country,cluster,new_cases_per_million,new_deaths_per_million,reproduction_rate
Afghanistan,1,1.028,0.257,1.02
Albania,3,50.038,1.042,1
Algeria,5,5.291,0.296,0.83
Andorra,0,582.411,0,1.5
Angola,5,3.225,0.122,1.13
Antigua and Barbuda,1,0,0,0
Argentina,4,258.298,5.841,1.07
Armenia,3,86.73,1.012,1.2
Australia,6,1.373,0.314,0.57
Austria,3,85.273,0.111,1.33
Azerbaijan,5,13.906,0.296,0.93
Bahamas,4,139.861,0,1.05
Bahrain,0,494.246,1.763,1.01
Bangladesh,5,9.806,0.128,0.89
Barbados,1,3.48,0,0.71
Belarus,1,22.33,0.635,1.14
Belgium,3,99.486,0.431,1.4
Belize,5,20.12,0,1.15
Benin,5,1.072,0,0.94
Bhutan,5,0,0,0.78
Bolivia,3,50.201,2.656,0.83
Bosnia and Herzegovina,3,85.954,3.353,1.16
Botswana,5,0,0,0.77
Brazil,4,173.222,4.643,0.96
Brunei,1,0,0,0
Bulgaria,5,25.042,0.432,1.11
Burkina Faso,1,0.718,0,0.99
Burundi,1,0,0,0.72
Cambodia,1,0,0,0.22
Cameroon,5,1.205,0,0.98
Canada,2,25.224,0.132,1.29
Cape Verde,4,133.096,1.799,1.07
Central African Republic,5,2.07,0,0.58
Chad,5,0.183,0,1.02
Chile,3,68.214,0.942,0.98
China,5,0.013,0,0.93
Colombia,4,153.038,3.734,0.94
Comoros,1,0,0,0.65
Congo,5,0,0,0.56
Costa Rica,4,270.705,3.141,1.08
Cote d'Ivoire,5,1.213,0,0.91
Croatia,3,68.205,1.462,0.94
Cuba,2,6.445,0.088,1.1
Cyprus,6,9.133,0,1.38
Czechia,4,199.459,0.56,1.58
Democratic Republic of Congo,5,0.145,0,1.06
Denmark,2,0,0,1.31
Djibouti,5,3.036,0,1.16
Dominica,1,0,0,0
Dominican Republic,3,66.188,1.014,0.97
Ecuador,3,111.772,1.87,1.17
Egypt,5,1.564,0.166,0.92
El Salvador,5,11.563,0.617,1.05
Equatorial Guinea,1,0,0,0.46
Eritrea,5,0,0,0.26
Estonia,2,25.631,0,1.27
Eswatini,5,23.273,0,0.84
Ethiopia,5,6.419,0.087,0.8
Fiji,5,0,0,0
Finland,2,4.512,0,1.32
France,4,152.65,0.751,1.29
Gabon,5,10.783,0,1.04
Gambia,5,4.966,0.828,0.7
Georgia,3,49.133,0,1.94
Germany,5,22.14,0.072,1.15
Ghana,5,0,0,1
Greece,5,29.838,0.288,1.15
Grenada,1,0,0,0
Guatemala,5,13.396,1.395,0.99
Guinea,5,3.274,0,1.08
Guinea-Bissau,1,0,0,0.49
Guyana,5,0,0,1.15
Haiti,1,0.965,0,0.93
Honduras,3,105.002,1.514,1.03
Hong Kong,5,0,0,0
Hungary,3,60.143,0.828,1.41
Iceland,2,43.956,0,1.99
India,3,70.937,0.82,1.03
Indonesia,5,14.489,0.494,1.11
International,1,0,0,0
Iran,5,35.491,2.131,1.27
Iraq,3,108.322,2.039,1
Ireland,3,50.63,0.203,1.3
Israel,0,528.448,3.004,1.33
Italy,5,24.015,0.198,1.07
Jamaica,3,41.2,0,1.2
Japan,5,4.357,0.142,0.91
Jordan,5,17.152,0,1.65
Kazakhstan,5,25.138,2.024,0.78
Kenya,5,0,0,0.9
Kosovo,3,39.322,1.552,0.86
Kuwait,4,163.444,0.702,0.98
Kyrgyzstan,5,11.189,0,0.97
Laos,1,0,0,0
Latvia,6,2.121,0,1.35
Lebanon,3,92.888,1.026,1.16
Lesotho,5,0,0,0.97
Liberia,5,0.989,0,0.96
Libya,3,115.262,1.601,1.14
Liechtenstein,1,0,0,0.55
Lithuania,2,16.53,0,1.29
Luxembourg,4,175.726,0,1.39
Madagascar,5,2.456,0.036,0.8
Malawi,5,0.157,0,0.81
Malaysia,2,1.916,0,1.51
Maldives,4,183.15,0,0.91
Mali,5,1.284,0,1.1
Malta,4,240.069,0,1.24
Marshall Islands,1,0,0,0
Mauritania,1,2.796,0,0.89
Mauritius,1,0,0,0.33
Mexico,5,34.468,2.327,0.99
Moldova,4,155.43,3.966,1.1
Monaco,3,76.445,0,1.13
Mongolia,5,0,0,0.31
Montenegro,0,366.206,4.777,1.38
Morocco,3,45.841,1.03,1.12
Mozambique,5,8.99,0.064,1.11
Myanmar,5,4.742,0.129,1.69
Namibia,5,24.794,0.787,0.87
Nepal,3,52.82,0.275,1.15
Netherlands,3,102.248,0.175,1.41
New Zealand,7,1.452,0,0.78
Nicaragua,1,0,0,0.45
Niger,1,0,0,0.87
Nigeria,5,0.611,0.015,0.88
North Macedonia,3,78.238,3.36,1.13
Norway,2,19.368,0,1.12
Oman,3,104.962,1.567,1.15
Pakistan,5,2.467,0.027,1.09
Palestine,4,148.194,2.744,1.14
Panama,4,146.937,2.549,0.96
Papua New Guinea,5,0.559,0,0.71
Paraguay,4,157.167,1.963,1.11
Peru,4,126.168,3.488,0.95
Philippines,5,32.186,0.63,0.99
Poland,5,15.853,0.264,1.18
Portugal,3,59.333,0.294,1.25
Qatar,3,81.567,0,1.02
Romania,3,89.044,2.547,1.08
Russia,5,38.456,0.891,1.07
Rwanda,2,0.772,0,0.64
Saint Kitts and Nevis,1,0,0,0
Saint Lucia,1,0,0,0
Saint Vincent and the Grenadines,1,0,0,0
Samoa,1,0,0,0
San Marino,1,0,0,0.31
Sao Tome and Principe,1,0,0,0.52
Saudi Arabia,2,17.838,0.89,0.84
Senegal,1,2.329,0.06,0.94
Serbia,2,14.99,0.147,0.94
Seychelles,1,0,0,0.26
Sierra Leone,1,0.878,0,0.96
Singapore,6,4.444,0,0.65
Slovakia,1,16.851,0,1.37
Slovenia,3,59.165,0,1.38
Solomon Islands,1,0,0,0
Somalia,1,0,0,0.71
South Africa,5,32.424,1.079,0.95
South Korea,2,2.984,0.098,0.88
South Sudan,5,0.179,0,1.04
Spain,4,239.398,5.112,1.21
Sri Lanka,2,0,0,1.01
Sudan,5,0,0,0.98
Suriname,5,34.093,0,0.81
Sweden,2,22.774,0.891,1.3
Switzerland,3,59.39,1.271,1.15
Syria,5,2.286,0.171,0.85
Taiwan,2,0.042,0,1.13
Tajikistan,1,4.404,0,1.1
Tanzania,1,0,0,0
Thailand,6,0,0,1.06
Timor,1,0,0,0
Togo,2,1.57,0,1.04
Trinidad and Tobago,3,74.313,1.429,1.07
Tunisia,1,40.36,0.508,1.48
Turkey,5,20.999,0.747,1.07
Uganda,5,3.126,0.044,1.21
Ukraine,3,68.963,1.784,1.13
United Arab Emirates,2,85.133,0.101,1.14
United Kingdom,3,59.025,0.295,1.36
United States,4,116.192,2.985,1.05
Uruguay,2,8.348,0,1.12
Uzbekistan,5,17.509,0.149,1.1
Vanuatu,1,0,0,0
Vatican,1,0,0,0
Venezuela,5,26.762,0.317,0.95
Vietnam,7,0,0,0.56
Yemen,1,0.101,0,0.69
Zambia,5,3.699,0.109,0.89
Zimbabwe,5,1.48,0,0.91
