country,cluster,new_cases_per_million,new_deaths_per_million,reproduction_rate
Afghanistan,7,19.497,0.206,1.14
Albania,7,7.297,0,1.19
Algeria,7,2.577,0.137,0.75
Andorra,0,1022.455,0,0.46
Angola,7,0,0,0
Antigua and Barbuda,3,0,0,0
Argentina,7,20.002,0.288,1.32
Armenia,0,174.472,6.412,1.27
Australia,6,0.314,0,0.92
Austria,4,2.887,0.111,0.84
Azerbaijan,7,26.925,0.296,1.42
Bahamas,3,0,0,0.05
Bahrain,0,258.583,0,1.18
Bangladesh,7,17.676,0.225,1.32
Barbados,7,0,0,0
Belarus,2,90.165,0.317,0.96
Belgium,1,8.456,1.639,0.71
Belize,7,0,0,0
Benin,3,0.082,0,0.97
Bhutan,7,5.184,0,0
Bolivia,2,39.407,2.827,1.3
Bosnia and Herzegovina,7,3.353,0.914,1.17
Botswana,7,0.85,0,0
Brazil,2,136.131,5.937,1.24
Brunei,7,0,0,0
Bulgaria,7,2.734,0.576,1.16
Burkina Faso,7,1.627,0,0.94
Burundi,3,0,0,0
Cambodia,3,0,0,0.05
Cameroon,7,7.082,0.038,1.17
Canada,7,17.805,1.961,0.79
Cape Verde,7,14.389,1.799,1.1
Central African Republic,7,0,0,1.01
Chad,7,0.791,0,0.8
Chile,0,184.555,3.923,1.21
China,7,0.005,0,1.26
Colombia,7,26.335,0.786,1.28
Comoros,3,29.899,0,0.71
Congo,7,0,0,0.79
Costa Rica,7,4.122,0,1.45
Cote d'Ivoire,7,2.767,0,1.23
Croatia,6,0,0,0.21
Cuba,7,0.795,0,1.12
Cyprus,5,3.425,0,0.99
Czechia,4,5.79,0.187,1.01
Democratic Republic of Congo,7,1.463,0,1.11
Denmark,4,6.043,0.691,0.86
Djibouti,0,212.55,1.012,1.12
Dominica,7,27.781,0,0
Dominican Republic,7,16.593,1.198,1.07
Ecuador,2,74.59,4.534,1.11
Egypt,7,11.257,0.459,1.29
El Salvador,7,10.946,0.463,1.16
Equatorial Guinea,3,0,0,0.41
Eritrea,7,0,0,0
Estonia,4,0,0,1
Eswatini,7,0.862,0,1.18
Ethiopia,7,0.757,0.017,1.55
Fiji,7,0,0,0
Finland,7,0.361,0.361,0.71
France,1,-11.735,1.639,1.12
Gabon,2,66.495,1.348,1.11
Gambia,7,0,0,0
Georgia,7,0.501,0.251,1.05
Germany,7,3.402,0.095,0.79
Ghana,7,7.305,0.064,1.23
Greece,5,1.823,0,1.13
Grenada,3,0,0,0
Guatemala,7,13.954,0.391,1.3
Guinea,7,3.198,0,1.11
Guinea-Bissau,3,0,0,0.8
Guyana,7,0,0,0.59
Haiti,7,0,0,1.3
Honduras,7,16.659,0.808,1.27
Hungary,4,3.002,0.518,0.74
Iceland,5,0,0,0.46
India,7,6.392,0.16,1.25
Indonesia,7,2.226,0.08,1.1
International,3,0,0,0
Iran,7,37.11,0.762,1.32
Iraq,7,12.903,0.497,1.84
Ireland,1,0.81,1.62,0.54
Israel,7,13.979,0.231,1.79
Italy,1,5.26,0.91,0.64
Jamaica,7,0.675,0,0.9
Japan,3,0.395,0.024,0.91
Jordan,7,0.882,0,1.09
Kazakhstan,7,14.007,0.16,1.12
Kenya,7,1.339,0.037,1.34
Kosovo,7,13.97,0,1.35
Kuwait,0,207.701,1.405,0.93
Kyrgyzstan,7,4.292,0.153,1.2
Laos,3,0,0,0
Latvia,5,2.651,0,0.82
Lebanon,7,1.319,0,1.14
Lesotho,7,0,0,0
Liberia,7,2.966,0.198,1.03
Libya,7,2.037,0,1.21
Liechtenstein,3,0,0,0
Lithuania,5,1.469,0.367,0.84
Luxembourg,4,1.598,0,0.8
Madagascar,7,0.686,0,1.3
Malawi,7,1.15,0,1.28
Malaysia,4,0.618,0,1.01
Maldives,3,22.2,1.85,1
Mali,7,1.778,0,1.06
Malta,5,2.265,0,0.58
Marshall Islands,3,0,0,0
Mauritania,7,17.206,1.721,1.49
Mauritius,7,0,0,0.05
Mexico,7,30.179,3.645,1.19
Moldova,2,46.604,0.496,1.16
Monaco,3,0,0,0
Mongolia,7,0,0,0.57
Montenegro,3,0,0,0.01
Morocco,4,0.894,0.027,0.93
Mozambique,7,1.696,0,1.13
Myanmar,4,0.074,0,0.74
Namibia,4,0,0,0
Nepal,7,9.884,0,1.76
Netherlands,7,6.011,0.292,0.88
New Zealand,3,0,0,0.12
Nicaragua,3,54.192,1.66,0.23
Niger,3,0.083,0,0.7
Nigeria,7,1.169,0.073,1.17
North Macedonia,3,36.479,0.48,1.69
Norway,4,1.66,0.184,0.9
Oman,2,112.795,1.762,1.24
Pakistan,7,18.403,0.303,1.33
Palestine,7,0.392,0,0.91
Panama,2,59.795,1.854,1.29
Papua New Guinea,7,0,0,0
Paraguay,7,2.524,0,1.24
Peru,0,246.453,4.034,1.13
Philippines,7,3.276,0.055,1.3
Poland,1,6.077,0.476,0.99
Portugal,1,19.124,1.177,1.09
Qatar,0,633.795,1.041,1.02
Romania,7,6.186,0.624,0.96
Russia,2,60.698,1.247,0.98
Rwanda,4,0.54,0.077,1.38
Saint Kitts and Nevis,3,0,0,0
Saint Lucia,3,0,0,0
Saint Vincent and the Grenadines,3,0,0,0
Samoa,3,0,0,0
San Marino,7,29.465,0,0.61
Sao Tome and Principe,3,0,0,0.43
Saudi Arabia,2,53.686,0.689,1.1
Senegal,7,5.793,0.06,1.08
Serbia,4,3.527,0.147,0.92
Seychelles,3,0,0,0
Sierra Leone,7,3.886,0,0.98
Singapore,2,92.986,0,0.93
Slovakia,6,0,0,0.82
Slovenia,5,0.962,0,1.23
Solomon Islands,3,0,0,0
Somalia,7,4.153,0,0.84
South Africa,7,24.533,0.843,1.36
South Korea,4,0.956,0.02,1.25
South Sudan,7,0,0,0.81
Spain,7,6.288,0,0.82
Sri Lanka,7,1.868,0,0.99
Sudan,7,3.124,0.205,1.16
Suriname,7,17.046,0,0
Sweden,2,89.214,2.574,1.11
Switzerland,4,0.347,0,0.79
Syria,7,0,0.057,0.39
Taiwan,5,0,0,0.19
Tajikistan,7,9.122,0,0.7
Tanzania,3,0,0,0.02
