country,cluster,reproduction_rate,positive_rate,stringency_index
Afghanistan,2,0,0.79,78.7
Albania,6,0,1.09,62.96
Algeria,7,0,1.09,74.07
Andorra,5,0,1.01,45.37
Angola,2,0,1.14,76.39
Antigua and Barbuda,3,0,0,0
Argentina,1,0.415,1.18,90.74
Armenia,3,0,0.83,0
Australia,7,0.006,1.29,68.06
Austria,0,0.008,1.11,35.19
Azerbaijan,1,0,0.84,96.3
Bahamas,3,0,2.12,0
Bahrain,7,0.04,0.99,69.44
Bangladesh,2,0.228,0.92,80.09
Barbados,5,0,0.44,45.37
Belarus,4,0.017,0.83,16.67
Belgium,5,0.021,1.49,50
Belize,7,0,0,69.44
Benin,0,0,0.95,41.67
Bhutan,6,0,0,62.96
Bolivia,2,0.576,1.05,84.26
Bosnia and Herzegovina,6,0,1.17,59.26
Botswana,8,0,0.85,57.41
Brazil,2,0,1.07,81.02
Brunei,5,0,0,49.07
Bulgaria,0,0.049,1.05,36.11
Burkina Faso,5,0,0.99,45.37
Burundi,4,0,0.67,13.89
Cambodia,0,0,0.36,38.89
Cameroon,6,0,1,60.19
Canada,7,0.013,1.08,67.13
Cape Verde,7,0.107,1.08,68.06
Central African Republic,8,0,0.63,54.63
Chad,7,0,0.82,67.59
Chile,2,0.127,0.89,84.72
China,2,0,1.65,78.24
Colombia,1,0,1.19,87.04
Comoros,3,0,0.68,0
Congo,6,0,0.69,62.04
Costa Rica,7,0,1.22,73.61
Cote d'Ivoire,6,0.143,0.92,60.65
Croatia,0,0.065,0.91,35.19
Cuba,7,0.002,1.92,66.67
Cyprus,5,0.001,1.6,47.22
Czechia,0,0.038,1.24,37.5
Democratic Republic of Congo,8,0.11,1.06,55.56
Denmark,8,0.003,1.29,54.63
Djibouti,5,0,0.78,50.93
Dominica,5,0,0,44.44
Dominican Republic,2,0.339,1.1,78.7
Ecuador,2,0,1.03,78.24
Egypt,6,0,0.69,60.19
El Salvador,1,0.157,1.1,89.81
