country,cluster,reproduction_rate,positive_rate,stringency_index
Afghanistan,5,0,1.2,5.56
Albania,6,0,1.16,50.93
Algeria,1,0,1.25,75
Andorra,4,0,1.13,62.96
Angola,4,0,1.08,60.19
Antigua and Barbuda,5,0,0.32,0
Argentina,1,0.482,0.92,81.94
Armenia,5,0,1.15,0
Australia,6,0,0.77,47.69
Austria,4,0.173,1.51,64.81
Azerbaijan,4,0,1.33,64.35
Bahamas,5,0,0.64,0
Bahrain,3,0.023,0.88,58.33
Bangladesh,1,0.119,1.05,80.09
Barbados,2,0,0.8,40.74
Belarus,7,0.044,1.18,22.22
Belgium,3,0.288,1,56.48
Belize,4,0,1.16,66.67
Benin,0,0,0.95,31.48
Bhutan,1,0,0.88,77.78
Bolivia,1,0.151,0.83,84.26
Bosnia and Herzegovina,2,0,1.17,40.74
Botswana,3,0,0.73,52.78
Brazil,3,0,1,57.87
Brunei,0,0,0,35.19
Bulgaria,6,0.259,1.42,48.15
Burkina Faso,7,0,1,22.22
Burundi,7,0,0.79,14.81
Cambodia,0,0,0.86,34.26
Cameroon,6,0,0.91,45.37
Canada,4,0.049,1.16,60.65
Cape Verde,1,0.138,1.06,71.3
Central African Republic,7,0,0.58,24.07
Chad,1,0,0.96,70.37
Chile,1,0.043,0.98,81.94
China,4,0,1.13,63.43
Colombia,4,0,1.04,65.74
Comoros,5,0,0.64,0
Congo,6,0,0.58,47.22
Costa Rica,3,0,0.99,55.56
Cote d'Ivoire,7,0.037,0.95,25
Croatia,0,0.268,1.26,31.48
Cuba,4,0.006,1.11,64.81
Cyprus,4,0.044,1.31,63.89
Czechia,1,0.31,1.01,73.15
Democratic Republic of Congo,7,0.174,1.11,22.22
Denmark,2,0.016,1.18,39.81
Djibouti,2,0,1.02,43.52
Dominica,8,0,0,37.04
Dominican Republic,4,0.09,1.02,67.59
Ecuador,3,0,0.95,52.78
Egypt,1,0,1.13,75.93
El Salvador,3,0.083,1.13,52.78
Equatorial Guinea,5,0,0.48,0
Eritrea,1,0,0.4,77.78
Estonia,7,0.029,1.47,25.93
Eswatini,6,0,0.97,48.15
Ethiopia,3,0.076,0.82,57.41
Fiji,6,0.001,0,49.07
Finland,2,0.016,1.1,40.74
France,1,0.155,1.18,78.7
Gabon,4,0,1.09,69.44
Gambia,3,0,0.73,56.48
Georgia,3,0,1.22,55.56
Germany,4,0.072,1.36,60.65
Ghana,8,0.028,1.16,38.89
Greece,4,0.081,1.38,59.72
Grenada,5,0,0,0
Guatemala,6,0.131,1,49.54
Guinea,8,0,1.09,35.65
Guinea-Bissau,5,0,0.38,0
