country,cluster,reproduction_rate,positive_rate,stringency_index
Afghanistan,2,0,1.06,84.26
Albania,4,0,1.41,71.3
Algeria,4,0,0.86,76.85
Andorra,7,0,0.38,42.59
Angola,4,0,0,75.93
Antigua and Barbuda,8,0,0,0
Argentina,3,0.187,1.31,88.89
Armenia,0,0,1.17,0
Australia,5,0,0.94,62.04
Austria,7,0.005,1.03,47.22
Azerbaijan,4,0,1.29,77.78
Bahamas,8,0,0.08,0
Bahrain,4,0.069,1.15,75
Bangladesh,5,0.209,1.22,62.96
Barbados,4,0,0,75
Belarus,6,0.076,0.92,16.67
Belgium,1,0.01,0.77,51.85
Belize,4,0,0,75.93
Benin,7,0,0.97,41.67
Bhutan,2,0,0,83.33
Bolivia,2,0.425,1.25,84.26
Bosnia and Herzegovina,1,0,1.18,54.63
Botswana,1,0,0,57.41
Brazil,4,0,1.18,77.31
Brunei,7,0,0,49.07
Bulgaria,7,0.034,1.47,44.44
Burkina Faso,7,0,0.94,45.37
Burundi,6,0,0,13.89
Cambodia,7,0,0.07,40.74
Cameroon,5,0,1.14,60.19
Canada,4,0.019,0.77,70.83
Cape Verde,2,0.109,1.1,79.17
Central African Republic,4,0,0.99,75.93
Chad,4,0,0.76,74.07
Chile,4,0.329,1.12,78.24
China,4,0,1.38,78.24
Colombia,2,0,1.24,87.04
Comoros,0,0,0.72,0
Congo,4,0,0.77,73.15
Costa Rica,4,0,1.47,72.22
Cote d'Ivoire,5,0.198,1.23,64.81
Croatia,1,0,0.68,50.93
Cuba,3,0.008,0.86,100
Cyprus,4,0.002,0.99,71.3
Czechia,7,0.013,1.08,41.67
Democratic Republic of Congo,2,0,1.1,80.56
Denmark,1,0.003,0.89,57.41
Djibouti,5,0,0.72,59.26
Dominica,4,0,0,72.22
Dominican Republic,2,0.19,1.14,87.04
Ecuador,2,0,1.1,83.33
Egypt,4,0,1.2,71.3
El Salvador,3,0.031,1.16,96.3
Equatorial Guinea,8,0,0.34,0
Eritrea,3,0,0,93.52
Estonia,7,0.009,0.92,41.67
Eswatini,2,0,1.48,84.26
Ethiopia,2,0.025,1.36,80.56
Fiji,4,0,0,78.7
Finland,7,0.007,0.71,44.44
France,4,0.014,1.07,72.22
Gabon,2,0,1.1,80.56
Gambia,4,0,0,74.07
Georgia,4,0,0.91,69.44
Germany,5,0,0.89,59.72
Ghana,1,0.092,1.22,56.48
Greece,1,0.003,1.28,54.63
Grenada,8,0,0,0
Guatemala,3,0.381,1.28,96.3
Guinea,2,0,1.1,78.7
Guinea-Bissau,0,0,0.8,0
Guyana,2,0,0.63,83.33
Haiti,2,0,1.2,80.56
Honduras,3,0,1.27,96.3
Hungary,5,0.005,0.62,61.11
Iceland,7,0.001,0.41,39.81
India,4,0.072,1.22,75.46
Indonesia,4,0.12,1.22,68.06
International,8,0,0,0
Iran,7,0.129,0.82,44.44
Iraq,3,0.09,1.69,92.59
Ireland,4,0.008,0.51,72.22
Israel,4,0.009,1.63,75
