country,cluster,reproduction_rate,positive_rate,stringency_index
Afghanistan,4,0,1.18,16.67
Albania,3,0,1.11,54.63
Algeria,0,0,0.83,75.93
Andorra,3,0,1.46,53.7
Angola,0,0,1.12,71.3
Antigua and Barbuda,2,0,0.26,0
Argentina,1,0.488,1.05,87.96
Armenia,6,0,1.37,0
Australia,5,0,0.88,68.06
Austria,7,0.044,1.21,40.74
Azerbaijan,0,0,1.29,68.98
Bahamas,6,0,1.2,0
Bahrain,5,0.043,0.92,63.89
Bangladesh,1,0.121,0.98,80.09
Barbados,7,0,0.87,35.19
Belarus,4,0.022,1.27,16.67
Belgium,8,0.067,1.5,47.22
Belize,0,0,1.16,69.44
Benin,8,0,0.93,47.22
Bhutan,1,0,0.78,77.78
Bolivia,1,0.287,0.78,84.26
Bosnia and Herzegovina,7,0,1.16,40.74
Botswana,5,0,0.75,63.89
Brazil,5,0,0.97,67.13
Brunei,7,0,0,35.19
Bulgaria,7,0.065,1.46,35.19
Burkina Faso,7,0,0.99,36.11
Burundi,4,0,0.74,14.81
Cambodia,7,0,0.51,37.04
Cameroon,8,0,0.92,47.22
Canada,5,0.028,1.24,60.65
Cape Verde,5,0.184,1.07,67.13
Central African Republic,3,0,0.56,56.48
Chad,0,0,1.02,73.15
Chile,1,0.051,0.97,81.94
China,3,0,1.08,54.17
Colombia,0,0,1.03,71.3
Comoros,2,0,0.65,0
Congo,3,0,0.57,56.48
Costa Rica,5,0,1.03,61.11
Cote d'Ivoire,7,0.039,0.92,36.11
Croatia,4,0.052,1.38,28.7
Cuba,0,0.007,0.75,73.15
Cyprus,3,0.006,1.48,53.7
Czechia,8,0.167,1.49,48.15
Democratic Republic of Congo,8,0.111,1.08,43.52
Denmark,8,0.009,1.12,50.93
Djibouti,8,0,0.99,47.22
Dominica,4,0,0,28.7
Dominican Republic,1,0.137,1,78.7
Ecuador,8,0,0.96,51.39
Egypt,5,0,0.99,62.96
El Salvador,3,0.038,1.09,52.78
Equatorial Guinea,2,0,0.52,0
Eritrea,1,0,0.38,82.41
Estonia,4,0.018,1.04,25.93
Eswatini,3,0,0.86,59.26
Ethiopia,5,0.116,1.03,65.74
Fiji,8,0,0,49.07
Finland,7,0.012,1.32,32.41
France,8,0.082,1.29,49.54
Gabon,0,0,1.06,74.07
Gambia,0,0,0.69,75.93
Georgia,3,0,1.4,56.48
Germany,8,0,1.35,49.54
Ghana,8,0.034,1.05,44.44
Greece,8,0.034,1.16,50.46
Grenada,2,0,0,0
Guatemala,8,0.161,0.99,49.54
Guinea,3,0,1.08,51.85
Guinea-Bissau,2,0,0.44,0
Guyana,1,0,1.03,80.56
Haiti,8,0,0.89,47.22
Honduras,1,0,1.03,84.26
Hong Kong,3,0,0,51.85
Hungary,7,0.101,1.09,40.74
Iceland,7,0.034,1.45,40.74
India,0,0.067,0.93,73.61
Indonesia,0,0.156,1.02,72.69
International,2,0,0,0
Iran,0,0.203,1.15,69.44
Iraq,5,0.191,0.92,61.11
Ireland,3,0.036,1.32,52.31
Israel,1,0.114,0.82,85.19
Italy,3,0.024,1.45,55.56
Jamaica,0,0.185,0.96,71.3
Japan,7,0.029,1.01,33.33
Jordan,1,0,1.49,78.7
Kazakhstan,1,0.016,1.09,78.7
Kenya,5,0.059,1.29,67.59
Kosovo,3,0,1.09,58.33
Kuwait,5,0.17,1.05,62.96
Kyrgyzstan,5,0,1.3,67.13
Laos,7,0,0,36.11
Latvia,7,0.019,1.51,32.41
Lebanon,3,0,1.14,59.26
Lesotho,8,0,0.89,47.22
Liberia,5,0,0.99,60.19
Libya,1,0,1.09,85.19
Liechtenstein,6,0,1.66,0
Lithuania,7,0.02,1.31,37.04
Luxembourg,8,0.014,1.36,47.22
Madagascar,8,0.078,0.69,44.44
Malawi,3,0.014,0.89,54.63
Malaysia,3,0.021,1.75,54.63
Maldives,6,0.039,0.92,0
Mali,8,0,1.11,43.52
Malta,6,0.021,1.31,0
Marshall Islands,2,0,0,0
Mauritania,4,0.028,0.83,17.59
Mauritius,4,0,0.68,16.67
Mexico,0,0.719,1.12,73.61
Moldova,8,0,1.1,45.37
Monaco,6,0,1.03,0
Mongolia,8,0,0.35,42.59
Montenegro,6,0,1.01,0
Morocco,5,0.103,1.1,60.19
Mozambique,5,0.078,1.08,62.04
Myanmar,1,0.173,1.34,81.02
Namibia,7,0.073,0.85,37.96
Nepal,0,0.162,1.28,76.85
Netherlands,5,0,1.39,62.04
New Zealand,7,0.001,0.83,31.94
Nicaragua,2,0,0.47,8.33
Niger,4,0,0.99,21.3
Nigeria,3,0.031,0.95,54.63
North Macedonia,6,0.124,1.36,0
Norway,7,0.01,1.17,32.41
Oman,1,0,1.14,86.11
Pakistan,5,0.019,1.04,67.13
Palestine,1,0.104,0.96,82.41
Panama,1,0.127,1.01,87.04
Papua New Guinea,8,0,0.71,45.37
Paraguay,5,0.295,1.04,67.59
Peru,1,0,0.91,82.41
Philippines,0,0.071,0.94,68.98
Poland,4,0.081,1.58,23.15
Portugal,3,0.04,1.23,56.94
Qatar,5,0.04,1.05,64.81
Romania,8,0.095,1.27,43.52
Russia,8,0.026,1.26,47.69
Rwanda,0,0.002,0.78,75.93
Saint Kitts and Nevis,2,0,0,0
Saint Lucia,2,0,0,0
Saint Vincent and the Grenadines,2,0,0,0
Samoa,2,0,0,0
San Marino,7,0,0.5,29.63
Sao Tome and Principe,2,0,0.61,0
Saudi Arabia,3,0.009,0.9,57.41
Senegal,7,0.024,0.83,40.74
Serbia,3,0.015,1.31,54.63
Seychelles,7,0,0.23,39.81
Sierra Leone,4,0,0.95,25.93
Singapore,3,0,0.62,52.78
Slovakia,8,0.083,1.45,43.52
Slovenia,8,0.069,1.48,47.22
Solomon Islands,7,0,0,36.11
Somalia,3,0,0.7,52.78
South Africa,7,0.082,0.98,39.81
South Korea,5,0.011,1.15,60.19
South Sudan,7,0.013,1.05,35.19
Spain,5,0.097,1.15,60.65
Sri Lanka,7,0.057,1.02,34.26
Sudan,3,0,1.08,51.85
Suriname,3,0,0.83,57.41
Sweden,3,0.028,1.41,55.56
Switzerland,7,0.051,1.66,31.94
Syria,8,0,1.05,47.69
Taiwan,4,0.005,1.21,23.15
Tajikistan,7,0,0.98,36.11
Tanzania,2,0,0,8.33
Thailand,8,0.002,0.99,47.22
Timor,7,0,0,29.63
Togo,8,0.017,1.05,50.93
Trinidad and Tobago,1,0.213,0.81,80.56
Tunisia,8,0,1.37,49.07
Turkey,0,0.013,1.02,71.76
Uganda,0,0.061,0.95,73.15
Ukraine,3,0.177,1.18,58.8
United Arab Emirates,8,0.011,1.09,50.93
United Kingdom,5,0.05,1.54,67.59
