country,cluster,reproduction_rate,positive_rate,stringency_index
Afghanistan,0,0,1.31,84.26
Albania,0,0,0.91,83.33
Algeria,2,0,1.01,76.85
Andorra,4,0,0.47,50
Angola,0,0,0,81.48
Antigua and Barbuda,3,0,0,0
Argentina,5,0.091,1.4,90.74
Armenia,3,0,1.41,0
Australia,1,0,0.75,67.13
Austria,8,0.008,0.88,59.26
Azerbaijan,2,0,1.25,77.78
Bahamas,3,0,0,0
Bahrain,6,0.04,1.22,75
Bangladesh,7,0.148,1.37,93.52
Barbados,0,0,0,81.48
Belarus,3,0.073,1.05,16.67
Belgium,6,0.017,0.71,75
Belize,5,0,0,85.19
Benin,8,0,0.97,57.41
Bhutan,0,0,0,83.33
Bolivia,0,0.339,1.39,84.26
Bosnia and Herzegovina,2,0,1.16,76.85
Botswana,2,0,0,78.7
Brazil,0,0,1.36,81.02
Brunei,8,0,0.01,52.78
Bulgaria,1,0.029,0.9,62.96
Burkina Faso,8,0,0.94,60.19
Burundi,3,0,0,13.89
Cambodia,8,0,0.03,57.41
Cameroon,1,0,1.22,63.89
Canada,6,0.042,0.88,70.83
Cape Verde,2,0,1.08,79.17
Central African Republic,2,0,0.92,75.93
Chad,6,0,0.9,74.07
Chile,2,0.229,1.44,78.24
China,0,0,0.8,81.94
Colombia,5,0,1.29,87.04
Comoros,3,0,0,0
Congo,0,0,0.82,82.41
Costa Rica,6,0,1.23,72.22
Cote d'Ivoire,1,0.066,1.18,64.81
Croatia,6,0.003,0.39,70.37
Cuba,7,0.006,0.68,100
Cyprus,7,0.001,0.75,92.59
Czechia,8,0.009,1.05,57.41
Democratic Republic of Congo,0,0,1.13,80.56
Denmark,1,0.005,0.82,65.74
Djibouti,8,0,1.93,59.26
Dominica,6,0,0,72.22
Dominican Republic,7,0.181,1.09,96.3
Ecuador,5,0,0.96,86.11
Egypt,0,0,1.35,84.26
El Salvador,7,0.031,1.18,100
Equatorial Guinea,3,0,0.63,0
Eritrea,7,0,0,93.52
Estonia,4,0.006,0.91,50
Eswatini,0,0,0.95,84.26
Ethiopia,0,0.004,1.6,80.56
Fiji,2,0,0,78.7
Finland,8,0.016,0.75,53.7
France,2,0.021,0.99,76.85
Gabon,0,0,1.14,80.56
Gambia,2,0,0,77.78
Georgia,7,0,0.81,96.3
Germany,8,0,0.78,59.72
Ghana,8,0.043,1.27,62.04
Greece,1,0.003,0.86,68.52
Grenada,3,0,0,0
Guatemala,7,0.207,1.38,96.3
Guinea,2,0,1.12,78.7
Guinea-Bissau,3,0,0.82,0
Guyana,5,0,0.53,87.04
Haiti,5,0,1.43,89.81
Honduras,7,0,1.31,100
Hungary,1,0.01,0.83,66.67
Iceland,4,0,0.48,50
India,2,0.05,1.32,79.17
Indonesia,6,0.133,1.2,74.54
International,3,0,0,0
Iran,4,0.137,1.25,45.37
Iraq,0,0.028,1.37,82.41
Ireland,0,0.028,0.56,83.33
Israel,2,0.003,0.51,77.78
Italy,1,0.013,0.67,63.89
Jamaica,5,0.009,0.83,87.04
Japan,4,0.009,0.45,40.74
Jordan,2,0,1.15,77.78
Kazakhstan,0,0.011,1.28,83.8
Kenya,5,0.019,1.43,88.89
Kosovo,5,0,0.98,87.04
Kuwait,7,0,1.25,100
Kyrgyzstan,0,0,1.22,84.72
Laos,8,0,0,56.48
Latvia,8,0.005,0.87,61.11
Lebanon,2,0,1.23,77.78
Lesotho,8,0,0,62.04
Liberia,5,0,0.98,87.96
Libya,7,0.005,0,100
Liechtenstein,3,0,0,0
Lithuania,6,0.002,0.91,71.3
Luxembourg,8,0.009,0.75,56.48
Madagascar,6,0.076,1.7,70.37
Malawi,8,0.022,0,60.19
Malaysia,1,0.001,1,69.44
Maldives,3,0.07,1.11,0
Mali,8,0,1.07,56.48
Malta,3,0.006,1.26,0
Marshall Islands,3,0,0,0
Mauritania,2,0.141,0,77.78
Mauritius,2,0,0.07,78.7
Mexico,0,0.353,1.27,82.41
Moldova,0,0,1.12,80.56
Monaco,1,0,0,68.52
Mongolia,6,0,0.4,71.3
Montenegro,3,0,0,0
Morocco,7,0.021,0.81,93.52
Mozambique,8,0.019,1.1,56.48
Myanmar,0,0.003,0.76,80.56
Namibia,1,0,0,66.67
Nepal,7,0.013,1.77,92.59
Netherlands,1,0,0.73,68.52
New Zealand,4,0,0.53,39.81
Nicaragua,3,0,0,18.52
Niger,4,0,0.77,33.33
Nigeria,0,0.19,1.2,84.26
North Macedonia,3,0.058,1.15,0
Norway,8,0.005,0.68,58.33
Oman,5,0,1.28,87.96
Pakistan,0,0.112,1.25,85.19
Palestine,7,0,1.99,96.3
Panama,5,0.199,1.09,89.81
Papua New Guinea,8,0,0,56.02
Paraguay,7,0.022,1.03,94.44
Peru,7,0,1.25,92.59
Philippines,7,0.024,1.08,96.3
Poland,0,0.018,1.06,83.33
Portugal,6,0.014,0.92,71.3
Qatar,0,0.339,1.2,83.33
Romania,6,0.027,0.82,75
Russia,2,0.042,0.96,78.24
Rwanda,6,0.002,1.17,73.15
Saint Kitts and Nevis,3,0,0,0
Saint Lucia,3,0,0,0
