country,cluster,reproduction_rate,positive_rate,stringency_index
Afghanistan,4,0,0.85,78.7
Albania,5,0,1.15,68.52
Algeria,2,0,1.6,65.74
Andorra,3,0,0.39,42.59
Angola,4,0,1.14,75.93
Antigua and Barbuda,0,0,0,0
Argentina,7,0.292,1.24,88.89
Armenia,0,0,1.02,0
Australia,1,0.001,1.94,52.31
Austria,1,0.008,1.47,47.22
Azerbaijan,7,0,1.15,96.3
Bahamas,0,0,0.13,0
Bahrain,5,0.075,1.06,75
Bangladesh,5,0.216,1.05,74.54
Barbados,2,0,0,66.67
Belarus,8,0.024,0.72,16.67
Belgium,1,0.009,0.99,51.85
Belize,5,0,0,73.15
Benin,3,0,0.97,41.67
Bhutan,4,0,0,83.33
Bolivia,4,0.561,1.16,84.26
Bosnia and Herzegovina,1,0,1.18,51.85
Botswana,6,0,0,57.41
Brazil,4,0,1.1,77.31
Brunei,1,0,0,49.07
Bulgaria,3,0.05,1.28,36.11
Burkina Faso,1,0,0.97,45.37
Burundi,8,0,0.64,13.89
Cambodia,3,0,0.19,40.74
Cameroon,6,0,1.02,60.19
Canada,5,0.009,0.9,68.98
Cape Verde,4,0,1.1,79.17
Central African Republic,2,0,0.85,64.81
Chad,2,0,0.76,67.59
Chile,4,0.254,0.86,78.24
China,4,0,0.92,78.24
Colombia,7,0,1.24,87.04
Comoros,0,0,0.71,0
Congo,5,0,0.72,73.15
Costa Rica,5,0,1.49,73.61
Cote d'Ivoire,2,0.193,1.08,66.2
Croatia,6,0.072,1.89,54.63
Cuba,7,0.002,0.86,86.11
Cyprus,1,0.001,1.07,50
Czechia,3,0.048,1.41,35.19
Democratic Republic of Congo,4,0.167,1.08,80.56
Denmark,6,0.002,0.98,57.41
Djibouti,6,0,0.81,59.26
Dominica,1,0,0,44.44
Dominican Republic,4,0.22,1.19,83.33
Ecuador,4,0,1.2,79.63
Egypt,5,0,0.96,71.3
El Salvador,7,0.079,1.15,90.74
Equatorial Guinea,0,0,0.25,0
Eritrea,7,0,0.41,93.52
Estonia,8,0.002,0.67,28.7
Eswatini,4,0,1.26,84.26
Ethiopia,4,0.038,0.58,80.56
Fiji,2,0,0,62.04
Finland,3,0.005,0.86,35.19
France,1,0.013,1.09,51.85
Gabon,5,0,1.08,69.44
Gambia,5,0,0,68.98
Georgia,6,0,0.79,55.56
Germany,2,0,0.97,63.43
Ghana,1,0.157,1.17,52.78
Greece,3,0.005,1.17,40.74
Grenada,0,0,0,0
Guatemala,7,0.329,1.21,96.3
Guinea,5,0,1.1,71.3
Guinea-Bissau,0,0,0.77,0
Guyana,4,0,0.92,79.63
Haiti,4,0,0.97,77.78
Honduras,7,0,1.19,96.3
Hungary,1,0.003,0.93,54.63
Iceland,3,0.005,1.15,39.81
India,4,0.087,1.22,76.39
Indonesia,6,0.114,1.13,59.72
International,0,0,0,0
Iran,3,0.093,1,41.67
Iraq,7,0.188,1.17,92.59
Ireland,3,0.004,0.93,38.89
Israel,5,0.03,1.66,75
Italy,6,0.005,0.79,55.56
Jamaica,2,0.011,1.09,64.81
Japan,8,0.023,1.58,25.93
Jordan,1,0,0.76,48.15
Kazakhstan,4,0.024,1.03,81.02
Kenya,4,0.056,1.25,84.26
Kosovo,6,0,1.33,59.26
Kuwait,4,0.207,1.03,85.19
Kyrgyzstan,4,0,1.48,76.39
Laos,3,0,0,37.04
Latvia,1,0.001,1.11,50
Lebanon,5,0,1.21,74.07
Lesotho,1,0,0,54.63
