country,cluster,reproduction_rate,positive_rate,stringency_index
Afghanistan,8,0,1.44,67.59
Albania,0,0,1.1,84.26
Algeria,0,0,2.09,86.57
Andorra,1,0,0.9,48.15
Angola,6,0,0,90.74
Antigua and Barbuda,3,0,0,0
Argentina,4,0.17,1.53,100
Armenia,3,0,1.34,0
Australia,8,0.033,1.11,71.3
Austria,2,0.218,0.99,81.48
Azerbaijan,6,0,1.69,88.89
Bahamas,3,0,0,0
Bahrain,2,0.021,1.33,78.7
Bangladesh,0,0.015,0,87.04
Barbados,8,0,0,73.15
Belarus,3,0.01,2.31,8.33
Belgium,2,0.282,1.61,81.48
Belize,8,0,0,75
Benin,8,0,0,70.83
Bhutan,0,0,0,83.33
Bolivia,0,0.174,1.27,84.26
Bosnia and Herzegovina,6,0,1.17,89.81
Botswana,7,0,0,61.11
Brazil,8,0,1.97,74.54
Brunei,7,0,0.21,52.78
Bulgaria,8,0,1.13,71.3
Burkina Faso,0,0,0.96,84.26
Burundi,3,0,0,13.89
Cambodia,7,0,0.13,57.41
Cameroon,7,0,1.3,57.41
Canada,8,0.058,1.86,74.54
Cape Verde,2,0,0,79.63
Central African Republic,8,0,0,68.52
Chad,1,0,0,27.78
Chile,8,0.071,1.76,73.15
China,8,0,0.87,73.61
Colombia,6,0,1.65,87.96
Comoros,3,0,0,0
Congo,5,0,0,97.22
Costa Rica,8,0,1,75
Cote d'Ivoire,2,0,1.29,80.56
Croatia,5,0.128,1.26,96.3
Cuba,8,0.063,1.33,66.67
Cyprus,5,0,1.28,92.59
Czechia,2,0.053,1.32,82.41
Democratic Republic of Congo,2,0,0,77.78
Denmark,8,0.087,1.31,72.22
Djibouti,5,0,0,94.44
Dominica,2,0,0,79.63
Dominican Republic,5,0.347,1.73,92.59
Ecuador,5,0,1.84,93.52
Egypt,0,0,1.55,84.26
El Salvador,6,0,0,88.89
Equatorial Guinea,3,0,0,0
Eritrea,5,0,0,93.52
Estonia,2,0.042,1.24,77.78
Eswatini,0,0,0,86.11
Ethiopia,8,0.035,0,68.52
Fiji,6,0,0,88.89
Finland,8,0.06,1.32,67.59
France,6,0,1.65,87.96
Gabon,8,0,0,66.67
Gambia,2,0,0,78.7
Georgia,4,0,0.86,100
Germany,2,0,1.36,76.85
Ghana,0,0.02,1.38,86.11
Greece,0,0.087,1.13,84.26
Grenada,3,0,0,0
Guatemala,5,0.047,0,93.52
Guinea,2,0,0,78.7
Guinea-Bissau,3,0,0,0
Guyana,7,0,0,57.41
Haiti,0,0,0,82.41
Honduras,4,0,1.26,100
Hungary,2,0.036,1.42,76.85
Iceland,7,0.058,1.09,53.7
India,4,0.069,2.13,100
Indonesia,7,0.263,1.51,50.93
International,3,0,0,0
Iran,7,0,1.29,57.41
Iraq,5,0,1.36,96.3
Ireland,0,0.122,1.67,85.19
Israel,0,0.079,1.49,85.19
Italy,6,0.167,0.98,91.67
Jamaica,2,0.071,0,78.7
Japan,1,0.106,1.97,40.74
Jordan,4,0,0.81,100
Kazakhstan,6,0.014,1.59,92.13
Kenya,0,0.046,0,87.04
Kosovo,5,0,1.07,92.59
Kuwait,2,0,2.02,81.48
Kyrgyzstan,6,0,1.19,92.13
Laos,5,0,0,96.3
Latvia,8,0.037,1.04,69.44
Lebanon,0,0,1.03,85.19
Lesotho,6,0,0,90.74
Liberia,2,0,0,79.63
Libya,6,0,0,90.74
Liechtenstein,3,0,0,0
Lithuania,2,0.034,1.2,81.48
Luxembourg,2,0.099,1.22,79.63
Madagascar,6,0,0,91.67
Malawi,7,0,0,52.78
Malaysia,8,0.056,1.22,73.15
Maldives,3,0.014,0,0
Mali,8,0,0,72.22
Malta,3,0.014,1.05,0
Marshall Islands,3,0,0,0
Mauritania,2,0,0,77.78
Mauritius,0,0,0.7,82.41
Mexico,2,0.097,1.76,82.41
Moldova,0,0,1.72,87.04
