country,cluster,reproduction_rate,positive_rate,stringency_index
Afghanistan,0,0,1.29,84.26
Albania,0,0,1.01,83.33
Algeria,3,0,1.02,76.85
Andorra,1,0,0.47,50
Angola,4,0,0,81.48
Antigua and Barbuda,8,0,0,0
Argentina,6,0.101,1.41,90.74
Armenia,8,0,1.4,0
Australia,2,0,0.79,67.13
Austria,1,0.009,0.85,59.26
Azerbaijan,3,0,1.2,77.78
Bahamas,8,0,0,0
Bahrain,3,0.039,1.21,75
Bangladesh,5,0.155,1.38,93.52
Barbados,4,0,0,81.48
Belarus,8,0.069,1.03,16.67
Belgium,3,0.019,0.72,75
Belize,0,0,0,85.19
Benin,1,0,0.97,57.41
Bhutan,0,0,0,83.33
Bolivia,0,0.354,1.39,84.26
Bosnia and Herzegovina,2,0,1.16,71.3
Botswana,2,0,0,66.67
Brazil,4,0,1.34,81.02
Brunei,1,0,0.01,52.78
Bulgaria,1,0.028,0.9,59.26
Burkina Faso,1,0,0.94,60.19
Burundi,8,0,0,13.89
Cambodia,1,0,0.03,57.41
Cameroon,2,0,1.22,63.89
Canada,2,0.045,0.88,70.83
Cape Verde,4,0,1.08,79.17
Central African Republic,3,0,0.95,75.93
Chad,3,0,0.88,74.07
Chile,4,0.24,1.43,78.24
China,4,0,0.89,81.94
Colombia,6,0,1.29,87.04
Comoros,8,0,0,0
Congo,4,0,0.82,82.41
Costa Rica,3,0,1.25,72.22
Cote d'Ivoire,2,0.064,1.18,64.81
Croatia,2,0.002,0.4,70.37
Cuba,5,0.006,0.73,100
Cyprus,3,0.001,0.8,76.85
Czechia,1,0.009,1.01,57.41
Democratic Republic of Congo,4,0,1.13,80.56
Denmark,2,0.006,0.82,65.74
Djibouti,1,0,1.84,59.26
Dominica,3,0,0,72.22
Dominican Republic,6,0.174,1.07,87.04
Ecuador,6,0,0.94,86.11
Egypt,0,0,1.36,84.26
El Salvador,5,0.032,1.18,100
Equatorial Guinea,8,0,0.6,0
Eritrea,5,0,0,93.52
Estonia,1,0.005,0.94,50
Eswatini,0,0,1.01,84.26
Ethiopia,4,0.005,1.73,80.56
Fiji,4,0,0,78.7
Finland,1,0.014,0.75,53.7
France,3,0.02,1.02,76.85
Gabon,4,0,1.13,80.56
Gambia,4,0,0,77.78
Georgia,5,0,0.74,96.3
Germany,1,0,0.77,59.72
Ghana,1,0.035,1.26,62.04
Greece,2,0.003,0.87,68.52
Grenada,8,0,0,0
Guatemala,5,0.196,1.37,96.3
Guinea,4,0,1.11,78.7
Guinea-Bissau,8,0,0.82,0
Guyana,6,0,0.55,87.04
Haiti,6,0,1.43,89.81
Honduras,5,0,1.31,100
Hungary,2,0.011,0.85,66.67
Iceland,1,0,0.58,50
India,4,0.054,1.31,79.17
Indonesia,3,0.123,1.23,71.76
International,8,0,0,0
Iran,7,0.145,1.24,45.37
Iraq,0,0.025,1.49,82.41
Ireland,0,0.016,0.56,83.33
Israel,3,0.003,0.61,75
Italy,2,0.011,0.68,63.89
Jamaica,6,0.018,0.87,87.04
Japan,7,0.009,0.51,40.74
Jordan,3,0,1.05,77.78
Kazakhstan,0,0.013,1.29,83.8
Kenya,6,0.023,1.44,88.89
Kosovo,6,0,1.01,87.04
Kuwait,5,0.228,1.16,100
Kyrgyzstan,0,0,1.21,84.72
Laos,1,0,0,56.48
Latvia,1,0.006,0.86,61.11
Lebanon,3,0,1.23,77.78
Lesotho,1,0,0,62.04
Liberia,6,0,0.99,87.96
Libya,5,0.006,0,100
Liechtenstein,8,0,0,0
Lithuania,2,0.002,0.91,71.3
Luxembourg,1,0.01,0.74,56.48
Madagascar,2,0.095,1.65,70.37
Malawi,1,0.013,0,60.19
Malaysia,2,0.001,1.09,69.44
Maldives,8,0.066,1.1,0
Mali,1,0,1.07,56.48
Malta,8,0.008,1.09,0
Marshall Islands,8,0,0,0
Mauritania,3,0.09,1.36,77.78
Mauritius,4,0,0.06,78.7
Mexico,0,0.355,1.26,82.41
