country,cluster,reproduction_rate,positive_rate,stringency_index
Afghanistan,6,0,0.81,78.7
Albania,7,0,1.13,62.96
Algeria,6,0,0.93,79.63
Andorra,1,0,1.17,45.37
Angola,6,0,1.14,79.17
Antigua and Barbuda,3,0,0,0
Argentina,6,0.396,1.15,88.89
Armenia,3,0,0.78,0
Australia,6,0.009,1.09,79.17
Austria,2,0.015,0.97,35.19
Azerbaijan,6,0,0.68,93.52
Bahamas,3,0,1.29,0
Bahrain,0,0.045,0.99,69.44
Bangladesh,6,0.23,0.86,80.09
Barbados,1,0,0.61,48.15
Belarus,5,0.014,0.87,16.67
Belgium,7,0.026,1.31,62.96
Belize,0,0,0,69.44
Benin,8,0,0.95,41.67
Bhutan,7,0,0.65,62.96
Bolivia,6,0.534,1.01,84.26
Bosnia and Herzegovina,7,0,1.17,59.26
Botswana,7,0,0.81,58.8
Brazil,0,0,1.02,72.69
Brunei,8,0,0,39.81
Bulgaria,8,0.046,0.97,41.67
Burkina Faso,4,0,0.99,56.48
Burundi,3,0,0.68,11.11
Cambodia,8,0,0.37,42.59
Cameroon,7,0,1.01,60.19
Canada,0,0.008,0.99,67.13
Cape Verde,7,0.105,1.08,65.28
Central African Republic,4,0,0.6,54.63
Chad,7,0,0.85,64.81
Chile,6,0.09,0.92,87.5
China,6,0,1,78.24
Colombia,6,0,1.14,87.04
Comoros,3,0,0.67,0
Congo,7,0,0.64,62.04
Costa Rica,7,0,1.14,62.96
Cote d'Ivoire,2,0.081,0.88,31.94
Croatia,2,0.045,0.81,35.19
Cuba,0,0.006,1.65,66.67
Cyprus,1,0.006,1.6,47.22
Czechia,2,0.032,1.1,36.11
Democratic Republic of Congo,7,0.11,1.05,59.26
Denmark,4,0.003,1.39,50.93
Djibouti,4,0,1.04,50.93
Dominica,8,0,0,44.44
Dominican Republic,6,0.335,0.96,78.7
Ecuador,0,0,1.04,76.39
Egypt,7,0,0.56,62.96
El Salvador,6,0.164,1.07,89.81
Equatorial Guinea,3,0,0.29,0
Eritrea,6,0,0.28,89.81
Estonia,5,0.01,1.6,23.15
Eswatini,6,0,1.05,80.56
Ethiopia,6,0.086,1.04,80.56
Fiji,4,0,0,54.63
Finland,2,0.002,1.29,35.19
France,1,0.015,1.33,46.3
Gabon,0,0,1.06,66.67
Gambia,2,0,1.49,35.65
Georgia,4,0,0.82,51.85
Germany,7,0,1.23,57.87
Ghana,4,0.207,1.03,52.78
Greece,1,0.004,1.44,46.3
Grenada,3,0,0,0
Guatemala,6,0.291,1.04,87.04
Guinea,0,0,1.09,70.83
Guinea-Bissau,3,0,0.67,0
Guyana,0,0,1.32,75.93
Haiti,5,0,0.92,28.7
Honduras,6,0,1.05,96.3
Hungary,4,0.005,1.16,54.63
Iceland,1,0.011,1.57,46.3
India,6,0.111,1.15,79.63
Indonesia,7,0.139,1.04,62.5
International,3,0,0,0
Iran,7,0.102,1.03,61.57
Iraq,6,0.171,1.07,92.59
Ireland,8,0.012,1.51,38.89
Israel,4,0.075,0.95,52.78
Italy,1,0.005,1.1,48.15
Jamaica,0,0.016,1.4,68.52
Japan,2,0.075,1.26,34.26
Jordan,1,0,1.12,48.15
Kazakhstan,6,0.115,0.77,80.56
Kenya,0,0.119,1.06,73.15
Kosovo,0,0,1.04,69.44
Kuwait,7,0.178,0.88,65.74
Kyrgyzstan,6,0,0.68,79.17
Laos,2,0,0,36.11
Latvia,1,0.003,1.17,47.22
Lebanon,7,0,1.28,61.11
Lesotho,0,0,1.01,71.3
Liberia,7,0,0.91,64.81
Libya,6,0.151,1.28,87.96
Liechtenstein,3,0,0,0
Lithuania,2,0.004,1.29,34.26
Luxembourg,5,0.012,0.89,25.93
Madagascar,0,0.363,0.9,68.98
Malawi,7,0.143,0.98,60.19
Malaysia,7,0.002,1,57.41
Maldives,3,0.114,1.24,0
Mali,1,0,1.05,47.22
Malta,3,0.016,1.29,0
Marshall Islands,3,0,0,0
Mauritania,2,0.051,0.8,29.63
Mauritius,5,0,0.08,16.67
Mexico,0,0.553,1,70.83
Moldova,7,0,1.08,57.41
Monaco,3,0,1.34,0
