country,cluster,reproduction_rate,positive_rate,stringency_index
Afghanistan,6,0,0,41.67
Albania,7,0,0,84.26
Algeria,7,0,1.76,75
Andorra,0,0,0.99,31.48
Angola,8,0,0,11.11
Antigua and Barbuda,3,0,0,0
Argentina,1,0.169,1.79,100
Armenia,4,0,1.41,0
Australia,6,0,2.17,52.78
Austria,7,0.231,2.14,81.48
Azerbaijan,2,0,0,68.52
Bahamas,3,0,0,0
Bahrain,2,0.012,1.3,69.44
Bangladesh,7,0.067,0,81.48
Barbados,6,0,0,50
Belarus,8,0.007,0,8.33
Belgium,7,0.145,2.14,81.48
Belize,6,0,0,54.63
Benin,0,0,0,27.78
Bhutan,0,0,0,38.89
Bolivia,7,0.069,0,84.26
Bosnia and Herzegovina,1,0,1.17,89.81
Botswana,2,0,0,58.33
Brazil,7,0,2.29,71.76
Brunei,6,0,0,50
Bulgaria,7,0,1.16,73.15
Burkina Faso,7,0,0,84.26
Burundi,8,0,0,13.89
Cambodia,6,0,0,46.3
Cameroon,2,0,0,57.41
Canada,7,0.024,2.46,72.69
Cape Verde,6,0,0,50.93
Central African Republic,8,0,0,11.11
Chad,0,0,0,27.78
Chile,6,0,2.24,51.85
China,7,0,0.8,79.17
Colombia,6,0,1.86,53.7
Comoros,3,0,0,0
Congo,8,0,0,16.67
Costa Rica,7,0,1.08,71.3
Cote d'Ivoire,2,0,0,63.89
Croatia,1,0.136,2.15,96.3
Cuba,6,0,0,41.67
Cyprus,2,0,0,62.96
Czechia,7,0.07,1.9,82.41
Democratic Republic of Congo,2,0,0,58.33
Denmark,7,0.086,1.37,72.22
Djibouti,1,0,0,94.44
Dominica,0,0,0,25
Dominican Republic,1,0,2.2,92.59
Ecuador,1,0,2.53,93.52
Egypt,6,0,1.47,40.74
El Salvador,1,0,0,88.89
Equatorial Guinea,3,0,0,0
Eritrea,6,0,0,53.7
Estonia,6,0.051,1.38,50
Eswatini,6,0,0,55.56
Ethiopia,6,0.018,0,40.74
Fiji,7,0.033,0,81.48
Finland,2,0.052,1.48,64.81
France,1,0,2,87.96
Gabon,2,0,0,66.67
Gambia,2,0,0,56.48
Georgia,1,0,0,88.89
Germany,7,0,2.04,76.85
Ghana,6,0,0,52.78
Greece,7,0.084,1.29,84.26
Grenada,3,0,0,0
Guatemala,1,0.069,0,93.52
Guinea,0,0,0,25
Guinea-Bissau,3,0,0,0
Guyana,6,0,0,41.67
Haiti,7,0,0,82.41
Honduras,1,0,0,100
Hungary,2,0.032,1.7,67.59
Iceland,6,0.067,1.53,53.7
India,1,0.037,2.04,86.57
Indonesia,6,0.355,1.84,48.15
International,3,0,0,0
Iran,2,0,1.35,57.41
Iraq,1,0,1.6,94.44
Ireland,6,0,2.16,48.15
Israel,7,0.058,2.21,81.48
Italy,1,0.261,1.43,91.67
Jamaica,7,0,0,74.07
Japan,6,0.038,1.45,40.74
Jordan,1,0,1.09,100
Kazakhstan,7,0.007,0,80.09
Kenya,2,0.041,0,64.81
Kosovo,1,0,0,87.96
Kuwait,7,0,0.78,81.48
Kyrgyzstan,2,0,0,69.44
Laos,0,0,0,25.93
Latvia,2,0.024,1.12,60.19
Lebanon,7,0,1.13,85.19
Lesotho,7,0,0,75.93
Liberia,7,0,0,74.07
Libya,7,0,0,77.78
Liechtenstein,3,0,0,0
Lithuania,7,0,1.37,81.48
Luxembourg,7,0.162,1.99,79.63
Madagascar,1,0,0,91.67
Malawi,6,0,0,52.78
Malaysia,7,0.138,1.65,73.15
Maldives,3,0,0,0
Mali,8,0,0,22.22
Malta,3,0.04,0,0
Marshall Islands,3,0,0,0
Mauritania,2,0,0,62.96
Mauritius,2,0,0,71.3
Mexico,8,0.056,1.87,19.44
Moldova,2,0,0,65.74
Monaco,7,0,0,85.19
Mongolia,2,0,0,60.19
Montenegro,3,0,0,0
Morocco,1,0.192,1.81,90.74
Mozambique,6,0,0,47.22
Myanmar,6,0,0,43.52
Namibia,6,0,0,50
Nepal,7,0.008,0,83.33
Netherlands,7,0,2,74.07
New Zealand,7,0.01,2.01,79.63
Nicaragua,8,0,0,15.74
Niger,6,0,0,52.78
Nigeria,6,0,0,48.61
North Macedonia,4,0,1.26,0
Norway,2,0.04,1.53,62.96
Oman,7,0,0,81.48
Pakistan,7,0.156,1.88,85.19
Palestine,1,0,0,96.3
Panama,2,0.122,2.05,70.37
Papua New Guinea,0,0,0,33.33
Paraguay,1,0.043,0,90.74
Peru,1,0,1.89,94.44
Philippines,1,0,2.11,100
Poland,2,0,2.11,57.41
Portugal,7,0.09,2.55,82.41
Qatar,7,0.021,0.62,80.56
Romania,7,0.056,2.2,75
Russia,2,0.005,2.27,69.91
Rwanda,1,0,0,90.74
Saint Kitts and Nevis,3,0,0,0
Saint Lucia,3,0,0,0
Saint Vincent and the Grenadines,3,0,0,0
Samoa,3,0,0,0
San Marino,7,0,0.98,83.33
Sao Tome and Principe,3,0,0,0
Saudi Arabia,1,0.012,1.97,87.04
Senegal,2,0.171,0,66.67
Serbia,1,0.385,2.02,100
Seychelles,6,0,0,41.67
Sierra Leone,0,0,0,36.11
Singapore,0,0,1.7,36.11
Slovakia,7,0.052,1.18,75
Slovenia,7,0.025,1.24,78.7
Solomon Islands,6,0,0,42.59
Somalia,6,0,0,52.78
South Africa,6,0.033,2.81,55.56
South Korea,7,0.011,0.39,75.93
South Sudan,6,0,0,50
Spain,7,0,1.93,71.76
Sri Lanka,1,0.068,0,97.22
Sudan,2,0,0,65.74
Suriname,6,0,0,52.78
Sweden,6,0,1.45,43.52
Switzerland,7,0.122,1.93,73.15
Syria,7,0,0,72.22
Taiwan,0,0.016,0.75,31.48
Tajikistan,8,0,0,19.44
Tanzania,0,0,0,36.11
Thailand,6,0.034,1.53,52.31
Timor,0,0,0,30.56
Togo,2,0.11,0,69.44
Trinidad and Tobago,2,0,0,60.19
Tunisia,1,0.09,0,90.74
Turkey,2,0,3.22,62.04
Uganda,6,0,0,47.22
Ukraine,1,0,0,88.89
United Arab Emirates,2,0.002,1.85,62.04
United Kingdom,7,0,2.52,78.24
United States,7,0,2.93,72.69
Uruguay,6,0,1.02,54.63
Uzbekistan,7,0,0,72.22
Vanuatu,3,0,0,0
Vatican,3,0,0,0
Venezuela,7,0,0,82.41
Vietnam,6,0.009,0.7,50
Yemen,0,0,0,38.89
Zambia,0,0,0,27.78
Zimbabwe,6,0,0,45.37
