country,cluster,reproduction_rate,positive_rate,stringency_index
Afghanistan,6,0,1.2,5.56
Albania,1,0,1.25,50.93
Algeria,8,0,1.58,71.3
Andorra,8,0,1.11,62.96
Angola,4,0,1.07,60.19
Antigua and Barbuda,6,0,0.33,0
Argentina,0,0.465,0.92,81.94
Armenia,6,0,1.09,0
Australia,1,0,0.82,47.69
Austria,0,0.196,1.47,75
Azerbaijan,8,0,1.33,64.35
Bahamas,6,0,0.71,0
Bahrain,4,0.023,0.88,58.33
Bangladesh,0,0.122,1.05,80.09
Barbados,7,0,0.83,40.74
Belarus,2,0.044,1.15,22.22
Belgium,8,0.289,0.88,65.74
Belize,8,0,1.15,66.67
Benin,5,0,0.95,31.48
Bhutan,0,0,0.89,77.78
Bolivia,0,0.124,0.84,84.26
Bosnia and Herzegovina,7,0,1.16,40.74
Botswana,1,0,0.73,52.78
Brazil,4,0,1.03,57.87
Brunei,5,0,0,35.19
Bulgaria,1,0.291,1.39,48.15
Burkina Faso,2,0,1,22.22
Burundi,2,0,0.8,14.81
Cambodia,5,0,0.86,34.26
Cameroon,7,0,0.92,45.37
Canada,4,0.057,1.18,60.65
Cape Verde,8,0.151,1.06,71.3
Central African Republic,2,0,0.59,24.07
Chad,8,0,0.96,70.37
Chile,0,0.042,0.98,81.94
China,8,0,1.09,63.43
Colombia,8,0,1.01,65.74
Comoros,6,0,0.64,0
Congo,1,0,0.58,47.22
Costa Rica,4,0,1.01,55.56
Cote d'Ivoire,2,0.037,0.94,25
Croatia,5,0.273,1.2,31.48
Cuba,4,0.007,1.11,59.26
Cyprus,8,0.048,1.26,69.44
Czechia,0,0.305,0.99,73.15
Democratic Republic of Congo,2,0.167,1.11,22.22
Denmark,3,0.016,1.17,39.81
Djibouti,7,0,1.09,43.52
Dominica,3,0,0,37.04
Dominican Republic,8,0.09,1.04,67.59
Ecuador,1,0,0.93,52.78
Egypt,4,0,1.15,60.19
El Salvador,1,0.065,1.13,52.78
Equatorial Guinea,6,0,0.49,0
Eritrea,0,0,0.41,82.41
Estonia,2,0.033,1.52,25.93
Eswatini,1,0,1.03,48.15
Ethiopia,4,0.071,0.88,57.41
Fiji,1,0.001,0,49.07
Finland,7,0.018,1.11,40.74
France,0,0.151,1.13,78.7
Gabon,8,0,1.1,69.44
Gambia,4,0,0.72,56.48
Georgia,4,0,1.29,55.56
Germany,4,0,1.31,62.04
Ghana,3,0.067,1.17,38.89
Greece,8,0.093,1.36,63.43
Grenada,6,0,0,0
Guatemala,1,0.13,1.01,49.54
Guinea,3,0,1.09,35.65
Guinea-Bissau,6,0,0.38,0
Guyana,8,0,1.04,72.22
Haiti,1,0,0.84,47.22
Honduras,0,0,0.99,87.04
Hungary,1,0.224,1.38,50
Iceland,1,0.03,0.67,52.78
India,4,0.043,0.93,61.57
Indonesia,1,0.129,0.99,50.46
International,6,0,0,0
Iran,8,0.229,1.19,68.06
Iraq,1,0.188,0.98,51.85
Ireland,0,0.046,0.79,81.48
Israel,8,0.021,0.77,65.74
Italy,8,0.149,1.32,66.67
Jamaica,8,0.105,0.92,67.59
Japan,3,0.046,1.24,38.89
Jordan,0,0,1.32,75.93
Kazakhstan,8,0.022,1.46,68.06
Kenya,8,0.156,1.2,62.96
Kosovo,4,0,1.63,60.19
Kuwait,8,0.113,1.03,62.96
Kyrgyzstan,4,0,1.08,57.87
Laos,5,0,0,33.33
Latvia,7,0.045,1.33,45.37
Lebanon,4,0,1.1,57.41
Lesotho,1,0,0.8,47.22
Liberia,4,0,1.02,57.41
Libya,0,0,1.03,79.63
Liechtenstein,6,0,1.24,0
Lithuania,8,0.096,1.46,62.5
Luxembourg,4,0.059,1.35,56.48
Madagascar,3,0.069,0.3,37.04
Malawi,1,0.011,0.87,50.93
Malaysia,0,0.045,1.17,78.24
Maldives,6,0.022,1.01,0
Mali,3,0,1.14,37.96
Malta,6,0.037,1.09,0
Marshall Islands,6,0,0,0
Mauritania,2,0.021,1.46,17.59
Mauritius,2,0,0.76,16.67
Mexico,8,0.414,1.02,71.76
Moldova,1,0,1.12,48.15
Monaco,6,0,1.4,0
Mongolia,5,0,1.06,35.19
Montenegro,6,0,1.66,0
Morocco,4,0.187,1.16,60.19
Mozambique,4,0.088,1.06,56.48
Myanmar,0,0,1.02,79.63
Namibia,3,0.042,0.96,37.96
Nepal,8,0.242,0.96,63.89
