country,cluster,reproduction_rate,positive_rate,stringency_index
Afghanistan,1,0,1.34,84.26
Albania,1,0,1.11,89.81
Algeria,0,0,1.09,76.85
Andorra,2,0,0.49,50
Angola,0,0,0,75.93
Antigua and Barbuda,3,0,0,0
Argentina,1,0.084,1.36,90.74
Armenia,3,0,1.37,0
Australia,6,0,0.82,69.44
Austria,2,0.007,0.98,59.26
Azerbaijan,1,0,1.36,85.19
Bahamas,3,0,0,0
Bahrain,0,0.045,1.25,75
Bangladesh,1,0.139,1.36,89.81
Barbados,8,0,0,81.48
Belarus,3,0.084,1.09,16.67
Belgium,0,0.021,0.71,75
Belize,0,0,0,76.85
Benin,2,0,0.97,57.41
Bhutan,8,0,0,83.33
Bolivia,1,0.318,1.41,84.26
Bosnia and Herzegovina,8,0,1.16,79.63
Botswana,8,0,0,78.7
Brazil,8,0,1.39,81.02
Brunei,2,0,0.01,58.33
Bulgaria,7,0.031,0.92,62.96
Burkina Faso,7,0,0.95,60.19
Burundi,3,0,0,13.89
Cambodia,2,0,0.03,57.41
Cameroon,7,0,1.23,63.89
Canada,6,0.043,0.89,70.83
Cape Verde,8,0,1.08,79.63
Central African Republic,0,0,0.85,75.93
Chad,1,0,0.93,87.04
Chile,0,0.181,1.48,75.93
China,8,0,0.75,81.94
Colombia,1,0,1.31,87.04
Comoros,3,0,0,0
Congo,4,0,0.82,97.22
Costa Rica,6,0,1.18,72.22
Cote d'Ivoire,6,0.11,1.18,69.91
Croatia,6,0.011,0.51,70.37
Cuba,4,0.007,0.67,100
Cyprus,4,0.002,0.67,92.59
Czechia,2,0.007,0.99,57.41
Democratic Republic of Congo,8,0,1.13,80.56
Denmark,7,0.008,0.82,65.74
Djibouti,4,0,1.51,94.44
Dominica,6,0,0,72.22
Dominican Republic,4,0.192,1.09,100
Ecuador,1,0,0.92,86.11
Egypt,1,0,1.26,84.26
El Salvador,4,0.03,1.19,100
Equatorial Guinea,3,0,0.64,0
Eritrea,4,0,0,93.52
Estonia,7,0.005,0.81,62.96
Eswatini,1,0,0.85,84.26
Ethiopia,8,0.005,1.23,80.56
Fiji,1,0,0,88.89
Finland,2,0.021,0.8,53.7
France,0,0,0.94,76.85
Gabon,8,0,1.15,80.56
Gambia,8,0,0,78.7
Georgia,4,0,1.06,96.3
Germany,7,0,0.72,64.35
Ghana,7,0.108,1.3,62.04
Greece,6,0.004,0.88,68.52
Grenada,3,0,0,0
Guatemala,4,0.214,1.39,96.3
Guinea,8,0,1.12,78.7
Guinea-Bissau,3,0,0.84,0
Guyana,1,0,0.5,87.04
Haiti,1,0,1.43,89.81
Honduras,4,0,1.33,100
Hungary,7,0.008,0.81,66.67
Iceland,2,0,0.29,50
India,8,0.043,1.33,81.94
Indonesia,0,0.104,1.21,74.54
International,3,0,0,0
Iran,2,0.115,1.26,50.93
Iraq,8,0.03,1.29,82.41
Ireland,1,0.035,0.65,90.74
Israel,8,0.004,0.39,77.78
Italy,7,0.017,0.68,62.96
Jamaica,1,0.015,0.76,87.04
Japan,5,0.014,0.49,40.74
Jordan,0,0,1.14,77.78
Kazakhstan,8,0.009,1.2,81.94
Kenya,1,0.017,1.32,88.89
Kosovo,4,0,0.98,92.59
Kuwait,4,0,1.52,100
Kyrgyzstan,8,0,1.18,81.94
Laos,8,0,0,82.41
Latvia,7,0.004,0.9,63.89
Lebanon,1,0,1.2,85.19
Lesotho,7,0,0,62.04
Liberia,1,0,0.97,87.96
Libya,4,0,0,100
Liechtenstein,3,0,0,0
Lithuania,0,0.002,0.88,75
Luxembourg,2,0.008,0.71,56.48
Madagascar,6,0.016,1.83,70.37
Malawi,7,0.037,0,60.19
Malaysia,6,0.005,0.86,69.44
Maldives,3,0.111,1.15,0
Mali,2,0,1.07,56.48
Malta,3,0.004,1.53,0
Marshall Islands,3,0,0,0
Mauritania,8,0.054,0,77.78
Mauritius,8,0,0.09,82.41
Mexico,8,0.32,1.3,82.41
Moldova,1,0,1.15,84.26
Monaco,6,0,0,68.52
Mongolia,6,0,0,71.3
Montenegro,3,0,0.02,0
Morocco,4,0.049,0.85,93.52
Mozambique,2,0.018,1.09,56.48
Myanmar,8,0.002,0.61,80.56
Namibia,7,0,0,66.67
Nepal,4,0.018,1.83,92.59
Netherlands,6,0,0.68,68.52
New Zealand,5,0,0.37,39.81
Nicaragua,3,0,0,18.52
Niger,5,0,0.82,33.33
Nigeria,1,0.2,1.24,84.26
North Macedonia,3,0.079,1.07,0
Norway,2,0.007,0.65,58.33
Oman,1,0,1.28,87.96
Pakistan,1,0.144,1.25,89.81
Palestine,4,0,0.57,96.3
Panama,1,0.171,1.03,89.81
Papua New Guinea,2,0,0,56.02
Paraguay,4,0.057,1.05,94.44
Peru,4,0,1.29,92.59
Philippines,4,0.024,1.05,96.3
Poland,8,0.022,1.06,83.33
Portugal,0,0.016,0.86,75
Qatar,8,0.342,1.38,83.33
Romania,8,0.029,0.84,78.7
Russia,8,0.053,1.06,78.24
Rwanda,0,0.003,0.86,73.15
Saint Kitts and Nevis,3,0,0,0
Saint Lucia,3,0,0,0
Saint Vincent and the Grenadines,3,0,0,0
Samoa,3,0,0,0
San Marino,7,0,0.74,66.67
Sao Tome and Principe,3,0,0.42,0
Saudi Arabia,1,0.118,1.23,89.81
Senegal,6,0.099,1.18,72.22
Serbia,4,0.013,0.7,93.52
Seychelles,7,0,0,66.67
Sierra Leone,6,0,0.99,70.37
Singapore,8,0.087,0.95,81.48
Slovakia,0,0.001,0.67,73.15
Slovenia,2,0.002,0.44,56.02
Solomon Islands,5,0,0,42.59
Somalia,7,0,0.87,60.19
South Africa,1,0.041,1.44,84.26
South Korea,5,0.004,1.24,43.52
South Sudan,0,0,0.87,73.15
