country,cluster,reproduction_rate,positive_rate,stringency_index
Afghanistan,5,0,0,27.78
Albania,1,0,0,8.33
Algeria,1,0,0,5.56
Andorra,2,0,0,0
Angola,1,0,0,8.33
Antigua and Barbuda,2,0,0,0
Argentina,3,0.029,0,11.11
Armenia,2,0,0,0
Australia,7,0,0,19.44
Austria,3,0.012,0,11.11
Azerbaijan,5,0,0,30.56
Bahamas,2,0,0,0
Bahrain,5,0,0,30.56
Bangladesh,3,0,0,13.89
Barbados,7,0,0,16.67
Belarus,2,0,0,0
Belgium,3,0,0,13.89
Belize,3,0,0,11.11
Benin,3,0,0,13.89
Bhutan,3,0,0,13.89
Bolivia,0,0,0,62.04
Bosnia and Herzegovina,3,0,0,11.11
Botswana,3,0,0,13.89
Brazil,3,0,0,11.11
Brunei,7,0,0,19.44
Bulgaria,7,0,0,21.3
Burkina Faso,2,0,0,0
Burundi,3,0,0,11.11
Cambodia,2,0,0,0
Cameroon,2,0,0,0
Canada,8,0,0,2.78
Cape Verde,7,0,0,19.44
Central African Republic,2,0,0,0
Chad,2,0,0,0
Chile,2,0,0,0
China,0,0,0.26,81.02
Colombia,3,0,0,12.04
Comoros,2,0,0,0
Congo,1,0,0,5.56
Costa Rica,3,0,0,11.11
Cote d'Ivoire,2,0,0,0
Croatia,3,0,0,13.89
Cuba,3,0,0,13.89
Cyprus,3,0,0,11.11
Czechia,7,0.038,0,19.44
Democratic Republic of Congo,8,0,0,2.78
Denmark,7,0.019,0,20.37
Djibouti,2,0,0,0
Dominica,2,0,0,0
Dominican Republic,3,0,0,11.11
Ecuador,1,0,0,8.33
Egypt,2,0,0,0
El Salvador,7,0,0,19.44
Equatorial Guinea,2,0,0,0
Eritrea,2,0,0,0
Estonia,2,0.012,0,0
Eswatini,3,0,0,13.89
Ethiopia,8,0,0,2.78
Fiji,7,0,0,19.44
Finland,7,0.016,0,19.44
France,0,0,2.58,43.98
Gabon,3,0,0,13.89
Gambia,3,0,0,11.11
Georgia,5,0,0,41.67
Germany,5,0,3.07,25
Ghana,8,0,0,2.78
Greece,5,0,0,28.7
Grenada,2,0,0,0
Guatemala,3,0,0,11.11
Guinea,3,0,0,11.11
Guinea-Bissau,2,0,0,0
Guyana,3,0,0,13.89
Haiti,1,0,0,8.33
Honduras,3,0,0,11.11
Hungary,3,0,0,11.11
Iceland,7,0.113,0,16.67
India,5,0,0,26.85
Indonesia,5,0,0,37.04
International,2,0,0,0
Iran,0,0,2.36,42.59
Iraq,0,0,0,52.78
Ireland,3,0,0,11.11
Israel,5,0.015,0,33.33
Italy,0,0.157,2.59,74.54
Jamaica,7,0,0,19.44
Japan,0,0.028,1.57,43.52
Jordan,3,0,0,11.11
