country,cluster,reproduction_rate,positive_rate,stringency_index
Afghanistan,4,0,0,27.78
Albania,1,0,0,51.85
Algeria,6,0,0,30.56
Andorra,0,0,0,0
Angola,2,0,0,8.33
Antigua and Barbuda,0,0,0,0
Argentina,3,0.107,0,25
Armenia,0,0,0,0
Australia,3,0,2.16,19.44
Austria,6,0.121,2.94,34.26
Azerbaijan,8,0,0,36.11
Bahamas,0,0,0,0
Bahrain,6,0.038,1.3,30.56
Bangladesh,5,0.031,0,13.89
Barbados,5,0,0,16.67
Belarus,0,0.001,0,0
Belgium,3,0.044,2.5,19.44
Belize,5,0,0,13.89
Benin,5,0,0,16.67
Bhutan,6,0,0,31.48
Bolivia,7,0,0,78.7
Bosnia and Herzegovina,8,0,0,40.28
Botswana,5,0,0,13.89
Brazil,4,0,0,28.7
Brunei,6,0,0,30.56
Bulgaria,4,0,0,26.85
Burkina Faso,2,0,0,11.11
Burundi,2,0,0,11.11
Cambodia,3,0,0,19.44
Cameroon,0,0,0,0
Canada,3,0,2.56,22.22
Cape Verde,3,0,0,19.44
Central African Republic,0,0,0,0
Chad,5,0,0,16.67
Chile,0,0,0,0
China,7,0,0.23,81.02
Colombia,6,0,0,34.26
Comoros,0,0,0,0
Congo,2,0,0,5.56
Costa Rica,8,0,0,37.04
Cote d'Ivoire,2,0,0,11.11
Croatia,3,0.043,0,22.22
Cuba,5,0,0,13.89
Cyprus,3,0,0,22.22
Czechia,1,0.044,0,50
Democratic Republic of Congo,2,0,0,11.11
Denmark,8,0.178,1.57,37.96
Djibouti,0,0,0,0
Dominica,0,0,0,0
Dominican Republic,2,0,0,11.11
Ecuador,2,0,0,8.33
Egypt,0,0,0,0
El Salvador,8,0,0,44.44
Equatorial Guinea,0,0,0,0
Eritrea,2,0,0,11.11
Estonia,3,0.029,0,25
Eswatini,5,0,0,13.89
Ethiopia,0,0,0,2.78
Fiji,3,0,0,19.44
Finland,8,0.052,0,37.04
France,8,0,2.42,43.98
Gabon,5,0,0,13.89
Gambia,2,0,0,11.11
Georgia,1,0,0,45.37
Germany,6,0,2.93,32.87
Ghana,2,0,0,8.33
Greece,8,0.054,0,40.74
Grenada,0,0,0,0
Guatemala,6,0,0,33.33
Guinea,5,0,0,13.89
Guinea-Bissau,0,0,0,0
Guyana,3,0,0,25
Haiti,5,0,0,13.89
Honduras,2,0,0,11.11
Hungary,1,0.023,0,50
Iceland,5,0.084,0,16.67
India,4,0,0,26.85
Indonesia,8,0,0,37.04
International,0,0,0,0
Iran,1,0,1.59,48.15
Iraq,7,0,0,61.11
Ireland,6,0,0,31.48
Israel,8,0.019,0,41.67
Italy,7,0.21,2.23,85.19
Jamaica,6,0,0,30.56
Japan,8,0.072,1.36,40.74
Jordan,2,0,0,11.11
Kazakhstan,3,0,0,22.22
Kenya,5,0,0,13.89
Kosovo,8,0,0,41.67
Kuwait,7,0,0,71.3
Kyrgyzstan,4,0,0,27.78
Laos,2,0,0,9.26
Latvia,2,0.03,0,11.11
Lebanon,8,0,0,37.96
Lesotho,2,0,0,11.11
Liberia,2,0,0,11.11
Libya,2,0,0,5.56
Liechtenstein,0,0,0,0
Lithuania,6,0,0,30.56
Luxembourg,6,0.071,0,31.48
Madagascar,0,0,0,0
Malawi,2,0,0,11.11
Malaysia,4,0.063,2.02,27.78
Maldives,0,0,0,0
Mali,0,0,0,0
Malta,0,0.008,0,0
Marshall Islands,0,0,0,0
Mauritania,2,0,0,5.56
Mauritius,0,0,0,0
Mexico,0,0.005,0,2.78
Moldova,1,0,0,51.85
Monaco,7,0,0,61.11
Mongolia,1,0,0,57.41
Montenegro,0,0,0,0
Morocco,2,0.071,0,5.56
Mozambique,2,0,0,8.33
Myanmar,5,0,0,13.89
Namibia,0,0,0,2.78
Nepal,3,0,0,22.22
Netherlands,8,0,2.52,41.67
New Zealand,3,0.004,0,19.44
Nicaragua,2,0,0,8.33
Niger,0,0,0,0
Nigeria,2,0,0,11.11
North Macedonia,0,0,0,0
Norway,8,0.066,2.45,40.74
Oman,3,0,0,19.44
Pakistan,4,0,0,28.7
Palestine,7,0,0,74.07
Panama,3,0,0,19.44
Papua New Guinea,5,0,0,13.89
Paraguay,8,0,0,39.81
Peru,8,0,0,44.44
Philippines,6,0,0,34.26
Poland,8,0,0,41.67
Portugal,6,0.023,0,32.41
Qatar,6,0,0.63,30.56
Romania,1,0,0,58.33
Russia,6,0.001,0,31.94
