Nation,Similarity Score
Afghanistan,79
Albania,105
Algeria,80
Andorra,89
Angola,99
Antigua and Barbuda,95
Argentina,97
Armenia,93
Australia,74
Austria,67
Azerbaijan,80
Bahamas,106
Bahrain,59
Bangladesh,71
Barbados,99
Belarus,50
Belgium,59
Belize,119
Benin,94
Bhutan,89
Bolivia,90
Bosnia and Herzegovina,122
Botswana,101
Brazil,71
Brunei,99
Bulgaria,51
Burkina Faso,97
Burundi,97
Cambodia,96
Cameroon,84
Canada,67
Cape Verde,99
Central African Republic,76
Chad,100
Chile,84
China,62
Colombia,96
Comoros,91
Congo,90
Costa Rica,98
Cote d'Ivoire,76
Croatia,68
Cuba,96
Cyprus,127
Czechia,67
Democratic Republic of Congo,101
Denmark,98
Djibouti,73
Dominica,98
Dominican Republic,77
Ecuador,88
Egypt,64
El Salvador,72
Equatorial Guinea,96
Eritrea,97
Estonia,94
Eswatini,78
Ethiopia,95
Fiji,99
Finland,81
France,37
Gabon,82
Gambia,97
Georgia,115
Germany,97
Ghana,73
Greece,113
Grenada,97
Guatemala,76
Guinea,88
Guinea-Bissau,90
Guyana,112
Haiti,68
Honduras,81
Hungary,67
Iceland,105
India,93
Indonesia,76
International,98
Iran,69
Iraq,80
Ireland,88
Israel,61
Italy,36
Jamaica,108
Japan,78
Jordan,124
Kazakhstan,78
Kenya,78
Kosovo,105
Kuwait,78
Kyrgyzstan,81
Laos,98
Latvia,106
Lebanon,137
Lesotho,89
Liberia,88
Libya,111
Liechtenstein,104
Lithuania,116
Luxembourg,60
Madagascar,80
Malawi,83
Malaysia,92
Maldives,68
Mali,98
Marshall Islands,98
Mauritania,59
Mauritius,101
Mexico,71
Moldova,113
Monaco,111
Mongolia,94
Montenegro,100
Morocco,90
Mozambique,97
Myanmar,98
Namibia,98
Nepal,86
Netherlands,112
New Zealand,101
Nicaragua,93
Niger,98
Nigeria,90
North Macedonia,118
Norway,90
Oman,70
Pakistan,67
Palestine,93
Panama,103
Papua New Guinea,97
Paraguay,105
Peru,61
Philippines,78
Poland,55
Portugal,64
Qatar,79
Romania,123
Russia,78
Rwanda,91
Saint Kitts and Nevis,98
Saint Lucia,97
Saint Vincent and the Grenadines,99
Samoa,98
San Marino,89
Sao Tome and Principe,76
Saudi Arabia,56
Senegal,81
Serbia,79
Seychelles,91
Sierra Leone,103
Singapore,29
Slovakia,115
Slovenia,80
Solomon Islands,98
Somalia,102
South Africa,72
South Korea,75
South Sudan,92
Spain,78
Sri Lanka,100
Sudan,97
Suriname,72
Sweden,65
Switzerland,92
Syria,98
Taiwan,89
Tajikistan,76
Tanzania,98
Thailand,92
Timor,98
Togo,97
Trinidad and Tobago,110
Tunisia,108
Turkey,71
Uganda,97
Ukraine,120
United Arab Emirates,72
United Kingdom,72
United States,62
Uruguay,99
Uzbekistan,77
Vanuatu,98
Vatican,98
Venezuela,79
Vietnam,96
Yemen,96
Zambia,93
Zimbabwe,89
Hong Kong,4
