country,cluster,reproduction_rate,positive_rate,stringency_index
Afghanistan,2,0,1.24,8.33
Albania,3,0,1.27,65.74
Algeria,3,0,1.28,68.52
Andorra,3,0,1.05,62.96
Angola,0,0,1.05,58.8
Antigua and Barbuda,2,0,0.32,0
Argentina,3,0.43,0.91,79.17
Armenia,2,0,0.91,0
Australia,0,0,1.12,52.31
Austria,3,0.222,0.99,82.41
Azerbaijan,3,0,1.45,64.35
Bahamas,2,0,0.75,0
Bahrain,0,0.016,0.88,58.33
Bangladesh,3,0.133,1.16,80.09
Barbados,0,0,1.07,40.74
Belarus,1,0.047,1.16,22.22
Belgium,3,0.141,0.65,63.89
Belize,3,0,1.14,66.67
Benin,0,0,0.95,40.74
Bhutan,3,0,0.95,66.67
Bolivia,3,0.117,0.91,84.26
Bosnia and Herzegovina,0,0,1.16,55.56
Botswana,0,0,0.74,50.93
Brazil,0,0,1.13,54.17
Brunei,1,0,0,35.19
Bulgaria,0,0.395,1.14,48.15
Burkina Faso,1,0,1.01,22.22
Burundi,2,0,0.83,14.81
Cambodia,0,0,0.87,42.59
Cameroon,0,0,0.94,45.37
Canada,3,0.065,1.14,64.35
Cape Verde,3,0.133,1.05,71.3
Central African Republic,1,0,0.69,24.07
Chad,3,0,0.94,70.37
Chile,3,0.041,0.99,81.94
China,3,0,1.32,63.43
Colombia,3,0,0.99,65.74
Comoros,2,0,0.63,0
Congo,0,0,0.53,44.44
Costa Rica,0,0,1.08,55.56
Cote d'Ivoire,1,0.037,0.98,25
Croatia,1,0.314,1.18,34.26
Cuba,0,0.004,0.92,59.26
Cyprus,3,0.036,1.17,72.22
Czechia,3,0.232,0.75,69.44
Democratic Republic of Congo,1,0.154,1.12,22.22
Denmark,0,0.016,1.11,43.52
Djibouti,0,0,0.71,43.52
Dominica,1,0,0,34.26
Dominican Republic,3,0.155,1.19,64.81
Ecuador,0,0,0.99,52.78
Egypt,3,0,1.23,60.19
El Salvador,0,0.063,1.13,52.78
Equatorial Guinea,2,0,0.54,0
Eritrea,3,0,0.42,75
Estonia,1,0.047,1.36,37.96
Eswatini,0,0,1.24,48.15
Ethiopia,0,0.091,1.04,51.85
Fiji,0,0,0,49.07
Finland,0,0.018,1.24,40.74
France,3,0.088,0.89,78.7
Gabon,3,0,1.11,66.67
Gambia,1,0,0.57,36.11
Georgia,3,0,1.18,64.81
Germany,3,0,1.09,64.81
Ghana,1,0.045,1.13,38.89
Greece,3,0.125,1.13,78.7
Grenada,2,0,0,0
Guatemala,0,0.128,1.02,49.54
Guinea,1,0,1.09,37.04
Guinea-Bissau,2,0,0.38,0
Guyana,3,0,1.03,68.52
Haiti,0,0,0.93,47.22
Honduras,3,0,1.02,87.04
Hungary,3,0.231,1.06,72.22
Iceland,0,0.012,0.68,52.78
India,3,0.042,0.97,61.57
Indonesia,3,0.127,1.1,64.35
International,2,0,0,0
Iran,3,0.311,1.16,68.06
Iraq,0,0.137,0.86,51.85
Ireland,3,0.037,0.81,81.48
Israel,3,0.018,1.06,65.74
Italy,3,0.159,1.01,79.63
Jamaica,2,0.099,1.02,0
Japan,1,0.068,1.39,38.89
Jordan,3,0.246,1.09,78.7
Kazakhstan,3,0.028,1.24,66.2
Kenya,3,0.179,1.05,62.96
Kosovo,3,0,1.3,74.07
Kuwait,3,0.091,0.76,62.96
Kyrgyzstan,0,0,0.97,56.02
Laos,1,0,0,33.33
Latvia,0,0.064,1.29,53.7
Lebanon,3,0,1.08,87.04
Lesotho,0,0,0.82,47.22
Liberia,0,0,1.05,57.41
Libya,3,0,1,79.63
Liechtenstein,2,0,0.94,0
Lithuania,3,0.137,1.27,62.96
Luxembourg,0,0.059,1.09,56.48
Madagascar,1,0.085,0.57,37.04
Malawi,0,0.018,0.83,50.93
Malaysia,3,0.064,1.1,80.09
Maldives,2,0.038,1.12,0
Mali,1,0,1.16,37.96
Malta,2,0.043,1.01,0
Marshall Islands,2,0,0,0
Mauritania,1,0.035,1.5,17.59
Mauritius,1,0,0.75,16.67
Mexico,3,0,1.06,71.76
Moldova,0,0,1.17,48.15
Monaco,2,0,0.72,0
Mongolia,3,0,1.6,85.19
Montenegro,2,0,1.01,0
Morocco,3,0.221,1,66.2
Mozambique,0,0.065,1.06,56.48
Myanmar,3,0,1.09,79.63
Namibia,1,0.051,1.12,37.96
Nepal,3,0.219,0.86,63.89
Netherlands,3,0,0.9,65.74
New Zealand,1,0,1.17,22.22
Nicaragua,2,0,0.61,8.33
Niger,1,0,1.43,24.07
Nigeria,0,0.041,1.07,50.93
North Macedonia,2,0.363,1.08,0
Norway,0,0.031,1.11,52.78
Oman,1,0,0.97,37.04
Pakistan,0,0.067,1.29,47.69
Palestine,3,0.186,1.5,62.5
Panama,0,0.128,1.18,58.33
Papua New Guinea,1,0,0.71,37.96
Paraguay,3,0.249,1.09,63.89
Peru,3,0,0.95,67.59
