country,cluster,reproduction_rate,positive_rate,stringency_index
Afghanistan,0,0,0.79,78.7
Albania,1,0,1.09,62.96
Algeria,0,0,1.09,74.07
Andorra,3,0,1.01,45.37
Angola,0,0,1.14,76.39
Antigua and Barbuda,2,0,0,0
Argentina,0,0.415,1.18,90.74
Armenia,2,0,0.83,0
Australia,1,0.006,1.29,68.06
Austria,3,0.008,1.11,35.19
Azerbaijan,0,0,0.84,96.3
Bahamas,2,0,2.12,0
Bahrain,1,0.04,0.99,69.44
Bangladesh,0,0.228,0.92,80.09
Barbados,3,0,0.44,45.37
Belarus,2,0.017,0.83,16.67
Belgium,1,0.021,1.49,50
Belize,1,0,0,69.44
Benin,3,0,0.95,41.67
Bhutan,1,0,0,62.96
Bolivia,0,0.576,1.05,84.26
Bosnia and Herzegovina,1,0,1.17,59.26
Botswana,1,0,0.85,57.41
Brazil,0,0,1.07,81.02
Brunei,1,0,0,49.07
Bulgaria,3,0.049,1.05,36.11
Burkina Faso,3,0,0.99,45.37
Burundi,2,0,0.67,13.89
Cambodia,3,0,0.36,38.89
Cameroon,1,0,1,60.19
Canada,1,0.013,1.08,67.13
Cape Verde,1,0.107,1.08,68.06
Central African Republic,1,0,0.63,54.63
Chad,1,0,0.82,67.59
Chile,0,0.127,0.89,84.72
China,0,0,1.65,78.24
Colombia,0,0,1.19,87.04
Comoros,2,0,0.68,0
Congo,1,0,0.69,62.04
Costa Rica,0,0,1.22,73.61
Cote d'Ivoire,1,0.143,0.92,60.65
Croatia,3,0.065,0.91,35.19
Cuba,1,0.002,1.92,66.67
Cyprus,3,0.001,1.6,47.22
Czechia,3,0.038,1.24,37.5
Democratic Republic of Congo,1,0.11,1.06,55.56
Denmark,1,0.003,1.29,54.63
Djibouti,1,0,0.78,50.93
Dominica,3,0,0,44.44
Dominican Republic,0,0.339,1.1,78.7
Ecuador,0,0,1.03,78.24
Egypt,1,0,0.69,60.19
El Salvador,0,0.157,1.1,89.81
Equatorial Guinea,2,0,0.27,0
Eritrea,0,0,0.28,89.81
Estonia,3,0.004,1.45,25.93
Eswatini,0,0,1.16,80.56
Ethiopia,0,0.084,1.42,80.56
Fiji,1,0.004,0,51.85
Finland,3,0.002,1.18,35.19
France,3,0.013,1.27,46.3
Gabon,1,0,1.07,66.67
Gambia,3,0,1.48,35.65
Georgia,1,0,1.31,51.85
Germany,1,0,1.2,55.09
Ghana,1,0.192,1.08,52.78
Greece,1,0.005,1.27,57.41
Grenada,2,0,0,0
Guatemala,0,0.299,1.08,96.3
Guinea,1,0,1.09,68.52
Guinea-Bissau,2,0,0.69,0
Guyana,0,0,1.23,77.31
Haiti,3,0,0.9,28.7
Honduras,0,0,1.07,96.3
Hungary,1,0.006,1.24,54.63
Iceland,3,0.014,1.5,39.81
India,0,0.127,1.21,77.78
Indonesia,1,0.135,1.06,62.5
International,2,0,0,0
Iran,1,0.096,0.97,58.8
Iraq,0,0.147,1.09,92.59
Ireland,3,0.002,1.3,38.89
Israel,1,0.066,1.04,54.63
Italy,1,0.005,1.13,58.33
Jamaica,1,0.012,1.29,64.81
Japan,3,0.067,1.43,30.56
Jordan,1,0,1.3,48.15
Kazakhstan,0,0.074,0.88,83.33
Kenya,0,0.12,1.2,78.7
Kosovo,1,0,1.14,54.63
Kuwait,0,0.17,0.99,77.78
Kyrgyzstan,0,0,0.77,76.39
Laos,3,0,0,20.37
Latvia,1,0.002,1.17,50
Lebanon,3,0,1.31,41.67
Lesotho,1,0,1.04,71.3
Liberia,1,0,0.92,64.81
Libya,0,0.086,1.3,90.74
Liechtenstein,2,0,0,0
Lithuania,3,0.016,1.34,31.48
Luxembourg,3,0.01,1.13,23.15
Madagascar,1,0.419,1.09,68.98
Malawi,1,0.224,1.05,60.19
Malaysia,3,0.002,1.21,47.22
Maldives,2,0.06,1.26,0
Mali,1,0,1.02,52.78
Malta,2,0.002,0.89,0
Marshall Islands,2,0,0,0
Mauritania,3,0.083,0.74,29.63
Mauritius,2,0,0.06,16.67
Mexico,1,0.488,1.03,70.83
Moldova,1,0,1.1,57.41
Monaco,2,0,1.03,0
Mongolia,1,0,0.28,60.19
Montenegro,2,0,0.76,0
Morocco,1,0.019,1.49,64.81
Mozambique,0,0.029,1.12,75
Myanmar,0,0.001,0.93,76.85
Namibia,1,0.126,1.26,62.5
Nepal,0,0.036,1.04,78.7
Netherlands,3,0,1.46,39.81
New Zealand,3,0,0.85,22.22
