country,cluster,reproduction_rate,positive_rate,stringency_index
Afghanistan,3,0,1.2,16.67
Albania,1,0,1.33,54.63
Algeria,2,0,1.24,75.93
Andorra,1,0,1.33,57.41
Angola,2,0,1.12,71.3
Antigua and Barbuda,3,0,0.28,0
Argentina,2,0.523,1.02,82.87
Armenia,3,0,1.51,0
Australia,2,0.001,0.87,65.28
Austria,0,0.065,1.32,44.91
Azerbaijan,2,0,1.81,66.2
Bahamas,3,0,1.19,0
Bahrain,2,0.036,0.9,63.89
Bangladesh,2,0.114,1.02,80.09
Barbados,0,0,0.91,29.63
Belarus,3,0.027,1.25,16.67
Belgium,0,0.136,1.54,45.37
Belize,2,0,1.15,69.44
Benin,1,0,0.94,47.22
Bhutan,2,0,0.81,77.78
Bolivia,2,0.198,0.78,84.26
Bosnia and Herzegovina,0,0,1.17,40.74
Botswana,2,0,0.76,63.89
Brazil,2,0,0.97,63.43
Brunei,0,0,0,35.19
Bulgaria,0,0.139,1.54,35.19
Burkina Faso,3,0,0.99,22.22
Burundi,3,0,0.77,14.81
Cambodia,0,0,0.62,34.26
Cameroon,0,0,0.92,39.81
Canada,1,0.034,1.16,60.65
Cape Verde,2,0.197,1.06,68.52
Central African Republic,1,0,0.56,56.48
Chad,2,0,1,74.07
Chile,2,0.051,0.96,81.94
China,1,0,1.06,61.57
Colombia,2,0,1.03,71.3
Comoros,3,0,0.64,0
Congo,1,0,0.58,50.93
Costa Rica,1,0,1.01,58.33
Cote d'Ivoire,0,0.033,0.92,36.11
Croatia,0,0.117,1.78,28.7
Cuba,2,0.003,1.18,64.81
Cyprus,1,0.019,1.75,50
Czechia,1,0.265,1.5,48.15
Democratic Republic of Congo,1,0,1.09,48.15
Denmark,0,0.012,1.15,41.67
Djibouti,1,0,1.56,47.22
Dominica,0,0,0,31.48
Dominican Republic,2,0.125,0.96,67.59
Ecuador,1,0,1.03,51.39
Egypt,2,0,1.06,77.78
El Salvador,1,0.062,1.11,52.78
Equatorial Guinea,3,0,0.51,0
Eritrea,2,0,0.42,82.41
Estonia,0,0.012,1.06,25.93
Eswatini,1,0,0.88,59.26
Ethiopia,2,0.108,0.91,65.74
Fiji,1,0,0,49.07
Finland,0,0.015,1.17,36.57
France,0,0.107,1.31,43.98
Gabon,2,0,1.08,72.22
Gambia,1,0,0.67,60.19
Georgia,1,0,1.52,61.11
Germany,1,0,1.47,58.8
Ghana,0,0.019,1.1,44.44
Greece,1,0.025,1.26,59.72
Grenada,3,0,0,0
Guatemala,1,0.132,1,49.54
Guinea,0,0,1.09,39.35
Guinea-Bissau,3,0,0.41,0
Guyana,2,0,0.99,72.22
Haiti,1,0,0.9,47.22
Honduras,2,0,1.03,84.26
Hong Kong,1,0,0,51.85
Hungary,0,0.115,1.22,40.74
Iceland,0,0.04,1.08,37.04
India,2,0.059,0.9,64.35
Indonesia,1,0.125,0.99,50.46
International,3,0,0,0
Iran,1,0.154,1.09,58.8
Iraq,1,0.171,0.98,61.11
Ireland,1,0.067,1.28,61.57
Israel,2,0.055,0.52,81.48
Italy,1,0.053,1.73,50
Jamaica,2,0.216,0.9,67.59
Japan,0,0.031,1.08,38.89
Jordan,2,0,1.32,78.7
Kazakhstan,2,0.013,1.24,74.07
Kenya,2,0.092,1.4,64.81
Kosovo,1,0,1.36,52.78
Kuwait,1,0.114,1.13,62.96
Kyrgyzstan,2,0,1.3,63.43
Laos,0,0,0,36.11
Latvia,0,0.024,1.42,33.33
Lebanon,1,0,1.11,59.26
Lesotho,1,0,0.83,47.22
Liberia,1,0,1.01,57.41
Libya,2,0,1.08,80.56
Liechtenstein,3,0,1.81,0
Lithuania,1,0.027,1.43,54.17
Luxembourg,1,0.025,1.53,47.22
Madagascar,1,0.007,0.51,48.15
Malawi,1,0.019,0.92,50.93
Malaysia,2,0.03,1.45,65.74
Maldives,3,0.037,0.92,0
Mali,0,0,1.11,37.96
Malta,3,0.04,1.42,0
Marshall Islands,3,0,0,0
Mauritania,3,0.034,1.09,17.59
Mauritius,3,0,0.78,16.67
Mexico,2,0.362,1.02,71.76
Moldova,1,0,1,48.15
Monaco,3,0,1.42,0
Mongolia,0,0,0.55,40.74
Montenegro,3,0,1.09,0
Morocco,1,0.126,1.13,60.19
Mozambique,1,0.069,1.07,62.04
Myanmar,2,0,1.14,81.02
Namibia,0,0.059,0.9,37.96
Nepal,2,0.234,1.17,63.89
Netherlands,1,0,1.3,62.04
New Zealand,3,0,0.92,22.22
Nicaragua,3,0,0.47,8.33
Niger,3,0,1.14,12.04
Nigeria,1,0.049,0.97,50.93
North Macedonia,3,0.189,1.38,0
Norway,0,0.01,1.16,32.41
Oman,2,0,1.08,73.15
Pakistan,1,0.02,1.07,53.24
Palestine,2,0.107,0.96,82.41
Panama,1,0.114,1,59.26
Papua New Guinea,0,0,0.71,45.37
Paraguay,2,0.256,1.01,64.81
Peru,2,0,0.92,82.41
Philippines,2,0.071,0.94,68.98
Poland,0,0.149,1.64,37.04
Portugal,1,0.065,1.45,56.94
Qatar,2,0.034,0.99,64.81
Romania,0,0.136,1.27,44.44
Russia,0,0.032,1.2,44.91
Rwanda,2,0.005,1.14,63.89
Saint Kitts and Nevis,3,0,0,0
Saint Lucia,3,0,0,0
Saint Vincent and the Grenadines,3,0,0,0
Samoa,3,0,0,0
San Marino,0,0,0.87,29.63
Sao Tome and Principe,3,0,0.7,0
Saudi Arabia,1,0.009,0.94,57.41
Senegal,0,0.021,0.86,43.52
Serbia,1,0.03,1.58,54.63
Seychelles,0,0,0.19,31.48
Sierra Leone,0,0,0.94,31.48
Singapore,1,0,0.71,50
Slovakia,1,0.141,1.39,53.7
Slovenia,1,0.127,1.66,47.22
Solomon Islands,0,0,0,43.52
Somalia,0,0,0.71,36.11
South Africa,0,0.081,1.1,39.81
South Korea,1,0.009,0.93,53.24
South Sudan,0,0.018,1.06,35.19
Spain,2,0.095,1.19,64.35
Sri Lanka,0,0.016,1.16,34.26
Sudan,0,0,1.18,42.59
Suriname,1,0,0.81,57.41
Sweden,1,0.032,1.45,55.56
Switzerland,0,0.119,1.83,29.17
Syria,1,0,1.04,47.69
Taiwan,0,0.004,1.22,23.15
Tajikistan,0,0,0.98,36.11
Tanzania,3,0,0,13.89
Thailand,1,0.001,1.04,47.22
Timor,0,0,0,29.63
Togo,1,0.018,1.05,56.48
Trinidad and Tobago,2,0.194,0.81,69.44
Tunisia,1,0,1.3,54.63
Turkey,2,0.014,1.1,69.91
Uganda,2,0.054,0.99,69.44
Ukraine,1,0.184,1.15,58.8
United Arab Emirates,1,0.011,1.12,50.93
