country,cluster,reproduction_rate,positive_rate,stringency_index
Afghanistan,3,0,1.2,16.67
Albania,2,0,1.18,54.63
Algeria,0,0,1.15,75.93
Andorra,2,0,1.39,53.7
Angola,0,0,1.12,71.3
Antigua and Barbuda,3,0,0.27,0
Argentina,0,0.522,1.03,82.87
Armenia,3,0,1.43,0
Australia,0,0.001,0.98,68.06
Austria,1,0.059,1.23,40.74
Azerbaijan,2,0,1.53,66.2
Bahamas,3,0,1.15,0
Bahrain,2,0.041,0.9,63.89
Bangladesh,0,0.116,1.02,80.09
Barbados,1,0,0.93,29.63
Belarus,3,0.024,1.27,16.67
Belgium,1,0.103,1.56,45.37
Belize,0,0,1.16,69.44
Benin,1,0,0.94,47.22
Bhutan,0,0,0.8,77.78
Bolivia,0,0.219,0.77,84.26
Bosnia and Herzegovina,1,0,1.17,40.74
Botswana,2,0,0.76,63.89
Brazil,2,0,0.94,63.43
Brunei,1,0,0,35.19
Bulgaria,1,0.104,1.52,35.19
Burkina Faso,1,0,0.99,36.11
Burundi,3,0,0.76,14.81
Cambodia,1,0,0.58,37.04
Cameroon,1,0,0.92,41.67
Canada,2,0.026,1.18,60.65
Cape Verde,0,0.205,1.07,68.52
Central African Republic,2,0,0.55,56.48
Chad,0,0,1.01,73.15
Chile,0,0.049,0.96,81.94
China,2,0,1.07,61.57
Colombia,0,0,1.03,71.3
Comoros,3,0,0.64,0
Congo,2,0,0.59,56.48
Costa Rica,2,0,1.02,58.33
Cote d'Ivoire,1,0.041,0.93,36.11
Croatia,1,0.087,1.44,28.7
Cuba,2,0.003,0.83,64.81
Cyprus,2,0.009,1.68,50
Czechia,1,0.237,1.48,48.15
Democratic Republic of Congo,1,0,1.09,48.15
Denmark,1,0.01,1.13,41.67
Djibouti,1,0,1.4,47.22
Dominica,1,0,0,28.7
Dominican Republic,0,0.148,0.96,67.59
Ecuador,2,0,0.96,51.39
Egypt,2,0,1.04,62.96
El Salvador,2,0.038,1.1,52.78
Equatorial Guinea,3,0,0.52,0
Eritrea,0,0,0.42,82.41
Estonia,1,0.015,0.99,25.93
Eswatini,2,0,0.87,59.26
Ethiopia,2,0.116,0.99,65.74
Fiji,1,0,0,49.07
Finland,1,0.014,1.24,36.57
France,1,0.099,1.32,43.98
Gabon,0,0,1.07,74.07
Gambia,0,0,0.68,72.22
Georgia,2,0,1.29,61.11
Germany,2,0,1.46,49.54
Ghana,1,0.025,1.08,44.44
Greece,2,0.034,1.2,59.72
Grenada,3,0,0,0
Guatemala,2,0.141,0.99,49.54
Guinea,2,0,1.09,51.85
Guinea-Bissau,3,0,0.42,0
Guyana,0,0,1,72.22
Haiti,1,0,0.9,47.22
Honduras,0,0,1.03,84.26
Hong Kong,2,0,0,51.85
Hungary,1,0.107,1.15,40.74
Iceland,1,0.034,1.2,40.74
India,0,0.062,0.9,73.61
Indonesia,2,0.135,0.99,50.46
International,3,0,0,0
Iran,0,0.121,1.08,69.44
Iraq,2,0.165,0.91,61.11
Ireland,2,0.05,1.34,61.57
Israel,0,0.08,0.62,85.19
Italy,2,0.04,1.61,55.56
Jamaica,0,0.2,0.93,71.3
Japan,1,0.03,0.98,33.33
Jordan,0,0,1.36,78.7
Kazakhstan,0,0.015,1.18,78.7
Kenya,2,0.075,1.38,64.81
Kosovo,2,0,1.26,52.78
Kuwait,2,0.155,1.14,62.96
Kyrgyzstan,2,0,1.31,65.28
Laos,1,0,0,36.11
Latvia,1,0.023,1.44,32.41
Lebanon,2,0,1.12,59.26
Lesotho,1,0,0.86,47.22
Liberia,2,0,1.01,57.41
Libya,0,0,1.09,80.56
Liechtenstein,3,0,1.75,0
Lithuania,2,0.022,1.37,54.17
Luxembourg,1,0.02,1.43,47.22
Madagascar,1,0.072,0.58,44.44
Malawi,2,0.016,0.9,54.63
Malaysia,2,0.027,1.53,60.19
Maldives,3,0.041,0.92,0
Mali,1,0,1.11,37.96
Malta,3,0.031,1.39,0
Marshall Islands,3,0,0,0
Mauritania,3,0.025,0.98,17.59
Mauritius,3,0,0.73,16.67
Mexico,0,0.385,1.03,71.76
Moldova,1,0,1.02,48.15
Monaco,3,0,1.35,0
Mongolia,1,0,0.52,42.59
Montenegro,3,0,0.96,0
Morocco,2,0.115,1.11,60.19
Mozambique,2,0.087,1.07,62.04
Myanmar,0,0,1.22,81.02
Namibia,1,0.049,0.87,37.96
Nepal,2,0.218,1.24,63.89
Netherlands,2,0,1.37,62.04
New Zealand,3,0,0.82,22.22
Nicaragua,3,0,0.46,8.33
Niger,3,0,1.1,21.3
Nigeria,2,0.056,0.99,50.93
North Macedonia,3,0.187,1.34,0
Norway,1,0.012,1.11,32.41
Oman,0,0,1.11,84.26
Pakistan,2,0.02,1.05,67.13
Palestine,0,0.107,0.98,82.41
Panama,2,0.121,1,59.26
Papua New Guinea,1,0,0.71,45.37
Paraguay,0,0.27,1.02,67.59
Peru,0,0,0.91,82.41
Philippines,0,0.074,0.95,68.98
Poland,1,0.128,1.64,37.04
Portugal,2,0.048,1.38,56.94
Qatar,2,0.041,0.98,64.81
Romania,1,0.12,1.28,44.44
Russia,1,0.028,1.23,47.69
Rwanda,0,0.003,1.04,69.44
Saint Kitts and Nevis,3,0,0,0
Saint Lucia,3,0,0,0
Saint Vincent and the Grenadines,3,0,0,0
Samoa,3,0,0,0
San Marino,1,0,0.69,29.63
Sao Tome and Principe,3,0,0.65,0
Saudi Arabia,2,0.009,0.92,57.41
Senegal,1,0.025,0.85,40.74
Serbia,2,0.023,1.42,54.63
Seychelles,1,0,0.2,31.48
Sierra Leone,1,0,0.95,25.93
Singapore,2,0,0.59,52.78
Slovakia,1,0.119,1.42,47.22
Slovenia,1,0.092,1.59,47.22
Solomon Islands,1,0,0,43.52
Somalia,1,0,0.71,41.67
South Africa,1,0.081,0.97,39.81
South Korea,2,0.009,1.2,53.24
South Sudan,1,0.019,1.06,35.19
Spain,2,0.097,1.17,64.35
Sri Lanka,1,0.03,1.1,34.26
Sudan,1,0,1.14,42.59
Suriname,2,0,0.82,57.41
Sweden,2,0.03,1.43,55.56
Switzerland,1,0.091,1.87,29.17
Syria,1,0,1.06,47.69
Taiwan,3,0.005,1.2,23.15
Tajikistan,1,0,0.97,36.11
Tanzania,3,0,0,8.33
Thailand,1,0.001,1,47.22
Timor,1,0,0,29.63
Togo,2,0.014,1.05,50.93
Trinidad and Tobago,0,0.249,0.79,69.44
Tunisia,2,0,1.32,54.63
Turkey,0,0.014,1.03,71.76
Uganda,0,0.058,0.93,73.15
Ukraine,2,0.178,1.15,58.8
United Arab Emirates,2,0.009,1.11,50.93
United Kingdom,2,0.059,1.16,60.19
United States,2,0,1.1,62.5
Uruguay,1,0.009,1.18,43.52
Uzbekistan,1,0,0.85,43.52
Vanuatu,3,0,0,22.22
Vatican,3,0,0,0
Venezuela,0,0,0.85,87.96
Vietnam,2,0.001,1.2,55.56
Yemen,1,0,0.62,45.37
Zambia,1,0.019,0.9,45.37
Zimbabwe,0,0.028,1.03,71.3
