country,cluster,reproduction_rate,positive_rate,stringency_index
Afghanistan,0,0,0,27.78
Albania,3,0,0,8.33
Algeria,3,0,0,5.56
Andorra,2,0,0,0
Angola,3,0,0,8.33
Antigua and Barbuda,2,0,0,0
Argentina,3,0.19,0,11.11
Armenia,2,0,0,0
Australia,0,0,0,19.44
Austria,3,0.026,0,11.11
Azerbaijan,0,0,0,30.56
Bahamas,2,0,0,0
Bahrain,0,0,0,30.56
Bangladesh,3,0,0,13.89
Barbados,0,0,0,16.67
Belarus,2,0,0,0
Belgium,3,0,2.45,13.89
Belize,3,0,0,11.11
Benin,3,0,0,13.89
Bhutan,0,0,0,31.48
Bolivia,1,0,0,62.04
Bosnia and Herzegovina,3,0,0,11.11
Botswana,3,0,0,13.89
Brazil,3,0,0,11.11
Brunei,0,0,0,19.44
Bulgaria,0,0,0,21.3
Burkina Faso,2,0,0,0
Burundi,3,0,0,11.11
Cambodia,0,0,0,19.44
Cameroon,2,0,0,0
Canada,2,0,0,2.78
Cape Verde,0,0,0,19.44
Central African Republic,2,0,0,0
Chad,3,0,0,11.11
Chile,2,0,0,0
China,1,0,0.23,81.02
Colombia,3,0,0,12.04
Comoros,2,0,0,0
Congo,3,0,0,5.56
Costa Rica,3,0,0,11.11
Cote d'Ivoire,2,0,0,0
Croatia,3,0,0,13.89
Cuba,3,0,0,13.89
Cyprus,3,0,0,11.11
Czechia,0,0.032,0,19.44
Democratic Republic of Congo,3,0,0,5.56
Denmark,0,0.034,0,25.93
Djibouti,2,0,0,0
Dominica,2,0,0,0
Dominican Republic,3,0,0,11.11
Ecuador,3,0,0,8.33
Egypt,2,0,0,0
El Salvador,0,0,0,19.44
Equatorial Guinea,2,0,0,0
Eritrea,2,0,0,0
Estonia,2,0.038,0,0
Eswatini,3,0,0,13.89
Ethiopia,2,0,0,2.78
Fiji,0,0,0,19.44
Finland,0,0.031,0,19.44
France,1,0,2.56,43.98
Gabon,3,0,0,13.89
Gambia,3,0,0,11.11
Georgia,1,0,0,41.67
Germany,0,0,2.95,25
Ghana,2,0,0,2.78
Greece,0,0,0,28.7
Grenada,2,0,0,0
Guatemala,0,0,0,25
Guinea,3,0,0,13.89
Guinea-Bissau,2,0,0,0
Guyana,3,0,0,13.89
Haiti,3,0,0,8.33
Honduras,3,0,0,11.11
Hungary,3,0,0,11.11
Iceland,0,0.132,0,16.67
India,0,0,0,26.85
Indonesia,0,0,0,37.04
International,2,0,0,0
Iran,1,0,2.23,42.59
Iraq,1,0,0,52.78
Ireland,3,0,0,11.11
Israel,0,0.027,0,33.33
Italy,1,0.203,2.54,74.54
Jamaica,0,0,0,19.44
Japan,1,0.039,1.57,43.52
Jordan,3,0,0,11.11
Kazakhstan,3,0,0,8.33
Kenya,3,0,0,13.89
Kosovo,2,0,0,0
Kuwait,0,0,0,36.11
Kyrgyzstan,0,0,0,22.22
Laos,2,0,0,0
Latvia,3,0.005,0,8.33
Lebanon,0,0,0,37.96
Lesotho,3,0,0,11.11
Liberia,3,0,0,5.56
Libya,3,0,0,5.56
Liechtenstein,2,0,0,0
Lithuania,3,0,0,11.11
Luxembourg,3,0.048,0,11.11
Madagascar,2,0,0,0
Malawi,3,0,0,11.11
Malaysia,0,0.086,0,22.22
Maldives,2,0,0,0
Mali,2,0,0,0
Malta,2,0.011,0,0
Marshall Islands,2,0,0,0
Mauritania,3,0,0,5.56
Mauritius,2,0,0,0
Mexico,2,0.001,0,2.78
Moldova,3,0,0,8.33
Monaco,0,0,0,27.78
Mongolia,1,0,0,57.41
Montenegro,2,0,0,0
Morocco,3,0.057,0,5.56
Mozambique,3,0,0,8.33
Myanmar,2,0,0,2.78
Namibia,2,0,0,2.78
Nepal,0,0,0,22.22
Netherlands,2,0,2.63,1.85
New Zealand,0,0,0,19.44
Nicaragua,3,0,0,8.33
Niger,2,0,0,0
Nigeria,3,0,0,11.11
North Macedonia,2,0,0,0
Norway,3,0.055,2.6,11.11
Oman,0,0,0,19.44
Pakistan,0,0,0,28.7
Palestine,1,0,0,74.07
Panama,3,0,0,8.33
Papua New Guinea,3,0,0,13.89
Paraguay,3,0,0,5.56
Peru,3,0,0,13.89
Philippines,0,0,0,25
Poland,3,0,0,11.11
Portugal,3,0,0,11.11
Qatar,3,0,0,13.89
Romania,0,0,0,16.67
Russia,0,0,0,22.22
Rwanda,3,0,0,13.89
Saint Kitts and Nevis,2,0,0,0
Saint Lucia,2,0,0,0
Saint Vincent and the Grenadines,2,0,0,0
Samoa,2,0,0,0
San Marino,0,0,0,33.33
Sao Tome and Principe,2,0,0,0
Saudi Arabia,3,0,0,11.11
Senegal,2,0.286,0,0
Serbia,3,0.018,0,13.89
Seychelles,0,0,0,16.67
Sierra Leone,2,0,0,0
Singapore,0,0,0.93,25
Slovakia,0,0,0,16.67
Slovenia,0,0,0,16.67
Solomon Islands,3,0,0,8.33
Somalia,2,0,0,0
South Africa,3,0.01,0,13.89
South Korea,1,0.042,0.89,55.56
South Sudan,3,0,0,5.56
Spain,3,0,2.55,11.11
Sri Lanka,3,0,0,11.11
Sudan,3,0,0,5.56
Suriname,2,0,0,0
Sweden,2,0,1.55,0
Switzerland,0,0.056,2.81,25
Syria,2,0,0,2.78
