country,cluster,reproduction_rate,positive_rate,stringency_index
Afghanistan,0,0,0.81,78.7
Albania,1,0,1.12,62.96
Algeria,0,0,0.93,79.63
Andorra,2,0,1.15,45.37
Angola,0,0,1.14,79.17
Antigua and Barbuda,3,0,0,0
Argentina,0,0.402,1.15,90.74
Armenia,3,0,0.79,0
Australia,0,0.008,1.12,75.46
Austria,2,0.013,0.97,35.19
Azerbaijan,0,0,0.72,93.52
Bahamas,3,0,1.36,0
Bahrain,1,0.045,0.99,69.44
Bangladesh,0,0.222,0.83,80.09
Barbados,2,0,0.61,45.37
Belarus,3,0.014,0.87,16.67
Belgium,1,0.026,1.34,62.96
Belize,1,0,0,69.44
Benin,2,0,0.95,41.67
Bhutan,1,0,0.65,62.96
Bolivia,0,0.536,1.01,84.26
Bosnia and Herzegovina,1,0,1.17,59.26
Botswana,1,0,0.81,64.35
Brazil,1,0,1.03,72.69
Brunei,2,0,0,39.81
Bulgaria,2,0.046,0.97,41.67
Burkina Faso,1,0,0.99,56.48
Burundi,3,0,0.68,11.11
Cambodia,2,0,0.38,38.89
Cameroon,1,0,1.01,60.19
Canada,1,0.009,0.99,67.13
Cape Verde,1,0.105,1.08,65.28
Central African Republic,1,0,0.6,54.63
Chad,1,0,0.85,64.81
Chile,0,0.094,0.92,87.5
China,0,0,1.07,78.24
Colombia,0,0,1.16,87.04
Comoros,3,0,0.67,0
Congo,1,0,0.65,62.04
Costa Rica,1,0,1.15,62.96
Cote d'Ivoire,2,0.077,0.88,31.94
Croatia,2,0.043,0.82,35.19
Cuba,1,0.006,1.61,66.67
Cyprus,2,0.006,1.68,47.22
Czechia,2,0.033,1.07,36.11
Democratic Republic of Congo,1,0.117,1.05,55.56
Denmark,2,0.003,1.37,50.93
Djibouti,2,0,0.98,50.93
Dominica,2,0,0,44.44
Dominican Republic,0,0.391,0.97,78.7
Ecuador,0,0,1.02,76.39
Egypt,1,0,0.56,60.19
El Salvador,0,0.165,1.08,89.81
Equatorial Guinea,3,0,0.29,0
Eritrea,0,0,0.28,89.81
Estonia,3,0.011,1.64,23.15
Eswatini,0,0,1.06,80.56
Ethiopia,0,0.086,1.09,80.56
Fiji,1,0,0,54.63
Finland,2,0.002,1.27,35.19
France,2,0.014,1.32,46.3
Gabon,1,0,1.06,66.67
Gambia,2,0,1.48,35.65
Georgia,2,0,0.79,51.85
Germany,1,0.01,1.21,57.87
Ghana,2,0.175,1.04,52.78
Greece,2,0.005,1.44,46.3
Grenada,3,0,0,0
Guatemala,0,0.282,1.04,87.04
Guinea,1,0,1.09,68.52
Guinea-Bissau,3,0,0.68,0
Guyana,0,0,1.32,75.93
Haiti,2,0,0.91,28.7
Honduras,0,0,1.05,96.3
Hungary,1,0.005,1.15,54.63
Iceland,2,0.012,1.68,46.3
