country,cluster,reproduction_rate,positive_rate,stringency_index
Afghanistan,1,0,1.02,21.3
Albania,0,0,1,54.63
Algeria,2,0,0.83,75.93
Andorra,1,0,1.5,45.37
Angola,2,0,1.13,75
Antigua and Barbuda,3,0,0,0
Argentina,2,0.475,1.07,87.96
Armenia,3,0,1.2,0
Australia,2,0.001,0.57,75.46
Austria,1,0.049,1.33,36.11
Azerbaijan,2,0,0.93,78.7
Bahamas,3,0,1.05,0
Bahrain,0,0.062,1.01,56.48
Bangladesh,2,0.121,0.89,80.09
Barbados,1,0,0.71,38.89
Belarus,3,0.02,1.14,16.67
Belgium,0,0.026,1.4,52.78
Belize,2,0,1.15,72.22
Benin,1,0,0.94,47.22
Bhutan,2,0,0.78,87.5
Bolivia,2,0.312,0.83,84.26
Bosnia and Herzegovina,1,0,1.16,40.74
Botswana,0,0,0.77,58.33
Brazil,2,0,0.96,69.91
Brunei,1,0,0,35.19
Bulgaria,1,0.037,1.11,35.19
Burkina Faso,1,0,0.99,36.11
Burundi,3,0,0.72,14.81
Cambodia,1,0,0.22,37.04
Cameroon,0,0,0.98,55.56
Canada,0,0.013,1.29,60.65
Cape Verde,0,0.16,1.07,68.98
Central African Republic,0,0,0.58,56.48
Chad,0,0,1.02,68.52
Chile,2,0.056,0.98,81.94
China,2,0,0.93,81.94
Colombia,2,0,0.94,71.3
Comoros,3,0,0.65,0
Congo,0,0,0.56,62.04
Costa Rica,0,0,1.08,62.96
Cote d'Ivoire,1,0.032,0.91,37.96
Croatia,1,0.039,0.94,28.7
Cuba,2,0.008,1.1,86.11
Cyprus,0,0.002,1.38,53.7
Czechia,1,0.087,1.58,38.89
Democratic Republic of Congo,1,0.053,1.06,46.3
Denmark,1,0.006,1.31,47.69
Djibouti,0,0,1.16,50.93
Dominica,1,0,0,28.7
Dominican Republic,2,0.177,0.97,78.7
Ecuador,0,0,1.17,51.39
Egypt,0,0,0.92,62.96
El Salvador,2,0.032,1.05,80.56
Equatorial Guinea,3,0,0.46,0
Eritrea,2,0,0.26,88.89
Estonia,1,0.009,1.27,25.93
Eswatini,0,0,0.84,64.81
Ethiopia,2,0.063,0.8,77.78
Fiji,0,0,0,51.85
Finland,1,0.004,1.32,32.41
France,1,0.05,1.29,48.61
Gabon,0,0,1.04,66.67
Gambia,2,0,0.7,72.22
Georgia,0,0,1.94,60.19
Germany,0,0,1.15,49.54
Ghana,1,0.024,1,44.44
Greece,0,0.021,1.15,57.41
Grenada,3,0,0,0
Guatemala,2,0.254,0.99,87.04
Guinea,0,0,1.08,65.28
Guinea-Bissau,3,0,0.49,0
Guyana,2,0,1.15,75
Haiti,1,0,0.93,21.3
Honduras,2,0,1.03,82.41
Hong Kong,0,0,0,62.96
Hungary,1,0.066,1.41,40.74
Iceland,1,0.009,1.99,37.96
India,2,0.086,1.03,81.02
Indonesia,0,0.148,1.11,68.98
International,3,0,0,0
Iran,0,0.092,1.27,54.63
Iraq,2,0.186,1,73.15
Ireland,2,0.021,1.3,70.83
Israel,1,0.091,1.33,37.96
Italy,1,0.017,1.07,47.22
Jamaica,2,0.161,1.2,78.7
Japan,1,0.033,0.91,38.89
Jordan,0,0,1.65,61.11
Kazakhstan,2,0.021,0.78,78.7
Kenya,2,0.036,0.9,71.3
Kosovo,0,0,0.86,58.33
Kuwait,0,0.154,0.98,65.74
Kyrgyzstan,2,0,0.97,69.91
Laos,1,0,0,36.11
Latvia,1,0.003,1.35,41.67
Lebanon,0,0,1.16,61.11
Lesotho,0,0,0.97,65.74
Liberia,0,0,0.96,60.19
Libya,2,0.183,1.14,86.11
Liechtenstein,3,0,0.55,0
Lithuania,1,0.01,1.29,34.26
Luxembourg,1,0.007,1.39,44.44
Madagascar,0,0.104,0.8,58.33
Malawi,0,0.032,0.81,55.56
Malaysia,0,0.006,1.51,55.56
Maldives,3,0.062,0.91,0
Mali,1,0,1.1,43.52
Malta,3,0.027,1.24,0
Marshall Islands,3,0,0,0
Mauritania,3,0.084,0.89,17.59
Mauritius,1,0,0.33,22.22
Mexico,0,0.481,0.99,67.13
Moldova,1,0,1.1,47.22
Monaco,3,0,1.13,0
Mongolia,0,0,0.31,54.63
Montenegro,3,0,1.38,0
Morocco,0,0.09,1.12,65.74
Mozambique,0,0.113,1.11,62.04
Myanmar,2,0.081,1.69,78.7
Namibia,0,0.092,0.87,63.89
Nepal,2,0.125,1.15,76.85
Netherlands,0,0,1.41,50.93
New Zealand,1,0,0.78,34.72
Nicaragua,3,0,0.45,11.11
Niger,3,0,0.87,14.81
Nigeria,0,0.043,0.88,60.19
North Macedonia,3,0.083,1.13,0
Norway,1,0.007,1.12,37.96
Oman,2,0,1.15,86.11
Pakistan,1,0.018,1.09,43.98
Palestine,2,0,1.14,83.33
Panama,2,0.135,0.96,87.04
Papua New Guinea,1,0,0.71,47.22
Paraguay,2,0.25,1.11,81.48
Peru,2,0,0.95,85.19
Philippines,0,0.107,0.99,68.98
Poland,1,0.031,1.18,36.11
Portugal,0,0.03,1.25,58.8
Qatar,0,0.049,1.02,64.81
Romania,1,0.06,1.08,43.52
Russia,1,0.017,1.07,38.89
Rwanda,2,0.01,0.64,78.7
Saint Kitts and Nevis,3,0,0,0
Saint Lucia,3,0,0,0
Saint Vincent and the Grenadines,3,0,0,0
Samoa,3,0,0,0
San Marino,1,0,0.31,29.63
Sao Tome and Principe,3,0,0.52,0
Saudi Arabia,0,0.013,0.84,57.41
Senegal,1,0.064,0.94,37.96
Serbia,0,0.011,0.94,54.63
Seychelles,1,0,0.26,34.26
Sierra Leone,1,0,0.96,29.63
Singapore,0,0.002,0.65,50
Slovakia,1,0.037,1.37,31.48
Slovenia,0,0.037,1.38,50
Solomon Islands,1,0,0,36.11
Somalia,1,0,0.71,38.89
South Africa,2,0.093,0.95,72.22
South Korea,0,0.009,0.88,50.46
South Sudan,2,0.017,1.04,72.22
Spain,0,0.1,1.21,60.65
Sri Lanka,1,0.008,1.01,26.85
Sudan,0,0,0.98,62.96
Suriname,2,0,0.81,70.37
Sweden,0,0.012,1.3,55.56
Switzerland,1,0.033,1.15,43.06
Syria,1,0,0.85,47.69
Taiwan,1,0.004,1.13,23.15
Tajikistan,1,0,1.1,33.33
Tanzania,1,0,0,25
Thailand,1,0.001,1.06,44.44
Timor,1,0,0,29.63
Togo,1,0.013,1.04,49.07
Trinidad and Tobago,2,0.38,1.07,80.56
Tunisia,1,0.107,1.48,23.15
Turkey,2,0.015,1.07,73.61
Uganda,2,0.054,1.21,81.48
Ukraine,0,0.116,1.13,64.35
United Arab Emirates,1,0.01,1.14,45.37
United Kingdom,0,0.014,1.36,65.74
United States,0,0,1.05,62.5
