country,cluster,reproduction_rate,positive_rate,stringency_index
Afghanistan,2,0,0.85,78.7
Albania,2,0,1.19,68.52
Algeria,3,0,1.63,65.74
Andorra,0,0,0.37,42.59
Angola,2,0,1.13,75.93
Antigua and Barbuda,1,0,0,0
Argentina,2,0.278,1.26,88.89
Armenia,1,0,1.06,0
Australia,3,0.001,1.94,52.31
Austria,3,0.007,1.42,47.22
Azerbaijan,2,0,1.17,96.3
Bahamas,1,0,0.09,0
Bahrain,2,0.078,1.07,75
Bangladesh,2,0.218,1.06,74.54
Barbados,3,0,0,66.67
Belarus,1,0.028,0.74,16.67
Belgium,3,0.007,0.98,51.85
Belize,2,0,0,73.15
Benin,0,0,0.97,41.67
Bhutan,2,0,0,83.33
Bolivia,2,0.515,1.18,84.26
Bosnia and Herzegovina,3,0,1.18,51.85
Botswana,3,0,0,57.41
Brazil,2,0,1.12,77.31
Brunei,3,0,0,49.07
Bulgaria,0,0.051,1.28,36.11
Burkina Faso,0,0,0.97,45.37
Burundi,1,0,0.64,13.89
Cambodia,0,0,0.18,40.74
Cameroon,3,0,1.03,60.19
Canada,2,0.008,0.86,68.98
Cape Verde,2,0.119,1.1,79.17
Central African Republic,3,0,0.87,64.81
Chad,3,0,0.76,67.59
Chile,2,0.264,0.88,78.24
China,2,0,0.95,78.24
Colombia,2,0,1.26,87.04
Comoros,1,0,0.71,0
Congo,2,0,0.72,73.15
Costa Rica,2,0,1.49,73.61
Cote d'Ivoire,3,0.208,1.09,66.2
Croatia,3,0.073,2.5,54.63
Cuba,2,0.001,0.73,86.11
Cyprus,3,0.001,1,50
Czechia,0,0.034,1.6,35.19
Democratic Republic of Congo,2,0,1.08,80.56
Denmark,3,0.002,0.97,57.41
Djibouti,3,0,0.68,59.26
Dominica,0,0,0,44.44
Dominican Republic,2,0.24,1.19,87.04
Ecuador,2,0,1.2,79.63
Egypt,2,0,0.97,71.3
El Salvador,2,0.072,1.15,90.74
Equatorial Guinea,1,0,0.25,0
Eritrea,2,0,0.43,93.52
Estonia,0,0.001,0.62,28.7
Eswatini,2,0,1.24,84.26
Ethiopia,2,0.035,0.82,80.56
Fiji,3,0,0,62.04
Finland,0,0.004,0.84,35.19
France,3,0.013,1.09,51.85
Gabon,2,0,1.08,69.44
Gambia,2,0,0,70.37
Georgia,3,0,0.69,55.56
Germany,3,0,1.01,63.43
Ghana,3,0.11,1.17,52.78
Greece,0,0.005,1.16,40.74
Grenada,1,0,0,0
Guatemala,2,0.327,1.22,96.3
Guinea,2,0,1.1,73.15
Guinea-Bissau,1,0,0.78,0
Guyana,2,0,0.89,79.63
Haiti,2,0,0.98,77.78
Honduras,2,0,1.2,96.3
Hungary,3,0.003,0.94,54.63
Iceland,0,0.007,1.2,39.81
India,2,0.086,1.23,76.39
Indonesia,3,0.107,1.13,59.72
International,1,0,0,0
Iran,0,0.094,1,41.67
Iraq,2,0.187,1.22,92.59
Ireland,0,0.003,0.88,38.89
Israel,2,0.026,1.6,75
Italy,3,0.006,0.86,55.56
Jamaica,3,0.01,1.1,64.81
Japan,0,0.017,1.49,25.93
Jordan,3,0,0.84,48.15
Kazakhstan,2,0.019,1.06,81.02
Kenya,2,0.051,1.25,84.26
Kosovo,3,0,1.33,59.26
Kuwait,2,0.22,1.09,85.19
Kyrgyzstan,2,0,1.51,76.39
Laos,0,0,0,39.81
Latvia,3,0,1.07,50
Lebanon,2,0,1.21,74.07
Lesotho,3,0,0,54.63
Liberia,2,0,1,79.63
Libya,2,0.031,1.25,94.44
Liechtenstein,1,0,0,0
Lithuania,0,0.001,0.91,34.26
Luxembourg,0,0.004,1.81,27.78
Madagascar,2,0.2,1.39,68.98
Malawi,3,0.136,1.27,60.19
Malaysia,3,0.001,0.61,50.93
Maldives,1,0.017,1.05,0
Mali,3,0,1.03,52.78
Malta,1,0.001,0.5,0
Marshall Islands,1,0,0,0
Mauritania,2,0.101,1.03,77.78
Mauritius,0,0,0.1,33.33
Mexico,2,0.506,1.1,70.83
Moldova,2,0,0.98,80.56
Monaco,1,0,0.14,0
Mongolia,2,0,0.58,71.3
Montenegro,1,0,2.23,0
Morocco,3,0.018,1.36,64.81
Mozambique,2,0.031,1.11,80.56
Myanmar,2,0.001,0.78,80.56
Namibia,3,0.063,1.48,54.63
Nepal,2,0.089,1.07,92.59
Netherlands,3,0,0.76,59.26
New Zealand,0,0,1.31,22.22
Nicaragua,0,0,0.24,18.52
Niger,0,0,0.74,25.93
Nigeria,2,0.265,1.08,80.09
North Macedonia,1,0.121,1.05,0
Norway,0,0.004,1.01,40.74
Oman,2,0.332,1.12,87.96
Pakistan,3,0.154,0.9,60.19
Palestine,2,0,2.1,80.56
Panama,2,0.318,1.16,83.33
Papua New Guinea,3,0,0,49.07
Paraguay,2,0.059,1.68,81.48
Peru,2,0,1.02,89.81
Philippines,2,0.055,1.23,83.33
Poland,3,0.017,0.89,50.93
Portugal,2,0.027,1.04,72.69
Qatar,2,0.256,0.78,80.56
Romania,0,0.04,1.17,41.67
Russia,2,0.025,0.91,70.83
Rwanda,2,0.007,1.24,77.78
Saint Kitts and Nevis,1,0,0,0
Saint Lucia,1,0,0,0
Saint Vincent and the Grenadines,1,0,0,0
Samoa,1,0,0,0
San Marino,0,0,0.27,33.33
Sao Tome and Principe,1,0,0.49,0
Saudi Arabia,2,0.093,1.02,71.3
Senegal,3,0.095,1.03,57.41
