country,cluster,reproduction_rate,positive_rate,stringency_index
Afghanistan,0,0,1.21,16.67
Albania,3,0,1.2,54.63
Algeria,1,0,1.27,75
Andorra,3,0,1.24,62.96
Angola,3,0,1.1,65.74
Antigua and Barbuda,0,0,0.31,0
Argentina,1,0.51,0.98,82.87
Armenia,0,0,1.41,0
Australia,3,0,0.93,65.28
Austria,3,0.09,1.54,60.19
Azerbaijan,3,0,1.56,64.35
Bahamas,0,0,0.93,0
Bahrain,3,0.032,0.89,63.89
Bangladesh,1,0.108,1.01,80.09
Barbados,2,0,0.84,29.63
Belarus,0,0.032,1.23,16.67
Belgium,3,0.182,1.4,54.63
Belize,3,0,1.15,66.67
Benin,2,0,0.94,43.52
Bhutan,1,0,0.84,77.78
Bolivia,1,0.16,0.8,84.26
Bosnia and Herzegovina,2,0,1.17,40.74
Botswana,3,0,0.75,63.89
Brazil,3,0,1,57.87
Brunei,2,0,0,35.19
Bulgaria,2,0.169,1.53,39.35
Burkina Faso,0,0,0.99,22.22
Burundi,0,0,0.78,14.81
Cambodia,2,0,0.78,34.26
Cameroon,2,0,0.9,45.37
Canada,3,0.039,1.14,60.65
Cape Verde,1,0.169,1.06,71.3
Central African Republic,2,0,0.6,31.48
Chad,1,0,0.98,74.07
Chile,1,0.048,0.97,81.94
China,3,0,1.12,61.57
Colombia,3,0,1.06,65.74
Comoros,0,0,0.63,0
Congo,2,0,0.58,47.22
Costa Rica,3,0,0.99,58.33
Cote d'Ivoire,2,0.019,0.94,36.11
Croatia,2,0.183,1.79,28.7
Cuba,3,0.007,1.2,64.81
Cyprus,3,0.034,1.5,63.89
Czechia,1,0.307,1.35,67.59
Democratic Republic of Congo,3,0,1.1,49.07
Denmark,2,0.014,1.21,37.04
Djibouti,2,0,1.31,43.52
Dominica,2,0,0,31.48
Dominican Republic,1,0.103,1,67.59
Ecuador,3,0,1.11,52.78
Egypt,1,0,1.12,75.93
El Salvador,3,0.067,1.11,52.78
Equatorial Guinea,0,0,0.5,0
Eritrea,1,0,0.41,77.78
Estonia,2,0.019,1.28,25.93
Eswatini,2,0,0.9,48.15
Ethiopia,3,0.095,0.84,58.33
Fiji,3,0.002,0,49.07
Finland,2,0.014,1.11,36.57
France,3,0.14,1.29,49.54
Gabon,1,0,1.09,72.22
Gambia,3,0,0.68,60.19
Georgia,3,0,1.56,59.26
Germany,3,0,1.47,60.65
Ghana,2,0.035,1.13,44.44
Greece,3,0.038,1.36,59.72
Grenada,0,0,0,0
Guatemala,3,0.154,1,49.54
Guinea,2,0,1.09,35.65
Guinea-Bissau,0,0,0.39,0
Guyana,1,0,0.99,72.22
Haiti,2,0,0.88,47.22
Honduras,1,0,1.01,87.04
Hong Kong,3,0,0,51.85
Hungary,2,0.144,1.38,40.74
Iceland,2,0.037,0.92,45.37
India,3,0.049,0.89,64.35
Indonesia,3,0.142,0.97,50.46
International,0,0,0,0
Iran,3,0.169,1.28,58.8
Iraq,3,0.189,0.99,51.85
Ireland,1,0.067,1.05,81.48
Israel,1,0.03,0.49,81.48
Italy,3,0.086,1.68,66.67
Jamaica,1,0.124,0.89,71.3
Japan,2,0.032,1.13,38.89
Jordan,1,0,1.32,78.7
Kazakhstan,1,0.012,1.37,74.07
Kenya,1,0.125,1.37,68.52
Kosovo,3,0,1.48,52.78
Kuwait,3,0.114,1.08,62.96
Kyrgyzstan,3,0,1.23,57.87
Laos,2,0,0,36.11
Latvia,2,0.032,1.39,33.33
Lebanon,3,0,1.11,59.26
Lesotho,2,0,0.81,47.22
Liberia,3,0,1.01,57.41
Libya,1,0,1.06,78.7
Liechtenstein,0,0,1.8,0
Lithuania,3,0.039,1.53,54.17
Luxembourg,3,0.04,1.67,52.78
Madagascar,2,0.025,0.33,40.74
