country,cluster,reproduction_rate,positive_rate,stringency_index
Afghanistan,2,0,1.07,28.7
Albania,0,0,1.03,54.63
Algeria,3,0,0.84,75.93
Andorra,0,0,1.46,53.7
Angola,3,0,1.12,75
Antigua and Barbuda,1,0,0.26,0
Argentina,3,0.516,1.06,87.96
Armenia,1,0,1.36,0
Australia,3,0,0.7,68.06
Austria,2,0.038,1.12,40.74
Azerbaijan,3,0,0.93,68.98
Bahamas,1,0,1.32,0
Bahrain,0,0.052,0.94,63.89
Bangladesh,3,0.113,0.93,80.09
Barbados,2,0,0.72,35.19
Belarus,1,0.023,1.25,16.67
Belgium,0,0.045,1.4,47.22
Belize,3,0,1.16,72.22
Benin,0,0,0.94,47.22
Bhutan,3,0,0.78,77.78
Bolivia,3,0.336,0.81,84.26
Bosnia and Herzegovina,2,0,1.16,40.74
Botswana,0,0,0.75,63.89
Brazil,3,0,0.97,67.13
Brunei,2,0,0,35.19
Bulgaria,2,0.061,1.33,35.19
Burkina Faso,2,0,0.99,36.11
Burundi,1,0,0.74,14.81
Cambodia,2,0,0.37,37.04
Cameroon,0,0,0.93,52.78
Canada,0,0.021,1.29,60.65
Cape Verde,3,0.193,1.07,67.13
Central African Republic,0,0,0.55,56.48
Chad,3,0,1.01,76.85
Chile,3,0.055,0.99,81.94
China,0,0,1.01,54.17
Colombia,3,0,0.98,71.3
Comoros,1,0,0.65,0
Congo,0,0,0.56,56.48
Costa Rica,0,0,1.02,62.96
Cote d'Ivoire,2,0.038,0.92,36.11
Croatia,2,0.038,1.1,28.7
Cuba,3,0.006,0.98,84.26
Cyprus,0,0.005,1.41,53.7
Czechia,2,0.124,1.32,38.89
Democratic Republic of Congo,2,0.086,1.08,43.52
Denmark,0,0.011,1.15,50.93
Djibouti,0,0,0.82,47.22
Dominica,2,0,0,28.7
Dominican Republic,3,0.11,0.93,78.7
Ecuador,0,0,0.98,51.39
Egypt,0,0,0.95,62.96
El Salvador,0,0.056,1.08,52.78
Equatorial Guinea,1,0,0.49,0
Eritrea,3,0,0.32,82.41
Estonia,2,0.013,1.19,25.93
Eswatini,0,0,0.84,64.81
Ethiopia,3,0.093,1.07,77.78
Fiji,0,0,0,51.85
Finland,2,0.008,1.33,32.41
France,0,0.063,1.27,49.54
Gabon,3,0,1.06,66.67
Gambia,3,0,0.64,75.93
Georgia,0,0,1.47,60.19
Germany,0,0,1.23,49.54
Ghana,2,0.045,1.04,44.44
Greece,0,0.029,1.14,50.46
Grenada,1,0,0,0
Guatemala,3,0.169,1,67.59
Guinea,0,0,1.08,58.8
Guinea-Bissau,1,0,0.45,0
Guyana,3,0,1.05,79.17
Haiti,0,0,0.91,47.22
Honduras,3,0,1.04,84.26
Hong Kong,0,0,0,51.85
Hungary,2,0.086,1.13,40.74
Iceland,2,0.023,1.41,37.96
India,3,0.073,0.95,73.61
Indonesia,3,0.153,1.03,72.69
International,1,0,0,0
Iran,0,0.131,1.1,54.63
Iraq,0,0.209,1,61.11
Ireland,0,0.028,1.3,52.31
Israel,3,0.13,1.1,85.19
Italy,0,0.019,1.23,47.22
Jamaica,3,0.259,1.01,78.7
