country,cluster,reproduction_rate,positive_rate,stringency_index
Afghanistan,1,0,1.2,16.67
Albania,0,0,1.26,54.63
Algeria,3,0,1.13,75.93
Andorra,0,0,1.36,53.7
Angola,3,0,1.12,71.3
Antigua and Barbuda,2,0,0.28,0
Argentina,3,0.506,1.03,82.87
Armenia,2,0,1.49,0
Australia,3,0.001,0.93,68.06
Austria,0,0.062,1.29,44.91
Azerbaijan,3,0,1.76,66.2
Bahamas,2,0,1.12,0
Bahrain,3,0.046,0.9,63.89
Bangladesh,3,0.115,1.05,80.09
Barbados,1,0,0.95,29.63
Belarus,1,0.027,1.26,16.67
Belgium,0,0.122,1.56,45.37
Belize,3,0,1.15,69.44
Benin,0,0,0.94,47.22
Bhutan,3,0,0.81,77.78
Bolivia,3,0.204,0.77,84.26
Bosnia and Herzegovina,0,0,1.17,40.74
Botswana,3,0,0.76,63.89
Brazil,3,0,0.96,63.43
Brunei,1,0,0,35.19
Bulgaria,1,0.124,1.54,35.19
Burkina Faso,1,0,0.99,36.11
Burundi,2,0,0.77,14.81
Cambodia,1,0,0.59,37.04
Cameroon,0,0,0.92,41.67
Canada,3,0.032,1.17,60.65
Cape Verde,3,0.216,1.06,68.52
Central African Republic,0,0,0.56,56.48
Chad,3,0,1.01,73.15
Chile,3,0.049,0.96,81.94
China,3,0,1.05,61.57
Colombia,3,0,1.02,71.3
Comoros,2,0,0.64,0
Congo,0,0,0.59,56.48
Costa Rica,0,0,1.02,58.33
Cote d'Ivoire,1,0.038,0.92,36.11
Croatia,1,0.097,1.67,28.7
Cuba,3,0.003,0.96,64.81
Cyprus,0,0.013,1.74,50
Czechia,0,0.257,1.55,48.15
Democratic Republic of Congo,0,0,1.09,48.15
Denmark,0,0.011,1.14,41.67
Djibouti,0,0,1.48,47.22
Dominica,1,0,0,31.48
Dominican Republic,3,0.139,0.96,67.59
Ecuador,0,0,1,51.39
Egypt,3,0,1.05,62.96
El Salvador,0,0.06,1.11,52.78
Equatorial Guinea,2,0,0.51,0
Eritrea,3,0,0.42,82.41
Estonia,1,0.013,1.02,25.93
Eswatini,3,0,0.88,59.26
Ethiopia,3,0.113,0.93,65.74
Fiji,0,0,0,49.07
Finland,1,0.015,1.2,36.57
France,0,0.103,1.31,43.98
Gabon,3,0,1.07,74.07
Gambia,3,0,0.68,68.52
Georgia,3,0,1.42,61.11
Germany,0,0,1.48,49.54
Ghana,0,0.034,1.09,44.44
Greece,3,0.028,1.23,59.72
Grenada,2,0,0,0
Guatemala,0,0.135,1,49.54
Guinea,0,0,1.09,51.85
Guinea-Bissau,2,0,0.41,0
Guyana,3,0,0.99,72.22
Haiti,0,0,0.91,47.22
Honduras,3,0,1.03,84.26
Hong Kong,0,0,0,51.85
Hungary,0,0.11,1.16,40.74
Iceland,0,0.035,1.14,40.74
India,3,0.06,0.9,73.61
Indonesia,0,0.122,0.99,50.46
International,2,0,0,0
Iran,3,0.154,1.17,69.44
Iraq,3,0.171,0.97,61.11
