country,cluster,new_cases_per_million,reproduction_rate,icu_patients_per_million
Afghanistan,2,0.437,1.09,0
Albania,2,54.556,1.07,0
Algeria,2,3.649,0.85,0
Andorra,2,0,1.45,0
Angola,2,4.321,1.12,0
Antigua and Barbuda,2,0,0.26,0
Argentina,1,309.786,1.06,0
Armenia,0,165.697,1.37,0
Australia,2,0.51,0.72,0
Austria,0,96.931,1.14,10.881
Azerbaijan,2,7.89,0.99,0
Bahamas,2,0,1.22,0
Bahrain,1,299.721,0.94,0
Bangladesh,2,9.157,0.94,0
Barbados,2,10.439,0.74,0
Belarus,2,41.061,1.25,0
Belgium,1,224.943,1.43,13.46
Belize,2,0,1.16,0
Benin,2,0,0.94,0
Bhutan,2,0,0.78,0
Bolivia,2,34.695,0.8,0
Bosnia and Herzegovina,0,85.345,1.16,0
Botswana,2,0,0.75,0
Brazil,0,170.103,0.97,0
Brunei,2,0,0,0
Bulgaria,2,0,1.34,6.764
Burkina Faso,2,1.531,0.99,0
Burundi,2,0.168,0.74,0
Cambodia,2,0.06,0.39,0
Cameroon,2,0,0.93,0
Canada,2,48.301,1.28,0
Cape Verde,0,183.457,1.07,0
Central African Republic,2,0,0.56,0
Chad,2,0.183,1.01,0
Chile,0,92.016,0.99,0
China,2,0.015,1.02,0
Colombia,0,111.236,0.99,0
Comoros,2,5.75,0.65,0
Congo,2,0,0.56,0
Costa Rica,0,209.654,1.02,0
Cote d'Ivoire,2,1.175,0.92,0
Croatia,2,57,1.19,0
Cuba,2,6.445,0.97,0
Cyprus,2,19.409,1.41,0
Czechia,1,326.081,1.36,20.637
Democratic Republic of Congo,2,0.29,1.08,0
Denmark,0,69.576,1.14,2.59
Djibouti,2,1.012,0.84,0
Dominica,2,13.891,0,0
Dominican Republic,2,47.843,0.96,0
Ecuador,0,87.116,0.98,0
Egypt,2,1.163,0.96,0
El Salvador,2,15.109,1.08,0
Equatorial Guinea,2,10.691,0.49,0
Eritrea,2,1.692,0.33,0
Estonia,2,59.553,1.17,1.508
Eswatini,2,15.515,0.84,0
Ethiopia,2,6.35,1.1,0
Fiji,2,0,0,0
Finland,2,20.034,1.33,0
France,0,198.473,1.27,19.288
Gabon,2,0,1.06,0
Gambia,2,2.069,0.65,0
Georgia,0,112.304,1.51,0
Germany,2,31.343,1.25,0
Ghana,2,0.965,1.04,0
Greece,2,39.432,1.15,0
Grenada,2,0,0,0
Guatemala,2,37.007,1,0
Guinea,2,0,1.08,0
Guinea-Bissau,2,0,0.45,0
Guyana,2,44.498,1.04,0
Haiti,2,1.315,0.9,0
Honduras,0,70.472,1.04,0
Hong Kong,2,0,0,0
Hungary,0,87.781,1.14,0
Iceland,0,120.147,1.41,0
India,2,59.046,0.95,0
Indonesia,2,15.26,1.03,0
International,2,0,0,0
Iran,2,45.54,1.12,0
Iraq,0,111.704,0.99,0
Ireland,0,89.514,1.31,4.05
Israel,1,893.185,1.07,0
Italy,2,42.142,1.3,4.813
Jamaica,2,24.652,1,0
Japan,2,5.163,1.07,0
Jordan,0,125.06,1.68,0
Kazakhstan,2,13.368,1.01,0
Kenya,2,3.422,1.19,0
Kosovo,2,22.248,0.99,0
Kuwait,0,115.676,0.9,0
Kyrgyzstan,2,26.363,1.27,0
Laos,2,0,0,0
Latvia,2,23.327,1.58,0
Lebanon,0,182.845,1.16,0
Lesotho,2,20.539,0.92,0
Liberia,2,0,0.98,0
Libya,0,99.399,1.09,0
Liechtenstein,2,26.221,1.37,0
Lithuania,2,33.428,1.32,0
Luxembourg,0,137.385,1.24,4.793
Madagascar,2,1.661,0.76,0
Malawi,2,0.314,0.86,0
Malaysia,2,8.033,1.74,0
Maldives,0,116.55,0.92,0
Mali,2,0.642,1.11,0
Malta,0,83.798,1.11,0
