country,cluster,new_cases_per_million,reproduction_rate,icu_patients_per_million
Afghanistan,1,1.593,1.19,0
Albania,1,56.293,1.12,0
Algeria,1,2.759,0.85,0
Andorra,0,2562.609,1.45,0
Angola,1,0,1.12,0
Antigua and Barbuda,1,10.212,0.27,0
Argentina,0,363.906,1.05,0
Armenia,2,226.779,1.39,0
Australia,1,0.98,0.93,0
Austria,2,114.252,1.24,11.103
Azerbaijan,1,17.95,1.37,0
Bahamas,0,391.61,1.22,0
Bahrain,2,267.986,0.92,0
Bangladesh,1,9.229,0.99,0
Barbados,1,10.439,0.89,0
Belarus,1,43.918,1.26,0
Belgium,2,308.638,1.54,17.343
Belize,2,168.502,1.16,0
Benin,1,4.454,0.93,0
Bhutan,1,5.184,0.78,0
Bolivia,1,20.389,0.78,0
Bosnia and Herzegovina,2,111.253,1.16,0
Botswana,1,0,0.75,0
Brazil,2,148.443,0.97,0
Brunei,1,0,0,0
Bulgaria,1,62.892,1.48,7.628
Burkina Faso,1,1.196,0.99,0
Burundi,1,0.084,0.75,0
Cambodia,1,0.06,0.53,0
Cameroon,1,0,0.92,0
Canada,1,43.029,1.22,0
Cape Verde,2,190.652,1.07,0
Central African Republic,1,0,0.56,0
Chad,1,0.791,1.02,0
Chile,1,59.321,0.96,0
China,1,0.014,1.11,0
Colombia,2,154.787,1.04,0
Comoros,1,0,0.65,0
Congo,1,0,0.58,0
Costa Rica,2,265.993,1.03,0
Cote d'Ivoire,1,1.213,0.93,0
Croatia,1,88.423,1.48,0
Cuba,1,1.324,0.71,0
Cyprus,1,23.975,1.5,0
Czechia,0,498.46,1.53,34.177
Democratic Republic of Congo,1,0.167,1.08,0
Denmark,1,57.491,1.12,2.59
Djibouti,1,0,0.98,0
Dominica,1,0,0,0
Dominican Republic,1,71.627,1,0
Ecuador,1,83.602,0.98,0
Egypt,1,1.3,1,0
El Salvador,1,15.88,1.09,0
Equatorial Guinea,1,0,0.52,0
Eritrea,1,0,0.39,0
Estonia,1,42.215,1.04,3.769
Eswatini,1,16.377,0.86,0
Ethiopia,1,7.759,1.08,0
Fiji,1,0,0,0
Finland,1,21.658,1.31,0.902
France,2,273.725,1.29,21.54
Gabon,1,3.145,1.07,0
Gambia,1,0,0.68,0
Georgia,2,127.345,1.34,0
Germany,1,47.861,1.39,0
Ghana,1,0,1.05,0
Greece,1,38.952,1.16,0
Grenada,1,0,0,0
Guatemala,1,46.552,0.99,0
Guinea,1,0,1.08,0
Guinea-Bissau,1,0,0.44,0
Guyana,2,132.221,1.03,0
Haiti,1,0,0.89,0
Honduras,1,35.741,1.03,0
Hong Kong,1,0,0,0
Hungary,1,84.469,1.1,0
Iceland,2,266.667,1.43,0
India,1,56.901,0.92,0
Indonesia,1,16.591,1.02,0
International,1,0,0,0
Iran,1,47.849,1.13,0
Iraq,2,97.532,0.91,0
Ireland,2,123.739,1.33,5.468
Israel,0,481.195,0.78,0
Italy,1,60.815,1.54,5.574
Jamaica,1,27.692,0.95,0
Japan,1,3.945,1.04,0
Jordan,2,117.513,1.44,0
Kazakhstan,1,17.841,1.12,0
Kenya,1,5.97,1.33,0
Kosovo,1,25.352,1.12,0
Kuwait,2,111.227,1.05,0
Kyrgyzstan,1,45.676,1.31,0
Laos,1,0,0,0
Latvia,1,35.521,1.5,0
Lebanon,2,213.759,1.14,0
Lesotho,1,39.211,0.89,0
Liberia,1,0.198,1,0
Libya,2,152.082,1.09,0
Liechtenstein,1,26.221,1.67,0
Lithuania,1,42.979,1.32,0
Luxembourg,2,223.651,1.38,3.195
Madagascar,1,1.192,0.67,0
Malawi,1,0.366,0.89,0
Malaysia,1,15.108,1.69,0
Maldives,1,64.75,0.92,0
Mali,1,0.741,1.11,0
Malta,2,154.007,1.34,0
Marshall Islands,1,0,0,0
Mauritania,1,1.29,0.85,0
Mauritius,1,0,0.68,0
Mexico,1,35.522,1.09,0
Moldova,2,263.265,1.1,0
Monaco,1,76.445,1.11,0
Mongolia,1,0,0.37,0
Montenegro,2,334.362,1,0
Morocco,1,75.209,1.11,0
Mozambique,1,3.071,1.08,0
Myanmar,1,25.731,1.32,0
Namibia,1,16.136,0.85,0
Nepal,2,118.029,1.3,0
Netherlands,2,294.837,1.4,14.824
New Zealand,1,0.622,0.83,0
Nicaragua,1,0,0.47,0
Niger,1,0,1,0
Nigeria,1,0.752,0.96,0
North Macedonia,2,152.157,1.41,0
Norway,1,42.241,1.18,0
Oman,2,159.988,1.13,0
Pakistan,1,2.639,1.04,0
Palestine,1,79.978,0.94,0
Panama,2,161.77,1.02,0
Papua New Guinea,1,0,0.71,0
Paraguay,2,110.48,1.04,0
Peru,1,88.864,0.91,0
Philippines,1,25.588,0.95,0
Poland,1,79.347,1.63,0
Portugal,1,92.579,1.28,10.199
Qatar,1,82.608,1.05,0
Romania,2,153.761,1.3,31.813
Russia,1,75.246,1.25,0
Rwanda,1,0.772,0.81,0
Saint Kitts and Nevis,1,0,0,0
Saint Lucia,1,0,0,0
Saint Vincent and the Grenadines,1,0,0,0
Samoa,1,0,0,0
San Marino,1,0,0.53,0
Sao Tome and Principe,1,0,0.61,0
Saudi Arabia,1,13.443,0.91,0
Senegal,1,1.971,0.84,0
Serbia,1,17.782,1.35,0
Seychelles,1,0,0.22,0
Sierra Leone,1,1.254,0.95,0
Singapore,1,1.709,0.63,0
Slovakia,2,160.633,1.46,0
Slovenia,2,171.242,1.53,10.582
Solomon Islands,1,0,0,0
Somalia,1,0,0.7,0
South Africa,1,32.255,1.07,0
South Korea,1,1.346,0.9,0
South Sudan,1,1.251,1.05,0
Spain,2,224.383,1.15,33.537
Sri Lanka,1,9.667,1.03,0
Sudan,1,0.342,1.09,0
Suriname,1,23.865,0.83,0
Sweden,1,52.677,1.42,0
Switzerland,2,124.442,1.69,0
Syria,1,2.686,1.06,0
Taiwan,1,0.084,1.21,0
Tajikistan,1,4.299,0.99,0
Tanzania,1,0,0,0
Thailand,1,0.1,0.99,0
Timor,1,0,0,0
Togo,1,2.053,1.05,0
Trinidad and Tobago,1,29.296,0.8,0
Tunisia,2,195.624,1.38,0
Turkey,1,18.746,1.04,0
Uganda,1,3.891,0.95,0
Ukraine,2,111.744,1.19,0
United Arab Emirates,2,105.759,1.09,0
United Kingdom,2,208.776,1.44,6.511
United States,2,152.993,1.11,19.864
Uruguay,1,8.348,1.17,0
Uzbekistan,1,7.051,0.86,0
Vanuatu,1,0,0,0
Vatican,1,0,0,0
Venezuela,1,21.381,0.87,0
Vietnam,1,0.01,0.92,0
Yemen,1,0.067,0.67,0
Zambia,1,2.937,0.9,0
Zimbabwe,1,0.269,1,0
