country,cluster,new_cases_per_million,reproduction_rate,icu_patients_per_million
Afghanistan,0,0.026,0,0
Albania,1,2.78,0,0
Algeria,0,0,0,0
Andorra,2,0,0,0
Angola,2,0,0,0
Antigua and Barbuda,2,0,0,0
Argentina,2,0.111,0,0
Armenia,2,0,0,0
Australia,0,0.627,0,0
Austria,0,5.663,2.84,0
Azerbaijan,0,0.197,0,0
Bahamas,2,0,0,0
Bahrain,0,8.815,0,0
Bangladesh,2,0,0,0
Barbados,0,0,0,0
Belarus,2,0.317,0,0
Belgium,0,2.416,2.42,0
Belize,2,0,0,0
Benin,0,0,0,0
Bhutan,0,0,0,0
Bolivia,1,0,0,0
Bosnia and Herzegovina,0,0.61,0,0
Botswana,2,0,0,0
Brazil,2,0.028,0,0
Brunei,0,0,0,0
Bulgaria,0,0,0,0
Burkina Faso,2,0.048,0,0
Burundi,2,0,0,0
Cambodia,0,0,0,0
Cameroon,2,0,0,0
Canada,2,0.053,0,0
Cape Verde,0,0,0,0
Central African Republic,2,0,0,0
Chad,0,0,0,0
Chile,2,0.262,0,0
China,1,0.019,0.21,0
Colombia,2,0.039,0,0
Comoros,2,0,0,0
Congo,2,0,0,0
Costa Rica,0,0,0,0
Cote d'Ivoire,2,0,0,0
Croatia,0,0.487,0,0
Cuba,2,0,0,0
Cyprus,0,1.142,0,0
Czechia,0,0.934,0,0
Democratic Republic of Congo,2,0,0,0
Denmark,1,29.695,0,0
Djibouti,2,0,0,0
Dominica,2,0,0,0
Dominican Republic,2,0,0,0
Ecuador,2,0,0,0
Egypt,2,0.039,0,0
El Salvador,0,0,0,0
Equatorial Guinea,2,0,0,0
Eritrea,2,0,0,0
Estonia,2,1.508,0,0
Eswatini,2,0,0,0
Ethiopia,2,0,0,0
Fiji,0,0,0,0
Finland,0,1.805,0,0
France,1,8.809,2.48,1.318
Gabon,2,0,0,0
Gambia,2,0,0,0
Georgia,1,0,0,0
Germany,0,3.354,2.89,0
Ghana,2,0,0,0
Greece,0,1.535,0,0
Grenada,2,0,0,0
Guatemala,0,0,0,0
Guinea,2,0,0,0
Guinea-Bissau,2,0,0,0
Guyana,2,0,0,0
Haiti,2,0,0,0
Honduras,2,0,0,0
Hungary,0,0,0,0
Iceland,0,32.234,0,0
India,0,0.009,0,0
Indonesia,0,0.029,0,0
International,2,0,0,0
Iran,1,10.489,1.44,0
Iraq,1,0.273,0,0
Ireland,2,2.633,0,0
Israel,0,3.235,0,0
Italy,1,16.159,2.26,14.505
Jamaica,0,0,0,0
Japan,1,0.459,1.47,0
Jordan,2,0,0,0
Kazakhstan,2,0,0,0
Kenya,2,0,0,0
Kosovo,2,0,0,0
Kuwait,1,1.171,0,0
Kyrgyzstan,0,0,0,0
Laos,2,0,0,0
Latvia,2,1.06,0,0
Lebanon,0,1.319,0,0
Lesotho,2,0,0,0
Liberia,2,0,0,0
Libya,2,0,0,0
Liechtenstein,2,0,0,0
Lithuania,2,0,0,0
Luxembourg,0,3.195,0,0
Madagascar,2,0,0,0
Malawi,2,0,0,0
Malaysia,0,0.371,1.94,0
Maldives,2,3.7,0,0
Mali,2,0,0,0
Malta,2,4.53,0,0
Marshall Islands,2,0,0,0
Mauritania,2,0,0,0
Mauritius,2,0,0,0
Mexico,2,0,0,0
Moldova,0,0.496,0,0
Monaco,0,0,0,0
Mongolia,1,0.305,0,0
Montenegro,2,0,0,0
Morocco,2,0.027,0,0
Mozambique,2,0,0,0
Myanmar,2,0,0,0
Namibia,2,0,0,0
Nepal,0,0,0,0
Netherlands,0,3.56,2.52,2.51
New Zealand,0,0,0,0
Nicaragua,2,0,0,0
Niger,2,0,0,0
Nigeria,2,0,0,0
North Macedonia,2,1.92,0,0
Norway,0,35.97,2.71,0
Oman,0,0.392,0,0
Pakistan,0,0.014,0,0
Palestine,1,1.372,0,0
Panama,2,0.232,0,0
Papua New Guinea,2,0,0,0
Paraguay,1,0,0,0
Peru,2,0.121,0,0
Philippines,0,0.119,0,0
Poland,0,0.159,0,0
Portugal,0,1.079,0,0
Qatar,0,2.083,0,0
Romania,0,0.52,0,0
Russia,0,0.021,0,0
Rwanda,0,0,0,0
Saint Kitts and Nevis,2,0,0,0
Saint Lucia,2,0,0,0
Saint Vincent and the Grenadines,2,0,0,0
Samoa,2,0,0,0
San Marino,1,441.982,0,0
Sao Tome and Principe,2,0,0,0
Saudi Arabia,0,0.144,0,0
Senegal,2,0,0,0
Serbia,2,0.588,0,0
Seychelles,0,0,0,0
Sierra Leone,2,0,0,0
Singapore,0,1.709,1.15,0
Slovakia,0,0.733,0,0
Slovenia,0,7.215,0,0.481
Solomon Islands,2,0,0,0
Somalia,2,0,0,0
South Africa,2,0.067,0,0
South Korea,1,0.683,0.31,0
South Sudan,2,0,0,0
Spain,1,13.303,2.49,0
Sri Lanka,2,0,0,0
Sudan,2,0,0,0
Suriname,2,0,0,0
Sweden,2,9.704,1.55,0
Switzerland,0,13.519,2.75,0
Syria,0,0,0,0
Taiwan,0,0.084,0,0
Tajikistan,2,0,0,0
Tanzania,2,0,0,0
Thailand,0,0.043,0,0
Timor,2,0,0,0
Togo,2,0,0,0
Trinidad and Tobago,0,0,0,0
Tunisia,0,0.254,0,0
Turkey,0,0,0,0
Uganda,0,0,0,0
Ukraine,2,0,0,0
United Arab Emirates,0,2.932,0,0
United Kingdom,2,3.815,4.12,0
United States,0,0.568,3.38,0
Uruguay,2,0,0,0
Uzbekistan,0,0,0,0
Vanuatu,2,0,0,0
Vatican,2,0,0,0
Venezuela,2,0,0,0
Vietnam,1,0.01,0,0
Yemen,2,0,0,0
Zambia,0,0,0,0
Zimbabwe,2,0,0,0
