country,cluster,new_cases_per_million,reproduction_rate,icu_patients_per_million
Afghanistan,2,0.103,0,0
Albania,0,1.39,0,0
Algeria,2,0.319,0,0
Andorra,2,0,0,0
Angola,2,0,0,0
Antigua and Barbuda,2,0,0,0
Argentina,2,0.243,0,0
Armenia,2,2.025,0,0
Australia,2,4.549,2.34,0
Austria,0,34.864,2.52,0
Azerbaijan,0,0,0,0
Bahamas,2,0,0,0
Bahrain,0,16.455,1.29,0
Bangladesh,2,0.024,0,0
Barbados,2,0,0,0
Belarus,2,1.587,0,0
Belgium,0,20.967,2.37,11.303
Belize,2,0,0,0
Benin,2,0.082,0,0
Bhutan,2,0,0,0
Bolivia,0,0.086,0,0
Bosnia and Herzegovina,0,3.658,0,0
Botswana,0,0,0,0
Brazil,0,0.24,2.41,0
Brunei,0,27.43,0,0
Bulgaria,0,3.598,0,0
Burkina Faso,2,0.239,0,0
Burundi,2,0,0,0
Cambodia,0,0.12,0,0
Cameroon,0,0,0,0
Canada,0,4.743,2.59,0
Cape Verde,2,0,0,0
Central African Republic,2,0,0,0
Chad,2,0,0,0
Chile,0,1.936,2.44,0
China,0,0.031,0.49,0
Colombia,0,0.531,0,0
Comoros,2,0,0,0
Congo,2,0,0,0
Costa Rica,0,1.767,0,0
Cote d'Ivoire,2,0.038,0,0
Croatia,0,3.897,0,0
Cuba,2,0.177,0,0
Cyprus,0,3.425,0,0
Czechia,0,6.35,2.32,0.467
Democratic Republic of Congo,2,0.011,0,0
Denmark,0,15.711,1.42,4.144
Djibouti,2,1.012,0,0
Dominica,2,0,0,0
Dominican Republic,2,0,0,0
Ecuador,0,3.004,0,0
Egypt,2,0,1.52,0
El Salvador,0,0,0,0
Equatorial Guinea,2,2.138,0,0
Eritrea,2,0,0,0
Estonia,0,24.877,1.38,0
Eswatini,0,0,0,0
Ethiopia,2,0.009,0,0
Fiji,2,0,0,0
Finland,0,2.707,1.5,0
France,0,21.586,2.2,11.812
Gabon,0,0,0,0
Gambia,0,0,0,0
Georgia,0,1.003,0,0
Germany,0,36.642,2.57,0
Ghana,0,0,0,0
Greece,0,2.974,1.3,0
Grenada,2,0,0,0
Guatemala,0,0,0,0
Guinea,2,0,0,0
Guinea-Bissau,2,0,0,0
Guyana,2,0,0,0
Haiti,2,0,0,0
Honduras,0,0.101,0,0
Hungary,0,0.828,0,0
Iceland,0,87.912,1.74,0
India,0,0.01,1.92,0
Indonesia,0,0.201,2.05,0
International,2,0,0,0
Iran,0,14.192,1.18,0
Iraq,0,0.249,1.27,0
Ireland,0,13.974,2.45,0
Israel,0,8.781,2.36,0
Italy,0,69.581,1.81,37.329
Jamaica,0,0.338,0,0
Japan,2,0.277,1.15,0
Jordan,0,1.764,0,0
Kazakhstan,0,0.107,0,0
Kenya,0,0,0,0
Kosovo,0,1.552,0,0
Kuwait,0,2.81,0.78,0
Kyrgyzstan,0,0.46,0,0
Laos,2,0,0,0
Latvia,0,11.664,0,0
Lebanon,0,1.905,1.11,0
Lesotho,0,0,0,0
Liberia,2,0.198,0,0
Libya,2,0,0,0
Liechtenstein,1,550.646,0,0
Lithuania,0,0.735,0,0
Luxembourg,0,100.643,2.39,0
Madagascar,2,0,0,0
Malawi,2,0,0,0
Malaysia,0,3.615,2,0
