country,cluster,new_cases_per_million,reproduction_rate,icu_patients_per_million
Afghanistan,0,3.16,1.21,0
Albania,2,224.13,1.07,0
Algeria,0,24.127,1.1,0
Andorra,1,983.628,1.07,0
Angola,0,2.678,1.04,0
Antigua and Barbuda,0,0,0.35,0
Argentina,2,173.6,0.91,0
Armenia,1,498.104,0.96,0
Australia,0,0.51,0.99,0
Austria,1,550.053,0.9,78.056
Azerbaijan,2,366.105,1.41,0
Bahamas,0,35.601,0.61,0
Bahrain,0,98.732,0.89,0
Bangladesh,0,13.802,1.1,0
Barbados,0,13.919,1.22,0
Belarus,2,171.547,1.16,0
Belgium,2,284.479,0.66,86.025
Belize,2,181.077,1.14,0
Benin,0,0,0.95,0
Bhutan,0,7.776,1,0
Bolivia,0,8.909,0.92,0
Bosnia and Herzegovina,2,359.362,1.16,0
Botswana,0,0,0.74,0
Brazil,2,160.567,1.14,0
Brunei,0,0,0,0
Bulgaria,1,478.812,1.11,62.748
Burkina Faso,0,1.866,1.02,0
Burundi,0,0.336,0.83,0
Cambodia,0,0.06,0.89,0
Cameroon,0,3.579,0.94,0
Canada,2,157.755,1.13,0
Cape Verde,0,100.722,1.06,0
Central African Republic,0,0,0.65,0
Chad,0,0.122,0.93,0
Chile,0,82.705,1,0
China,0,0.068,1.65,0
Colombia,2,196.982,1.04,0
Comoros,0,0,0.63,0
Congo,0,25.734,0.52,0
Costa Rica,2,265.208,1.12,0
Cote d'Ivoire,0,1.251,0.98,0
Croatia,1,993.845,1.27,0
Cuba,0,3.09,1.1,0
Cyprus,2,353.922,1.19,0
Czechia,2,416.846,0.84,71.809
Democratic Republic of Congo,0,0,1.11,0
Denmark,2,228.411,1.1,7.942
Djibouti,0,0,0.77,0
Dominica,0,41.672,0,0
Dominican Republic,0,78.817,1.24,0
Ecuador,0,79.125,1.07,0
Egypt,0,3.489,1.2,0
El Salvador,0,80.324,1.13,0
Equatorial Guinea,0,0,0.58,0
Eritrea,0,0,0.43,0
Estonia,2,277.414,1.3,13.569
Eswatini,0,28.444,1.38,0
Ethiopia,0,6.689,1.31,0
Fiji,0,0,0,0
Finland,0,111.538,1.29,3.429
France,2,194.137,0.85,59.304
Gabon,0,8.087,1.11,0
Gambia,0,1.241,0.57,0
Georgia,1,1198.243,1.17,0
Germany,2,248.484,1.12,0
Ghana,0,0,1.11,0
Greece,2,190.059,1.06,0
Grenada,0,0,0,0
Guatemala,0,24.95,1.02,0
Guinea,0,6.853,1.09,0
Guinea-Bissau,0,0,0.39,0
Guyana,0,43.226,1.02,0
Haiti,0,0.702,0.97,0
Honduras,0,45.736,1.04,0
Hungary,1,661.777,1.14,0
Iceland,0,67.399,0.88,5.861
India,0,29.943,0.98,0
Indonesia,0,21.307,1.13,0
International,0,0,0,0
Iran,2,167.288,1.1,0
Iraq,0,63.273,0.95,0
Ireland,0,41.516,0.77,6.886
Israel,0,119.23,1.15,0
Italy,1,468.759,0.91,62.552
Jamaica,0,19.925,1.02,0
Japan,0,20.186,1.24,0
Jordan,2,448.881,1.01,0
Kazakhstan,0,52.565,1.22,0
Kenya,0,28.9,1.05,0
Kosovo,2,395.287,1.22,0
Kuwait,0,77.039,0.73,0
Kyrgyzstan,0,0,0.93,0
Laos,0,0,0,0
Latvia,2,337.716,1.33,0
Lebanon,2,261.082,1.08,0
Lesotho,0,0,0.83,0
Liberia,0,0.791,1.06,0
Libya,0,126.032,1.01,0
Liechtenstein,1,603.089,0.97,0
Lithuania,1,858.835,1.26,0
Luxembourg,1,856.263,1.1,65.498
Madagascar,0,0,0.48,0
Malawi,0,0.209,0.84,0
Malaysia,0,34.264,1.09,0
Maldives,0,81.4,1.09,0
Mali,0,3.062,1.16,0
Malta,2,217.421,0.97,0
Marshall Islands,0,0,0,0
Mauritania,0,29.249,1.75,0
Mauritius,0,2.359,0.78,0
Mexico,0,0,1.08,0
Moldova,2,308.877,1.16,0
Monaco,0,76.445,0.74,0
Mongolia,0,6.711,1.41,0
Montenegro,1,827.944,0.98,0
Morocco,0,124.409,0.98,0
Mozambique,0,1.248,1.06,0
Myanmar,0,26.245,1.08,0
Namibia,0,20.465,1.17,0
Nepal,0,58.448,0.9,0
Netherlands,2,343.335,0.93,31.982
New Zealand,0,0.622,1.17,0
Nicaragua,0,0,0.62,0
