country,cluster,new_cases_per_million,reproduction_rate,icu_patients_per_million
Afghanistan,2,7.295,1.36,0
Albania,2,1.39,0.8,0
Algeria,2,3.831,1.07,0
Andorra,2,0,0.51,0
Angola,2,0,0,0
Antigua and Barbuda,0,0,0,0
Argentina,2,5.399,1.34,0
Armenia,0,26.66,1.33,0
Australia,2,0.863,0.78,0
Austria,2,1.221,0.85,7.55
Azerbaijan,2,6.904,1.38,0
Bahamas,0,2.543,0,0
Bahrain,1,173.368,1.27,0
Bangladesh,2,6.278,1.36,0
Barbados,2,0,0,0
Belarus,1,98.737,1.13,0
Belgium,2,31.753,0.72,40.122
Belize,2,0,0,0
Benin,2,0,0.97,0
Bhutan,2,2.592,0,0
Bolivia,2,23.559,1.43,0
Bosnia and Herzegovina,2,7.315,1.16,0
Botswana,2,0.425,0,0
Brazil,2,32.438,1.39,0
Brunei,2,0,0.02,0
Bulgaria,2,3.598,0.94,8.347
Burkina Faso,2,0.431,0.95,0
Burundi,0,0,0,0
Cambodia,2,0,0.03,0
Cameroon,2,4.144,1.24,0
Canada,2,31.079,0.9,0
Cape Verde,2,25.18,1.08,0
Central African Republic,2,0,0.83,0
Chad,2,0,0.94,0
Chile,1,62.617,1.47,0
China,2,0.001,0.7,0
Colombia,2,10.809,1.33,0
Comoros,0,0,0,0
Congo,2,10.692,0.81,0
Costa Rica,2,1.767,1.13,0
Cote d'Ivoire,2,1.137,1.18,0
Croatia,2,2.192,0.74,0
Cuba,2,1.501,0.63,0
Cyprus,2,3.425,0.64,0
Czechia,2,4.949,0.86,3.922
Democratic Republic of Congo,2,0.368,1.13,0
Denmark,2,14.502,0.83,7.424
Djibouti,2,17.206,1.35,0
Dominica,2,0,0,0
Dominican Republic,2,26.457,1.12,0
Ecuador,2,-2.834,0.88,0
Egypt,2,3.381,1.26,0
El Salvador,2,10.638,1.2,0
Equatorial Guinea,0,0,0.6,0
Eritrea,2,0,0,0
Estonia,2,1.508,0.73,4.523
Eswatini,2,2.586,0.84,0
Ethiopia,2,0.096,1.55,0
Fiji,2,0,0,0
Finland,2,3.971,0.82,7.941
France,2,6.94,0.93,40.844
Gabon,1,63.35,1.15,0
Gambia,2,0.828,0,0
