country,cluster,new_cases_per_million,reproduction_rate,icu_patients_per_million
Afghanistan,0,1.516,1.21,0
Albania,2,97.644,1.31,0
Algeria,0,4.538,1.21,0
Andorra,0,0,1.3,0
Angola,0,4.868,1.12,0
Antigua and Barbuda,0,0,0.29,0
Argentina,2,233.672,1.01,0
Armenia,1,571.673,1.48,0
Australia,0,0.353,0.89,0
Austria,2,185.646,1.36,14.989
Azerbaijan,0,63.812,1.71,0
Bahamas,2,190.719,1.09,0
Bahrain,2,194.525,0.9,0
Bangladesh,0,7.736,1.01,0
Barbados,0,6.96,0.88,0
Belarus,0,67.201,1.24,0
Belgium,1,788.464,1.49,35.549
Belize,2,95.568,1.15,0
Benin,0,0,0.94,0
Bhutan,0,2.592,0.82,0
Bolivia,0,5.226,0.78,0
Bosnia and Herzegovina,2,167.946,1.17,0
Botswana,0,0,0.75,0
Brazil,0,0,0.97,0
Brunei,0,0,0,0
Bulgaria,0,56.847,1.52,10.65
Burkina Faso,0,1.818,0.99,0
Burundi,0,0.505,0.78,0
Cambodia,0,0,0.67,0
Cameroon,0,0,0.91,0
Canada,2,99.014,1.16,0
Cape Verde,2,205.04,1.06,0
Central African Republic,0,0,0.58,0
Chad,0,0.852,0.99,0
Chile,2,91.912,0.97,0
China,0,0.012,1.05,0
Colombia,2,141.521,1.04,0
Comoros,0,0,0.64,0
Congo,0,0,0.58,0
Costa Rica,0,0,1,0
Cote d'Ivoire,0,0.834,0.92,0
Croatia,2,199.5,1.62,0
Cuba,0,4.414,1.24,0
Cyprus,2,71.926,1.67,0
Czechia,1,472.314,1.41,55.001
Democratic Republic of Congo,0,0.067,1.09,0
Denmark,2,78.209,1.17,2.935
Djibouti,0,7.085,1.64,0
Dominica,0,0,0,0
Dominican Republic,0,38.902,0.96,0
Ecuador,0,49.141,1.03,0
Egypt,0,1.241,1.08,0
El Salvador,0,32.376,1.11,0
Equatorial Guinea,0,0,0.51,0
Eritrea,0,0,0.41,0
Estonia,0,19.6,1.1,2.262
Eswatini,0,12.929,0.88,0
Ethiopia,0,6.115,0.91,0
Fiji,0,0,0,0
Finland,0,23.643,1.14,0
France,0,0,1.31,29.706
Gabon,0,0,1.08,0
Gambia,0,0,0.67,0
Georgia,1,298.809,1.57,0
Germany,0,47.825,1.45,0
Ghana,0,2.51,1.11,0
Greece,0,42.022,1.29,0
Grenada,0,0,0,0
Guatemala,0,18.531,1,0
Guinea,0,3.046,1.09,0
Guinea-Bissau,0,0,0.4,0
Guyana,0,30.513,0.98,0
Haiti,0,0.702,0.9,0
Honduras,2,83.9,1.03,0
Hong Kong,0,0,0,0
Hungary,2,152.582,1.26,0
Iceland,2,167.033,1,0
India,0,40.378,0.89,0
Indonesia,0,15.008,0.98,0
International,0,0,0,0
Iran,0,46.313,0.98,0
Iraq,2,77.32,0.99,0
Ireland,1,260.035,1.23,6.278
Israel,2,106.521,0.49,0
Italy,2,193.593,1.68,12.405
Jamaica,0,26.679,0.89,0
Japan,0,3.384,1.01,0
Jordan,2,148.974,1.29,0
Kazakhstan,0,16.03,1.28,0
Kenya,0,12.739,1.39,0
Kosovo,2,70.883,1.4,0
Kuwait,2,155.249,1.11,0
Kyrgyzstan,2,84.915,1.29,0
Laos,0,0,0,0
Latvia,0,30.75,1.4,0
Lebanon,2,146.804,1.11,0
Lesotho,0,0,0.83,0
Liberia,0,0,1.01,0
Libya,2,137.529,1.07,0
Liechtenstein,2,183.549,1.74,0
Lithuania,2,92.569,1.45,0
Luxembourg,1,666.16,1.6,6.39
Madagascar,0,0,0.47,0
Malawi,0,0.261,0.92,0
Malaysia,0,26.911,1.41,0
Maldives,0,59.2,0.92,0
Mali,0,0.444,1.11,0
Malta,1,321.602,1.35,0
Marshall Islands,0,0,0,0
Mauritania,0,0.215,1.08,0
Mauritius,0,0,0.79,0
Mexico,0,31.947,1.02,0
Moldova,2,98.662,0.99,0
Monaco,2,127.408,1.41,0
Mongolia,0,1.22,0.6,0
Montenegro,1,299.334,0.9,0
Morocco,2,73.719,1.11,0
Mozambique,0,5.087,1.07,0
Myanmar,0,21.136,1.12,0
Namibia,0,11.807,0.91,0
Nepal,2,100.972,1.12,0
Netherlands,1,480.482,1.26,24.22
New Zealand,0,0,0.85,0
Nicaragua,0,0,0.47,0
Niger,0,0.041,1.14,0
Nigeria,0,0.645,0.95,0
North Macedonia,2,204.955,1.33,0
Norway,0,16.232,1.19,0
Oman,1,324.481,1.08,0
Pakistan,0,1.96,1.09,0
Palestine,2,76.253,1.02,0
Panama,2,147.864,1,0
Papua New Guinea,0,0,0.7,0
Paraguay,2,99.404,1,0
Peru,2,94.99,0.93,0
Philippines,0,20.807,0.92,0
Poland,2,225.542,1.59,0
Portugal,2,182.02,1.4,15.201
Qatar,2,70.807,1.07,0
Romania,2,203.767,1.24,38.934
Russia,2,101.443,1.18,0
Rwanda,0,0.232,1.13,0
Saint Kitts and Nevis,0,0,0,0
Saint Lucia,0,0,0,0
Saint Vincent and the Grenadines,0,0,0,0
Samoa,0,0,0,0
San Marino,0,0,0.98,0
Sao Tome and Principe,0,4.563,0.72,0
Saudi Arabia,0,9.996,0.94,0
Senegal,0,1.553,0.87,0
Serbia,0,31.449,1.61,0
Seychelles,0,0,0.18,0
Sierra Leone,0,0.376,0.94,0
Singapore,0,1.197,0.8,0
Slovakia,1,287.015,1.36,0
Slovenia,1,349.218,1.63,23.57
