country,cluster,new_cases_per_million,reproduction_rate,icu_patients_per_million
Afghanistan,0,0.283,0,0
Albania,2,4.17,1.07,0
Algeria,2,0.958,1.59,0
Andorra,0,556.526,0.97,0
Angola,2,0,0,0
Antigua and Barbuda,1,0,0,0
Argentina,2,1.925,1.69,0
Armenia,1,13.161,1.42,0
Australia,2,13.059,1.7,0
Austria,2,83.052,1.57,0
Azerbaijan,2,4.241,1.76,0
Bahamas,1,2.543,0,0
Bahrain,2,4.702,1.31,0
Bangladesh,2,0.024,0,0
Barbados,0,20.879,0,0
Belarus,1,0.847,0,0
Belgium,2,90.512,1.99,68.078
Belize,0,0,0,0
Benin,1,0,0,0
Bhutan,2,1.296,0,0
Bolivia,2,1.542,0,0
Bosnia and Herzegovina,2,14.021,1.17,0
Botswana,0,0,0,0
Brazil,2,2.032,2.1,0
Brunei,0,2.286,0.24,0
Bulgaria,2,4.174,1.16,0
Burkina Faso,2,1.34,0.96,0
Burundi,1,0,0,0
Cambodia,0,0.179,0,0
Cameroon,0,0.603,0,0
Canada,2,16.957,2.18,0
Cape Verde,0,1.799,0,0
Central African Republic,2,0,0,0
Chad,1,0,0,0
Chile,2,15.903,2.04,0
China,2,0.08,0.93,0
Colombia,2,0.943,1.74,0
Comoros,1,0,0,0
Congo,1,0,0,0
Costa Rica,2,6.282,1.07,0
Cote d'Ivoire,2,0.19,0,0
Croatia,2,22.167,1.67,0
Cuba,2,1.148,0,0
Cyprus,2,18.267,1.18,0
Czechia,2,33.056,1.74,4.482
Democratic Republic of Congo,2,0,0,0
Denmark,2,30.558,1.35,18.818
Djibouti,2,1.012,0,0
Dominica,1,0,0,0
Dominican Republic,2,8.573,2,0
Ecuador,2,10.882,2.07,0
Egypt,2,0.401,1.46,0
El Salvador,2,0,0,0
Equatorial Guinea,1,0,0,0
Eritrea,2,0,0,0
Estonia,2,27.892,1.43,7.538
Eswatini,2,2.586,0,0
Ethiopia,0,0.035,0,0
Fiji,2,0,0,0
Finland,2,14.98,1.4,5.775
France,2,58.998,1.84,57.573
Gabon,2,0,0,0
Gambia,2,0,0,0
Georgia,2,1.003,0,0
Germany,2,82.749,1.75,0
Ghana,0,0.161,1.37,0
Greece,2,7.1,1.23,0
Grenada,1,0,0,0
Guatemala,2,0.167,0,0
Guinea,2,0.305,0,0
Guinea-Bissau,1,0,0,0
Guyana,0,0,0,0
Haiti,2,0,0,0
Honduras,2,1.615,0,0
Hungary,2,4.037,1.61,0
Iceland,0,257.875,1.34,17.582
India,2,0.116,2.04,0
Indonesia,0,0.559,1.7,0
International,1,0,0,0
Iran,0,34.836,1.88,0
Iraq,2,1.889,1.71,0
Ireland,2,61.161,1.91,13.771
Israel,2,50.026,1.75,0
Italy,2,97.731,1.21,61.725
Jamaica,2,0,0,0
Japan,0,0.901,1.9,0
Jordan,2,2.254,1,0
Kazakhstan,2,2.077,1.75,0
Kenya,2,0,0,0
Kosovo,2,7.761,0,0
Kuwait,2,3.981,1.33,0
Kyrgyzstan,2,2.146,0,0
Laos,1,0,0,0
Latvia,2,19.086,1.1,0
Lebanon,2,3.37,1.08,0
Lesotho,2,0,0,0
Liberia,2,0,0,0
Libya,2,0,0,0
Liechtenstein,1,0,0,0
Lithuania,2,21.673,1.32,0
Luxembourg,2,242.821,1.6,31.95
Madagascar,2,0.108,0,0
Malawi,0,0,0,0
Malaysia,2,4.017,1.42,0
Maldives,1,5.55,0,0
Mali,2,0.346,0,0
Malta,1,11.324,0.76,2.265
Marshall Islands,1,0,0,0
Mauritania,2,0,0,0
Mauritius,2,10.222,0,0
Mexico,0,1.024,1.84,0
Moldova,2,5.454,1.62,0
Monaco,2,229.334,0,0
Mongolia,0,0,0,0
Montenegro,1,20.699,0,0
Morocco,2,1.896,1.79,0
Mozambique,0,0,0,0
Myanmar,0,0.147,0,0
Namibia,2,0,0,0
Nepal,2,0.034,0,0
Netherlands,2,68.807,1.76,54.275
New Zealand,2,17.627,1.99,0
Nicaragua,1,0,0,0
Niger,0,0,0,0
Nigeria,0,0.024,0,0
North Macedonia,1,8.64,1.27,0
Norway,2,71.201,1.35,0
Oman,2,4.308,1.28,0
Pakistan,2,0.552,1.73,0
Palestine,2,1.372,0,0
Panama,2,26.884,1.91,0
Papua New Guinea,2,0,0,0
Paraguay,2,1.542,0,0
Peru,2,1.668,1.9,0
Philippines,2,0.876,2.15,0
Poland,0,4.439,1.91,0
Portugal,2,71.003,2.14,6.963
Qatar,2,4.512,1.13,0
Romania,2,13.671,2.04,0
Russia,2,1.343,2.51,0
Rwanda,2,0.309,0,0
Saint Kitts and Nevis,1,0,0,0
Saint Lucia,1,0,0,0
Saint Vincent and the Grenadines,1,0,0,0
Samoa,1,0,0,0
San Marino,2,441.982,0.98,0
Sao Tome and Principe,1,0,0,0
Saudi Arabia,2,2.643,1.79,0
Senegal,2,0.836,0.91,0
Serbia,2,10.728,2.07,0
Seychelles,0,0,0,0
Sierra Leone,0,0,0,0
Singapore,0,8.376,1.47,0
Slovakia,2,7.876,1.22,0
Slovenia,2,33.671,1.22,10.582
Solomon Islands,0,0,0,0
Somalia,0,0.063,0,0
South Africa,2,4.097,1.95,0
South Korea,2,1.775,0.85,0
South Sudan,0,0,0,0
Spain,2,169.672,1.73,0
