country,cluster,new_cases_per_million,reproduction_rate,icu_patients_per_million
Afghanistan,1,8.323,0.88,0
Albania,1,18.069,1.2,0
Algeria,1,3.557,1.3,0
Andorra,1,0,0.35,0
Angola,1,0.091,1.12,0
Antigua and Barbuda,0,0,0,0
Argentina,1,50.27,1.29,0
Armenia,2,141.062,1.07,0
Australia,1,1.137,1.68,0
Austria,1,3.109,1.19,1.221
Azerbaijan,1,50.103,1.25,0
Bahamas,0,0,0.07,0
Bahrain,2,384.936,1.08,0
Bangladesh,1,20.718,1.07,0
Barbados,1,0,0,0
Belarus,0,49.104,0.77,0
Belgium,1,22.434,0.98,3.538
Belize,1,0,0,0
Benin,1,3.547,0.97,0
Bhutan,1,2.592,0,0
Bolivia,1,76.758,1.2,0
Bosnia and Herzegovina,1,19.203,1.18,0
Botswana,1,0,0,0
Brazil,2,185.529,1.14,0
Brunei,1,0,0,0
Bulgaria,1,18.709,1.31,1.583
Burkina Faso,1,0.191,0.97,0
Burundi,0,0,0.64,0
Cambodia,0,0,0.14,0
Cameroon,1,8.627,1.06,0
Canada,1,9.247,0.83,0
Cape Verde,1,68.347,1.1,0
Central African Republic,1,18.22,0.9,0
Chad,1,0.122,0.75,0
Chile,2,198.993,0.91,0
China,1,0.02,1.17,0
Colombia,1,46.951,1.27,0
Comoros,0,20.699,0.72,0
Congo,1,0,0.72,0
Costa Rica,1,17.864,1.48,0
Cote d'Ivoire,1,8.606,1.12,0
Croatia,1,7.308,3.04,0
Cuba,1,0.265,0.55,0
Cyprus,1,2.283,0.92,0
Czechia,0,11.859,1.44,0.84
Democratic Republic of Congo,1,1.15,1.09,0
Denmark,1,5.87,1,1.381
Djibouti,1,18.219,0.59,0
Dominica,1,0,0,0
Dominican Republic,1,52.176,1.2,0
Ecuador,1,56.85,1.17,0
Egypt,1,13.016,1.01,0
El Salvador,1,25.439,1.15,0
Equatorial Guinea,0,0,0.26,0
Eritrea,1,0,0.42,0
Estonia,1,0.754,0.55,0.754
Eswatini,1,26.72,1.23,0
Ethiopia,1,1.609,1.01,0
Fiji,1,0,0,0
Finland,0,1.985,0.78,0
France,1,7.921,1.07,10.019
