Nation,Similarity Score
Afghanistan,80
Albania,68
Algeria,59
Andorra,71
Angola,48
Antigua and Barbuda,32
Armenia,32
Australia,19
Austria,156
Azerbaijan,61
Bahamas,32
Belarus,91
Belgium,155
Belize,64
Benin,97
Bosnia and Herzegovina,75
Brazil,73
Bulgaria,164
Burkina Faso,87
Burundi,14
Cambodia,95
Cameroon,84
Canada,118
Cape Verde,53
Central African Republic,74
Chad,44
Chile,64
Comoros,32
Congo,56
Costa Rica,81
Cote d'Ivoire,103
Croatia,96
Cuba,59
Cyprus,45
Czechia,93
Democratic Republic of Congo,99
Denmark,98
Djibouti,73
Dominica,100
Dominican Republic,48
Ecuador,48
Egypt,75
Equatorial Guinea,32
Eritrea,40
Estonia,80
Eswatini,57
Ethiopia,64
Finland,67
France,94
Gambia,52
Georgia,39
Germany,72
Ghana,78
Greece,117
Grenada,32
Guatemala,48
Guinea,61
Guinea-Bissau,32
Guyana,31
Haiti,84
Honduras,44
Hungary,156
India,40
International,32
Iran,55
Iraq,78
Ireland,73
Israel,59
Italy,83
Jamaica,84
Japan,91
Jordan,51
Kazakhstan,41
Kenya,73
Kosovo,56
Kyrgyzstan,49
Laos,82
Latvia,75
Lebanon,76
Lesotho,75
Liberia,56
Libya,35
Liechtenstein,32
Lithuania,81
Luxembourg,141
Madagascar,66
Malawi,49
Maldives,34
Mali,105
Malta,84
Marshall Islands,32
Mauritania,70
Mauritius,67
Mexico,61
Moldova,62
Monaco,26
Montenegro,32
Morocco,111
Mozambique,70
Myanmar,69
Namibia,100
Netherlands,101
Nicaragua,38
Niger,46
North Macedonia,32
Norway,80
Pakistan,90
Palestine,59
Papua New Guinea,75
Peru,46
Philippines,39
Portugal,108
Qatar,47
Romania,102
Russia,91
Saint Kitts and Nevis,32
Saint Lucia,32
Saint Vincent and the Grenadines,32
Samoa,32
San Marino,104
Sao Tome and Principe,32
Saudi Arabia,40
Senegal,91
Serbia,113
Seychelles,60
Sierra Leone,97
Slovakia,124
Slovenia,154
Solomon Islands,74
Somalia,77
South Africa,83
South Korea,59
South Sudan,71
Spain,82
Sri Lanka,79
Sudan,54
Suriname,83
Sweden,107
Syria,91
Tanzania,45
Thailand,22
Timor,83
Togo,110
Trinidad and Tobago,89
Tunisia,129
Turkey,100
Uganda,38
Ukraine,66
United Arab Emirates,53
United States,69
Uruguay,76
Vanuatu,81
Vatican,32
Venezuela,59
Vietnam,21
Yemen,79
Zambia,79
Zimbabwe,29
Paraguay,32
Poland,132
Panama,43
Taiwan,13
Bahrain,42
Bangladesh,13
Barbados,66
Bhutan,41
Botswana,51
Brunei,59
El Salvador,58
Fiji,36
Gabon,48
Iceland,51
Indonesia,57
Kuwait,42
Nepal,46
New Zealand,9
Oman,26
Rwanda,52
Singapore,53
Bolivia,24
China,35
Mongolia,53
Argentina,14
Colombia,28
Nigeria,47
Tajikistan,51
United Kingdom,62
Uzbekistan,51
Malaysia,52
Hong Kong,12
