Nation,Similarity Score
Afghanistan,42
Albania,71
Algeria,74
Andorra,65
Angola,57
Antigua and Barbuda,34
Armenia,34
Australia,50
Austria,101
Azerbaijan,64
Bahamas,34
Belarus,72
Belgium,75
Belize,74
Benin,51
Bosnia and Herzegovina,38
Brazil,52
Bulgaria,44
Burkina Faso,43
Burundi,22
Cambodia,39
Cameroon,42
Canada,136
Cape Verde,43
Central African Republic,40
Chad,59
Chile,60
Comoros,34
Congo,43
Costa Rica,56
Cote d'Ivoire,62
Croatia,36
Cuba,80
Cyprus,155
Czechia,50
Democratic Republic of Congo,48
Denmark,110
Djibouti,39
Dominica,40
Dominican Republic,76
Ecuador,43
Egypt,65
Equatorial Guinea,34
Eritrea,51
Estonia,125
Eswatini,41
Ethiopia,73
Finland,48
France,41
Gambia,49
Georgia,37
Germany,60
Ghana,62
Greece,154
Grenada,34
Guatemala,36
Guinea,32
Guinea-Bissau,34
Guyana,43
Haiti,52
Honduras,71
Hungary,103
India,49
International,34
Iran,59
Iraq,62
Ireland,94
Israel,28
Italy,93
Jamaica,53
Japan,36
Jordan,64
Kazakhstan,66
Kenya,96
Kosovo,63
Kyrgyzstan,34
Laos,38
Latvia,148
Lebanon,71
Lesotho,52
Liberia,45
Libya,59
Liechtenstein,34
Luxembourg,150
Madagascar,47
Malawi,61
Maldives,35
Mali,42
Malta,93
Marshall Islands,34
Mauritania,32
Mauritius,42
Mexico,61
Moldova,26
Monaco,22
Montenegro,34
Morocco,79
Mozambique,58
Myanmar,98
Namibia,51
Netherlands,78
Nicaragua,45
Niger,34
North Macedonia,34
Norway,89
Pakistan,85
Palestine,59
Papua New Guinea,23
Peru,72
Philippines,39
Portugal,81
Qatar,70
Romania,39
Russia,91
Saint Kitts and Nevis,34
Saint Lucia,34
Saint Vincent and the Grenadines,34
Samoa,34
San Marino,47
Sao Tome and Principe,34
Saudi Arabia,59
Senegal,76
Serbia,115
Seychelles,11
Sierra Leone,38
Slovakia,116
Slovenia,119
Solomon Islands,29
Somalia,36
South Africa,46
South Korea,89
South Sudan,77
Spain,48
Sri Lanka,95
Sudan,21
Suriname,65
Sweden,114
Switzerland,81
Syria,52
Tanzania,30
Thailand,58
Timor,28
Togo,101
Trinidad and Tobago,57
Tunisia,101
Turkey,82
Uganda,54
Ukraine,75
United Arab Emirates,76
United States,55
Uruguay,106
Vanuatu,43
Vatican,34
Venezuela,81
Vietnam,19
Yemen,36
Zambia,67
Zimbabwe,56
Paraguay,54
Poland,45
Argentina,39
Colombia,49
Nigeria,42
Panama,44
Tajikistan,14
United Kingdom,117
Uzbekistan,14
Bahrain,27
Bangladesh,36
Barbados,9
Bhutan,40
Botswana,26
Brunei,7
El Salvador,43
Fiji,34
Gabon,45
Iceland,97
Indonesia,31
Kuwait,50
Nepal,42
New Zealand,32
Oman,18
Rwanda,76
Singapore,21
Malaysia,91
Bolivia,28
China,34
Taiwan,59
Mongolia,13
Hong Kong,6
