Nation,Similarity Score
Afghanistan,51
Albania,108
Algeria,78
Andorra,71
Angola,51
Antigua and Barbuda,45
Armenia,45
Australia,15
Austria,61
Azerbaijan,49
Bahamas,45
Belarus,45
Belgium,65
Belize,77
Benin,27
Bosnia and Herzegovina,77
Brazil,51
Bulgaria,18
Burkina Faso,52
Burundi,11
Cambodia,44
Cameroon,111
Canada,91
Cape Verde,55
Central African Republic,101
Chad,102
Chile,59
Comoros,45
Congo,136
Costa Rica,83
Cote d'Ivoire,67
Croatia,45
Cuba,27
Cyprus,161
Czechia,30
Democratic Republic of Congo,63
Denmark,88
Djibouti,132
Dominica,55
Dominican Republic,95
Ecuador,92
Egypt,112
Equatorial Guinea,45
Eritrea,99
Estonia,44
Eswatini,67
Ethiopia,40
Finland,5
France,60
Gambia,33
Georgia,113
Germany,67
Ghana,67
Greece,96
Grenada,45
Guatemala,52
Guinea,59
Guinea-Bissau,45
Guyana,56
Haiti,73
Honduras,76
Hungary,94
India,30
International,45
Iran,86
Iraq,71
Ireland,85
Israel,34
Italy,115
Jamaica,65
Japan,8
Jordan,105
Kazakhstan,63
Kenya,76
Kyrgyzstan,61
Laos,56
Latvia,48
Lebanon,90
Lesotho,155
Liberia,99
Libya,63
Liechtenstein,45
Lithuania,72
Luxembourg,67
Madagascar,126
Malawi,111
Maldives,45
Mali,77
Malta,45
Marshall Islands,45
Mauritania,20
Mauritius,52
Mexico,98
Moldova,35
Monaco,12
Montenegro,45
Morocco,141
Mozambique,75
Myanmar,53
Namibia,110
Netherlands,83
Nicaragua,33
Niger,45
North Macedonia,45
Norway,13
Pakistan,108
Palestine,57
Papua New Guinea,39
Peru,96
Philippines,53
Portugal,84
Qatar,40
Romania,41
Russia,41
Saint Kitts and Nevis,45
Saint Lucia,45
Saint Vincent and the Grenadines,45
Samoa,45
San Marino,61
Sao Tome and Principe,45
Saudi Arabia,113
Senegal,74
Serbia,97
Seychelles,26
Sierra Leone,61
Slovakia,51
Slovenia,79
Solomon Islands,21
Somalia,51
South Africa,45
South Korea,54
South Sudan,39
Spain,92
Sri Lanka,60
Sudan,67
Suriname,67
Sweden,131
Switzerland,39
Syria,82
Tanzania,25
Thailand,103
Timor,9
Togo,101
Trinidad and Tobago,68
Tunisia,104
Turkey,35
Uganda,63
Ukraine,123
United Arab Emirates,53
United States,86
Uruguay,67
Vanuatu,84
Vatican,45
Venezuela,65
Vietnam,73
Yemen,76
Zambia,60
Zimbabwe,41
Panama,52
Paraguay,50
Argentina,45
Nigeria,77
United Kingdom,47
Bahrain,63
Bhutan,17
Brunei,20
Poland,30
Rwanda,50
Singapore,58
Taiwan,1
El Salvador,62
Indonesia,59
Bolivia,30
China,38
Kuwait,68
Mongolia,51
Fiji,64
Bangladesh,51
Nepal,31
Oman,43
Colombia,38
New Zealand,28
Uzbekistan,68
Barbados,34
Botswana,61
Gabon,45
Malaysia,76
Tajikistan,29
Hong Kong,37
Iceland,3
