Nation,Similarity Score
Afghanistan,40
Albania,93
Algeria,53
Andorra,72
Angola,16
Antigua and Barbuda,53
Armenia,53
Australia,75
Austria,67
Azerbaijan,19
Bahamas,53
Belarus,54
Belgium,78
Belize,54
Benin,90
Bosnia and Herzegovina,91
Brazil,27
Bulgaria,81
Burkina Faso,80
Burundi,13
Cambodia,98
Canada,84
Cape Verde,28
Central African Republic,159
Chad,66
Chile,83
Comoros,53
Congo,110
Costa Rica,45
Cote d'Ivoire,118
Croatia,35
Cuba,21
Cyprus,90
Czechia,29
Democratic Republic of Congo,79
Denmark,166
Djibouti,176
Dominica,67
Dominican Republic,39
Ecuador,33
Egypt,111
Equatorial Guinea,53
Eritrea,51
Estonia,67
Eswatini,61
Ethiopia,40
Finland,57
France,38
Gambia,33
Georgia,68
Germany,113
Ghana,137
Greece,112
Grenada,53
Guatemala,36
Guinea,31
Guinea-Bissau,53
Guyana,17
Haiti,72
Honduras,39
Hungary,114
India,3
International,53
Iran,114
Iraq,38
Ireland,42
Israel,20
Italy,95
Jamaica,32
Japan,28
Jordan,73
Kazakhstan,7
Kenya,23
Kosovo,111
Kyrgyzstan,6
Laos,71
Latvia,108
Lebanon,46
Lesotho,141
Liberia,32
Libya,19
Liechtenstein,53
Lithuania,52
Luxembourg,83
Madagascar,127
Malawi,172
Maldives,53
Mali,142
Malta,52
Marshall Islands,53
Mauritania,24
Mauritius,62
Mexico,57
Moldova,87
Monaco,11
Montenegro,53
Morocco,61
Mozambique,76
Myanmar,38
Namibia,174
Netherlands,94
Nicaragua,32
Niger,80
North Macedonia,53
Norway,53
Pakistan,74
Palestine,35
Papua New Guinea,101
Peru,42
Philippines,4
Portugal,37
Qatar,13
Romania,31
Russia,61
Saint Kitts and Nevis,53
Saint Lucia,53
Saint Vincent and the Grenadines,53
Samoa,53
San Marino,70
Sao Tome and Principe,53
Saudi Arabia,63
Senegal,102
Serbia,85
Seychelles,45
Sierra Leone,85
Slovakia,49
Slovenia,79
Solomon Islands,63
Somalia,113
South Africa,56
South Korea,72
South Sudan,63
Spain,67
Sri Lanka,40
Sudan,43
Suriname,59
Sweden,218
Switzerland,79
Syria,90
Tanzania,40
Thailand,140
Timor,35
Togo,122
Trinidad and Tobago,69
Tunisia,48
Turkey,48
Uganda,22
Ukraine,69
United Arab Emirates,70
United States,53
Uruguay,162
Vanuatu,87
Vatican,53
Venezuela,36
Vietnam,66
Yemen,122
Zambia,127
Zimbabwe,9
Nigeria,48
El Salvador,19
Poland,32
Uzbekistan,41
Botswana,92
Barbados,38
Brunei,56
Colombia,3
Iceland,40
Indonesia,104
Mongolia,135
United Kingdom,33
New Zealand,5
Panama,1
Bhutan,19
Singapore,54
Taiwan,5
China,16
Gabon,24
Malaysia,110
Bahrain,36
Hong Kong,27
Rwanda,4
Bangladesh,16
Tajikistan,51
Fiji,90
Kuwait,13
Oman,16
