Nation,Similarity Score
Afghanistan,102
Albania,22
Algeria,43
Andorra,54
Angola,18
Antigua and Barbuda,293
Armenia,149
Australia,2
Austria,32
Azerbaijan,29
Bahamas,202
Belarus,98
Belgium,5
Belize,28
Benin,42
Bosnia and Herzegovina,8
Brazil,10
Bulgaria,19
Burkina Faso,85
Burundi,228
Cambodia,68
Cameroon,63
Canada,30
Cape Verde,14
Central African Republic,80
Chad,47
Chile,50
Comoros,295
Congo,52
Costa Rica,11
Cote d'Ivoire,63
Croatia,5
Cuba,6
Cyprus,42
Czechia,2
Democratic Republic of Congo,65
Denmark,34
Djibouti,62
Dominica,93
Dominican Republic,43
Ecuador,5
Egypt,52
Equatorial Guinea,289
Eritrea,50
Estonia,41
Eswatini,20
Ethiopia,43
Finland,4
France,1
Gambia,24
Georgia,6
Germany,2
Ghana,38
Greece,33
Grenada,295
Guatemala,4
Guinea,13
Guinea-Bissau,301
Guyana,7
Haiti,69
Honduras,40
Hungary,36
India,2
International,297
Iran,29
Iraq,28
Ireland,13
Israel,6
Italy,3
Jamaica,21
Japan,26
Jordan,42
Kazakhstan,6
Kenya,24
Kosovo,47
Kyrgyzstan,3
Laos,96
Latvia,30
Lebanon,29
Lesotho,45
Liberia,13
Libya,23
Liechtenstein,230
Lithuania,34
Luxembourg,40
Madagascar,59
Malawi,23
Maldives,143
Mali,70
Malta,68
Marshall Islands,297
Mauritania,87
Mauritius,172
Mexico,41
Moldova,4
Monaco,111
Montenegro,165
Morocco,44
Mozambique,23
Myanmar,38
Namibia,53
Netherlands,43
Nicaragua,236
Niger,165
North Macedonia,192
Norway,8
Pakistan,18
Palestine,32
Papua New Guinea,17
Peru,44
Philippines,2
Portugal,3
Qatar,7
Romania,5
Russia,7
Saint Kitts and Nevis,295
Saint Lucia,292
Saint Vincent and the Grenadines,295
Samoa,297
San Marino,67
Saudi Arabia,10
Senegal,61
Serbia,25
Seychelles,58
Sierra Leone,98
Slovakia,33
Slovenia,41
Solomon Islands,51
Somalia,103
South Africa,32
South Korea,8
South Sudan,38
Spain,8
Sri Lanka,8
Sudan,30
Suriname,52
Sweden,43
Switzerland,35
Syria,44
Tanzania,154
Thailand,17
Timor,78
Togo,54
Trinidad and Tobago,8
Tunisia,58
Turkey,7
Uganda,4
Ukraine,41
United Arab Emirates,8
United States,13
Uruguay,51
Vanuatu,111
Vatican,285
Venezuela,37
Vietnam,7
Yemen,95
Zambia,33
Zimbabwe,5
Paraguay,3
Poland,5
Tajikistan,42
Taiwan,18
Kuwait,4
New Zealand,4
Bolivia,2
Panama,2
Singapore,1
Bahrain,1
Gabon,4
Oman,5
Brunei,26
Barbados,20
Bhutan,2
Botswana,2
Fiji,2
Indonesia,3
Mongolia,13
Uzbekistan,8
Hong Kong,2
Bangladesh,1
China,1
Iceland,1
Nigeria,1
Rwanda,1
