Nation,Similarity Score
Argentina,47
Bahrain,60
Bangladesh,56
Barbados,43
Bhutan,52
Botswana,48
Brunei,55
Colombia,40
El Salvador,63
Fiji,93
Gabon,36
Iceland,70
Indonesia,46
Kuwait,41
Malaysia,90
Mongolia,24
Nepal,52
Nigeria,38
Oman,60
Panama,34
Paraguay,37
Poland,30
Rwanda,71
Singapore,88
Taiwan,74
Tajikistan,32
United Kingdom,34
Uzbekistan,46
Bolivia,29
China,26
Czechia,65
France,31
Germany,42
Moldova,31
Monaco,47
Philippines,58
Australia,157
India,48
Ecuador,27
Portugal,37
Papua New Guinea,46
Belgium,26
Croatia,46
Cuba,58
Finland,65
Georgia,50
Guatemala,42
Guinea,33
Kyrgyzstan,52
Sri Lanka,45
Sudan,21
Zimbabwe,30
Seychelles,51
Uganda,45
Vietnam,89
Brazil,22
Italy,24
Kazakhstan,36
Liberia,24
Qatar,45
Russia,35
Saudi Arabia,57
Timor,42
Trinidad and Tobago,31
Bosnia and Herzegovina,38
Jamaica,55
Norway,40
Pakistan,37
Spain,26
Burundi,25
Japan,37
Romania,37
Israel,47
South Korea,41
Costa Rica,30
United States,17
Guyana,33
Turkey,44
Angola,23
Cape Verde,29
Gambia,22
Ireland,18
Mauritania,15
Solomon Islands,31
Bulgaria,31
Libya,28
Malawi,16
Mozambique,20
Albania,30
Thailand,161
United Arab Emirates,18
Belize,17
Eswatini,24
Iraq,28
Zambia,34
Afghanistan,15
Benin,25
Iran,24
Lebanon,28
Palestine,22
San Marino,20
Austria,15
Kenya,36
Serbia,33
Azerbaijan,21
Greece,35
Latvia,45
Nicaragua,22
Lithuania,43
Venezuela,22
Switzerland,10
Denmark,26
Hungary,24
Dominican Republic,20
Haiti,20
Honduras,19
Ukraine,22
Slovakia,27
Slovenia,19
Tunisia,28
Peru,18
Cambodia,18
Malta,30
South Africa,23
Mexico,14
Belarus,24
Canada,24
Burkina Faso,27
Jordan,21
Kosovo,18
Lesotho,20
Madagascar,20
Morocco,20
Togo,31
Algeria,17
Cote d'Ivoire,16
Cyprus,42
Democratic Republic of Congo,14
Djibouti,16
Mauritius,17
Netherlands,16
Syria,19
Chile,12
Egypt,17
Estonia,17
Ethiopia,27
Senegal,14
Mali,12
Vanuatu,15
Maldives,23
Congo,14
Ghana,17
Laos,23
Eritrea,13
South Sudan,14
Suriname,10
Sweden,4
Dominica,11
Uruguay,16
Cameroon,9
Central African Republic,7
Myanmar,43
Namibia,7
Niger,22
Sierra Leone,10
Somalia,15
Tanzania,19
Antigua and Barbuda,18
Bahamas,18
Comoros,18
Equatorial Guinea,17
Grenada,18
Guinea-Bissau,18
International,18
Liechtenstein,17
Marshall Islands,18
Montenegro,17
North Macedonia,15
Saint Kitts and Nevis,18
Saint Lucia,18
Saint Vincent and the Grenadines,18
Samoa,18
Sao Tome and Principe,17
Vatican,18
Armenia,4
Andorra,12
Chad,4
Yemen,5
Hong Kong,1
