Nation,Similarity Score
Afghanistan,38
Albania,34
Algeria,35
Andorra,21
Angola,26
Antigua and Barbuda,25
Armenia,19
Australia,111
Austria,36
Azerbaijan,31
Bahamas,23
Belarus,37
Belgium,8
Belize,38
Benin,29
Bosnia and Herzegovina,22
Brazil,25
Bulgaria,30
Burkina Faso,36
Burundi,15
Cambodia,37
Cameroon,37
Canada,40
Cape Verde,33
Central African Republic,35
Chad,24
Chile,43
Comoros,25
Congo,35
Costa Rica,28
Cote d'Ivoire,40
Croatia,35
Cuba,79
Cyprus,94
Czechia,26
Democratic Republic of Congo,37
Denmark,55
Djibouti,34
Dominica,36
Dominican Republic,38
Ecuador,22
Egypt,34
Equatorial Guinea,25
Eritrea,34
Estonia,51
Eswatini,28
Ethiopia,54
Finland,61
France,3
Gambia,31
Georgia,22
Germany,11
Ghana,41
Greece,44
Grenada,25
Guatemala,24
Guinea,22
Guinea-Bissau,25
Guyana,27
Haiti,37
Honduras,38
Hungary,41
India,23
International,25
Iran,39
Iraq,51
Ireland,35
Israel,32
Italy,13
Jamaica,33
Japan,24
Jordan,34
Kazakhstan,38
Kenya,45
Kosovo,32
Kyrgyzstan,24
Laos,33
Latvia,79
Lebanon,32
Lesotho,37
Liberia,25
Libya,41
Liechtenstein,21
Lithuania,73
Luxembourg,27
Madagascar,40
Malawi,48
Maldives,35
Mali,36
Malta,57
Marshall Islands,25
Mauritania,33
Mauritius,38
Mexico,45
Moldova,12
Monaco,13
Montenegro,20
Morocco,40
Mozambique,32
Myanmar,76
Namibia,38
Netherlands,28
Nicaragua,25
Niger,37
North Macedonia,21
Norway,49
Pakistan,28
Palestine,37
Papua New Guinea,20
Peru,41
Philippines,21
Portugal,17
Qatar,28
Romania,22
Russia,22
Saint Kitts and Nevis,25
Saint Lucia,25
Saint Vincent and the Grenadines,25
Samoa,25
San Marino,30
Sao Tome and Principe,25
Saudi Arabia,68
Senegal,43
Serbia,28
Seychelles,24
Sierra Leone,36
Slovakia,49
Slovenia,44
Solomon Islands,27
Somalia,37
South Africa,42
South Korea,61
South Sudan,48
Spain,15
Sri Lanka,43
Sudan,26
Suriname,35
Sweden,30
Switzerland,29
Syria,32
Tanzania,30
Timor,24
Togo,57
Trinidad and Tobago,26
Tunisia,49
Turkey,34
Uganda,21
Ukraine,35
United Arab Emirates,59
United States,14
Uruguay,67
Vanuatu,35
Vatican,25
Venezuela,36
Vietnam,60
Yemen,28
Zambia,56
Zimbabwe,20
Bolivia,22
China,21
Taiwan,112
Bahrain,31
Brunei,21
El Salvador,25
Fiji,56
Iceland,56
Indonesia,19
Malaysia,74
Mongolia,22
Nepal,22
New Zealand,161
Oman,20
Singapore,30
Bangladesh,19
Argentina,17
Kuwait,24
Panama,17
Paraguay,28
Rwanda,57
Gabon,17
Uzbekistan,17
Barbados,18
Bhutan,14
Botswana,17
Colombia,20
Nigeria,18
Poland,13
United Kingdom,7
Hong Kong,2
Tajikistan,6
