Nation,Similarity Score
Afghanistan,42
Albania,32
Algeria,99
Andorra,35
Angola,71
Antigua and Barbuda,7
Armenia,12
Australia,116
Austria,49
Azerbaijan,86
Bahamas,8
Belarus,11
Belgium,44
Belize,48
Benin,50
Bosnia and Herzegovina,38
Brazil,43
Bulgaria,54
Burkina Faso,38
Burundi,8
Cambodia,48
Cameroon,59
Canada,103
Cape Verde,51
Central African Republic,72
Chad,90
Chile,53
Comoros,7
Congo,36
Costa Rica,29
Cote d'Ivoire,65
Croatia,62
Cuba,72
Cyprus,76
Czechia,60
Democratic Republic of Congo,46
Denmark,91
Djibouti,72
Dominica,40
Dominican Republic,60
Ecuador,41
Egypt,76
Equatorial Guinea,7
Eritrea,64
Estonia,36
Eswatini,53
Ethiopia,64
Finland,93
France,47
Gambia,84
Georgia,74
Germany,98
Ghana,67
Greece,69
Grenada,7
Guatemala,44
Guinea,49
Guinea-Bissau,7
Guyana,67
Haiti,33
Honduras,40
Hungary,68
India,56
International,7
Iran,50
Iraq,29
Ireland,67
Israel,83
Italy,88
Jamaica,109
Japan,43
Jordan,55
Kazakhstan,97
Kenya,85
Kosovo,39
Kyrgyzstan,85
Laos,19
Latvia,73
Lebanon,45
Lesotho,44
Liberia,45
Libya,17
Liechtenstein,11
Lithuania,44
Luxembourg,30
Madagascar,44
Malawi,49
Maldives,8
Mali,60
Malta,8
Marshall Islands,7
Mauritania,52
Mauritius,27
Mexico,65
Moldova,50
Monaco,24
Montenegro,8
Morocco,44
Mozambique,50
Myanmar,76
Namibia,46
Netherlands,63
Nicaragua,10
Niger,14
North Macedonia,11
Norway,57
Pakistan,107
Palestine,11
Papua New Guinea,67
Peru,35
Philippines,79
Portugal,63
Qatar,50
Romania,72
Russia,39
Saint Kitts and Nevis,7
Saint Lucia,7
Saint Vincent and the Grenadines,7
Samoa,7
San Marino,35
Sao Tome and Principe,7
Saudi Arabia,42
Senegal,50
Serbia,63
Seychelles,44
Sierra Leone,36
Slovakia,49
Slovenia,56
Solomon Islands,20
Somalia,17
South Africa,50
South Korea,84
South Sudan,37
Spain,59
Sri Lanka,62
Sudan,39
Suriname,48
Sweden,64
Switzerland,68
Syria,62
Tanzania,16
Thailand,76
Timor,23
Togo,73
Trinidad and Tobago,77
Tunisia,29
Uganda,85
Ukraine,37
United Arab Emirates,56
United States,28
Uruguay,41
Vanuatu,44
Vatican,7
Venezuela,66
Vietnam,52
Yemen,37
Zambia,59
Zimbabwe,77
Gabon,95
Kuwait,30
Nigeria,27
Paraguay,19
Poland,79
Tajikistan,62
United Kingdom,54
Colombia,18
Panama,49
Argentina,11
Bahrain,43
Barbados,62
Uzbekistan,61
Brunei,66
El Salvador,63
Fiji,87
Iceland,77
Indonesia,104
Malaysia,121
Nepal,55
New Zealand,46
Oman,65
Singapore,74
Taiwan,34
Bangladesh,96
Bhutan,85
Botswana,75
Rwanda,72
Mongolia,51
China,46
Bolivia,49
Hong Kong,6
