Nation,Similarity Score
Argentina,65
Bahrain,20
Bangladesh,97
Barbados,100
Bhutan,165
Bolivia,50
Botswana,125
Brunei,31
China,133
Colombia,71
El Salvador,80
Fiji,144
Gabon,120
Iceland,18
Indonesia,101
Kuwait,25
Malaysia,69
Mongolia,86
Nepal,75
New Zealand,42
Oman,45
Panama,29
Paraguay,84
Poland,74
Rwanda,137
Singapore,93
Taiwan,13
Tajikistan,74
United Kingdom,95
Uzbekistan,141
Czechia,11
France,56
Germany,47
Moldova,29
Monaco,47
Philippines,73
Australia,94
India,88
Ecuador,53
Portugal,64
Canada,62
Croatia,34
Finland,24
Ghana,76
Guatemala,92
Guinea,204
Guyana,123
Israel,27
Italy,17
Japan,40
Kenya,142
Kyrgyzstan,67
Qatar,22
Romania,32
Serbia,49
Slovakia,17
South Africa,71
Sri Lanka,94
Turkey,27
Uganda,142
United Arab Emirates,19
Vietnam,113
Zimbabwe,152
Belgium,46
Cuba,167
Georgia,43
Papua New Guinea,98
Sudan,190
Brazil,30
Eswatini,138
Ethiopia,158
Kazakhstan,64
Liberia,222
Azerbaijan,53
Russia,24
Tanzania,7
Timor,59
Trinidad and Tobago,108
Bosnia and Herzegovina,50
Norway,45
Saudi Arabia,102
Seychelles,35
Spain,69
South Korea,86
Jamaica,105
Pakistan,104
Costa Rica,67
Burundi,26
Cape Verde,60
Ireland,51
Mauritania,51
United States,16
Angola,133
Gambia,139
Solomon Islands,64
Libya,74
Bulgaria,17
Malawi,141
Mozambique,147
Albania,59
Belize,98
Iraq,37
Iran,13
Afghanistan,108
Benin,60
Lebanon,81
Austria,16
Greece,46
Nicaragua,11
Palestine,41
South Sudan,148
Switzerland,11
Denmark,7
Hungary,20
Latvia,10
Lithuania,31
Venezuela,118
Dominican Republic,24
Honduras,26
Zambia,75
Ukraine,41
Slovenia,18
Tunisia,51
Cyprus,45
Jordan,54
Luxembourg,20
Peru,17
Lesotho,118
Thailand,85
Chad,131
Syria,169
Algeria,84
Congo,158
Democratic Republic of Congo,129
Haiti,129
Kosovo,37
Morocco,49
Netherlands,2
Eritrea,107
Laos,35
Burkina Faso,48
Cote d'Ivoire,54
Andorra,23
Niger,9
Suriname,88
Central African Republic,77
Chile,4
Namibia,36
Belarus,3
Egypt,151
Madagascar,128
Somalia,41
Yemen,31
Sierra Leone,41
Antigua and Barbuda,1
Armenia,1
Bahamas,1
Cameroon,89
Comoros,1
Djibouti,74
Dominica,48
Equatorial Guinea,1
Grenada,1
Guinea-Bissau,1
International,1
Maldives,1
Mali,41
Malta,1
Marshall Islands,1
Mauritius,39
Mexico,47
Montenegro,1
North Macedonia,1
Saint Kitts and Nevis,1
Saint Lucia,1
Saint Vincent and the Grenadines,1
Samoa,1
Sao Tome and Principe,1
Vanuatu,71
Vatican,1
Togo,84
Cambodia,33
Myanmar,136
Uruguay,49
Estonia,8
Sweden,46
San Marino,21
Senegal,50
Hong Kong,63
