Nation,Similarity Score
Afghanistan,95
Albania,91
Algeria,122
Andorra,12
Angola,103
Antigua and Barbuda,20
Armenia,10
Australia,111
Austria,28
Azerbaijan,81
Bahamas,17
Belarus,10
Belgium,28
Belize,105
Benin,17
Bosnia and Herzegovina,43
Brazil,41
Bulgaria,43
Burkina Faso,39
Burundi,16
Cambodia,15
Cameroon,38
Canada,83
Cape Verde,62
Central African Republic,50
Chad,127
Chile,36
Comoros,20
Congo,78
Costa Rica,51
Cote d'Ivoire,62
Croatia,48
Cuba,133
Cyprus,53
Czechia,47
Democratic Republic of Congo,76
Denmark,52
Djibouti,35
Dominica,49
Dominican Republic,64
Ecuador,60
Egypt,109
Equatorial Guinea,20
Eritrea,100
Estonia,15
Eswatini,71
Ethiopia,108
Finland,54
France,37
Gambia,111
Georgia,93
Germany,58
Ghana,20
Greece,69
Grenada,20
Guatemala,75
Guinea,104
Guinea-Bissau,20
Guyana,122
Haiti,63
Honduras,64
Hungary,58
India,97
International,20
Iran,45
Iraq,56
Ireland,63
Israel,60
Italy,49
Japan,34
Jordan,55
Kazakhstan,80
Kenya,117
Kosovo,65
Kyrgyzstan,102
Laos,16
Latvia,35
Lebanon,92
Lesotho,68
Liberia,131
Libya,63
Liechtenstein,9
Lithuania,30
Luxembourg,19
Madagascar,72
Malawi,46
Maldives,16
Mali,35
Malta,9
Marshall Islands,20
Mauritania,46
Mauritius,37
Mexico,85
Moldova,22
Monaco,33
Montenegro,8
Morocco,100
Mozambique,51
Myanmar,129
Namibia,48
Netherlands,25
Nicaragua,20
Niger,9
North Macedonia,10
Norway,22
Pakistan,100
Palestine,58
Papua New Guinea,60
Peru,32
Philippines,133
Portugal,47
Qatar,56
Romania,48
Russia,48
Saint Kitts and Nevis,20
Saint Lucia,20
Saint Vincent and the Grenadines,20
Samoa,20
San Marino,20
Sao Tome and Principe,22
Saudi Arabia,44
Senegal,47
Serbia,27
Seychelles,39
Sierra Leone,35
Slovakia,41
Slovenia,32
Solomon Islands,11
Somalia,11
South Africa,53
South Korea,64
South Sudan,83
Spain,40
Sri Lanka,60
Sudan,112
Suriname,78
Sweden,26
Switzerland,27
Syria,115
Tanzania,13
Thailand,54
Timor,27
Togo,58
Trinidad and Tobago,138
Tunisia,55
Turkey,109
Uganda,128
Ukraine,65
United Arab Emirates,30
United States,24
Uruguay,26
Vanuatu,83
Vatican,20
Venezuela,132
Vietnam,75
Yemen,21
Zambia,29
Zimbabwe,140
Colombia,30
Gabon,115
Kuwait,23
Panama,22
Paraguay,62
Poland,51
Tajikistan,33
United Kingdom,75
Argentina,27
Bahrain,35
Barbados,71
Fiji,104
Nigeria,105
Oman,81
Uzbekistan,88
Bangladesh,105
Bhutan,134
Bolivia,80
Botswana,80
Brunei,48
China,100
El Salvador,78
Iceland,33
Indonesia,96
Malaysia,112
Mongolia,62
Nepal,108
New Zealand,57
Rwanda,106
Singapore,41
Taiwan,34
Hong Kong,3
