Nation,Similarity Score
Afghanistan,38
Albania,37
Algeria,27
Andorra,20
Angola,45
Antigua and Barbuda,10
Armenia,10
Australia,66
Austria,93
Azerbaijan,30
Bahamas,10
Belarus,30
Belgium,96
Belize,45
Benin,41
Bosnia and Herzegovina,49
Brazil,60
Bulgaria,72
Burkina Faso,17
Burundi,40
Cambodia,19
Cameroon,19
Cape Verde,58
Central African Republic,28
Chad,25
Chile,32
Comoros,10
Congo,27
Costa Rica,61
Cote d'Ivoire,35
Croatia,73
Cyprus,71
Czechia,91
Democratic Republic of Congo,33
Denmark,153
Djibouti,16
Dominica,23
Dominican Republic,23
Ecuador,46
Egypt,22
Equatorial Guinea,10
Eritrea,27
Estonia,145
Eswatini,44
Ethiopia,49
Finland,142
Gambia,57
Georgia,27
Germany,70
Ghana,22
Greece,108
Grenada,10
Guinea,74
Guinea-Bissau,10
Haiti,25
Honduras,22
Hungary,107
India,54
International,10
Iran,27
Iraq,29
Ireland,133
Israel,71
Jamaica,75
Jordan,19
Kazakhstan,125
Kosovo,17
Laos,20
Latvia,92
Lebanon,27
Lesotho,26
Liberia,59
Libya,43
Liechtenstein,10
Lithuania,97
Luxembourg,105
Madagascar,22
Malawi,97
Maldives,11
Mali,29
Malta,73
Marshall Islands,10
Mauritania,47
Mauritius,22
Mexico,27
Moldova,47
Monaco,45
Montenegro,10
Morocco,37
Mozambique,62
Myanmar,73
Namibia,51
Netherlands,30
Nicaragua,25
Niger,19
North Macedonia,10
Norway,191
Pakistan,66
Palestine,17
Papua New Guinea,64
Peru,21
Philippines,31
Portugal,98
Qatar,49
Romania,60
Russia,91
Saint Kitts and Nevis,10
Saint Lucia,10
Saint Vincent and the Grenadines,10
Samoa,10
San Marino,23
Sao Tome and Principe,10
Saudi Arabia,139
Senegal,49
Seychelles,50
Sierra Leone,23
Slovakia,59
Slovenia,61
Solomon Islands,50
Somalia,18
South Korea,112
South Sudan,75
Spain,74
Sri Lanka,121
Sudan,59
Suriname,25
Sweden,51
Switzerland,75
Syria,19
Tanzania,18
Thailand,52
Timor,65
Togo,100
Trinidad and Tobago,69
Tunisia,61
Turkey,111
Ukraine,19
United States,56
Uruguay,139
Vanuatu,24
Vatican,10
Venezuela,28
Vietnam,11
Yemen,19
Zambia,91
Zimbabwe,85
Canada,82
Guatemala,50
Guyana,48
Italy,100
Japan,51
Kenya,49
Kyrgyzstan,43
Serbia,81
South Africa,31
Uganda,76
United Arab Emirates,122
Gabon,62
Kuwait,52
Nigeria,67
Paraguay,60
Poland,65
Tajikistan,55
United Kingdom,126
Argentina,52
Bahrain,66
Barbados,60
Brunei,31
Colombia,50
El Salvador,40
Fiji,62
France,65
Iceland,106
Indonesia,33
Malaysia,126
New Zealand,38
Oman,43
Panama,55
Uzbekistan,53
Bangladesh,47
Bhutan,46
Botswana,47
Nepal,49
Rwanda,136
Singapore,51
Mongolia,19
Taiwan,93
China,17
Hong Kong,1
Bolivia,11
