Nation,Similarity Score
Afghanistan,250
Albania,107
Algeria,249
Andorra,145
Angola,263
Antigua and Barbuda,247
Argentina,106
Armenia,61
Australia,224
Austria,81
Azerbaijan,141
Bahamas,146
Bahrain,44
Bangladesh,221
Barbados,240
Belarus,116
Belgium,68
Belize,165
Benin,262
Bhutan,259
Bolivia,152
Bosnia and Herzegovina,94
Botswana,229
Brazil,99
Brunei,247
Bulgaria,136
Burkina Faso,263
Burundi,263
Cambodia,263
Cameroon,248
Canada,126
Cape Verde,108
Central African Republic,252
Chad,263
Chile,69
China,228
Colombia,100
Comoros,256
Congo,249
Costa Rica,127
Cote d'Ivoire,266
Croatia,101
Cuba,256
Cyprus,152
Czechia,94
Democratic Republic of Congo,263
Denmark,94
Djibouti,219
Dominica,245
Dominican Republic,105
Ecuador,101
Egypt,252
El Salvador,176
Equatorial Guinea,251
Eritrea,264
Estonia,146
Eswatini,185
Ethiopia,255
Fiji,263
Finland,177
France,103
Gabon,233
Gambia,239
Georgia,178
Germany,115
Ghana,243
Greece,144
Grenada,255
Guatemala,170
Guinea,253
Guinea-Bissau,247
Guyana,176
Haiti,254
Honduras,129
Hungary,156
Iceland,127
India,176
Indonesia,256
International,263
Iran,57
Iraq,118
Ireland,102
Israel,68
Italy,93
Jamaica,206
Japan,248
Jordan,190
Kazakhstan,173
Kenya,259
Kosovo,111
Kuwait,63
Kyrgyzstan,159
Laos,263
Latvia,169
Lebanon,127
Lesotho,242
Liberia,263
Libya,147
Liechtenstein,170
Lithuania,145
Luxembourg,87
Madagascar,259
Malawi,261
Malaysia,231
Maldives,112
Mali,262
Malta,101
Marshall Islands,263
Mauritania,249
Mauritius,250
Mexico,134
Moldova,73
Monaco,149
Mongolia,262
Montenegro,104
Morocco,147
Mozambique,263
Myanmar,259
Namibia,190
Nepal,156
Netherlands,80
New Zealand,243
Nicaragua,254
Niger,263
Nigeria,263
North Macedonia,75
Norway,146
Oman,123
Pakistan,243
Palestine,122
Panama,63
Papua New Guinea,263
Paraguay,143
Peru,97
Philippines,207
Poland,135
Portugal,69
Qatar,59
Romania,83
Russia,88
Rwanda,259
Saint Kitts and Nevis,251
Saint Lucia,249
Saint Vincent and the Grenadines,251
Samoa,263
San Marino,180
Saudi Arabia,159
Senegal,251
Serbia,123
Seychelles,250
Sierra Leone,262
Singapore,140
Slovakia,157
Slovenia,126
Solomon Islands,263
Somalia,261
South Africa,152
South Korea,235
South Sudan,260
Spain,108
Sri Lanka,260
Sudan,261
Suriname,184
Sweden,101
Switzerland,110
Syria,263
Taiwan,258
Tajikistan,253
Tanzania,262
Thailand,262
Timor,263
Togo,263
Trinidad and Tobago,204
Tunisia,198
Turkey,162
Uganda,263
Ukraine,108
United Arab Emirates,77
United Kingdom,87
United States,62
Uruguay,241
Uzbekistan,236
Vanuatu,263
Vatican,253
Venezuela,197
Vietnam,262
Yemen,263
Zambia,254
Zimbabwe,260
Hong Kong,65
