Nation,Similarity Score
Afghanistan,90
Albania,114
Algeria,122
Andorra,124
Angola,132
Antigua and Barbuda,129
Argentina,138
Armenia,102
Australia,115
Austria,114
Azerbaijan,88
Bahamas,164
Bahrain,88
Bangladesh,95
Barbados,134
Belarus,67
Belgium,84
Belize,149
Benin,131
Bhutan,129
Bolivia,104
Bosnia and Herzegovina,140
Botswana,137
Brazil,88
Brunei,125
Bulgaria,116
Burkina Faso,132
Burundi,132
Cambodia,132
Cameroon,119
Canada,72
Cape Verde,111
Central African Republic,107
Chad,132
Chile,99
China,97
Colombia,106
Comoros,123
Congo,122
Costa Rica,166
Cote d'Ivoire,128
Croatia,155
Cuba,130
Cyprus,118
Czechia,143
Democratic Republic of Congo,132
Denmark,72
Djibouti,88
Dominica,134
Dominican Republic,100
Ecuador,99
Egypt,106
El Salvador,96
Equatorial Guinea,119
Eritrea,131
Estonia,101
Eswatini,127
Ethiopia,132
Fiji,132
Finland,85
France,96
Gabon,96
Gambia,134
Georgia,154
Germany,78
Ghana,107
Greece,126
Grenada,127
Guatemala,105
Guinea,115
Guinea-Bissau,107
Guyana,133
Haiti,112
Honduras,110
Hungary,134
Iceland,113
India,131
Indonesia,132
International,132
Iran,52
Iraq,135
Ireland,82
Israel,117
Italy,76
Jamaica,126
Japan,126
Jordan,149
Kazakhstan,100
Kenya,129
Kosovo,128
Kuwait,89
Kyrgyzstan,137
Laos,132
Latvia,120
Lebanon,142
Lesotho,130
Liberia,132
Libya,146
Liechtenstein,149
Lithuania,144
Luxembourg,118
Madagascar,127
Malawi,132
Malaysia,122
Maldives,84
Mali,131
Malta,131
Marshall Islands,132
Mauritania,106
Mauritius,134
Mexico,83
Moldova,101
Monaco,133
Mongolia,130
Morocco,133
Mozambique,132
Myanmar,132
Namibia,142
Nepal,123
Netherlands,82
New Zealand,137
Nicaragua,127
Niger,132
Nigeria,132
North Macedonia,113
Norway,100
Oman,83
Pakistan,95
Palestine,158
Panama,87
Papua New Guinea,132
Paraguay,139
Peru,88
Philippines,125
Poland,121
Portugal,77
Qatar,82
Romania,111
Russia,76
Rwanda,132
Saint Kitts and Nevis,133
Saint Lucia,128
Saint Vincent and the Grenadines,123
Samoa,132
San Marino,90
Sao Tome and Principe,104
Saudi Arabia,78
Senegal,118
Serbia,108
Seychelles,131
Sierra Leone,130
Singapore,40
Slovakia,137
Slovenia,137
Solomon Islands,132
Somalia,129
South Africa,100
South Korea,104
South Sudan,125
Spain,91
Sri Lanka,128
Sudan,126
Suriname,127
Sweden,59
Switzerland,100
Syria,132
Taiwan,127
Tajikistan,101
Tanzania,131
Thailand,131
Timor,132
Togo,132
Trinidad and Tobago,137
Tunisia,136
Turkey,78
Uganda,132
Ukraine,86
United Arab Emirates,65
United Kingdom,62
United States,91
Uruguay,131
Uzbekistan,128
Vanuatu,132
Vatican,126
Venezuela,127
Vietnam,131
Yemen,132
Zambia,128
Zimbabwe,130
Hong Kong,4
