country,cluster,new_cases_per_million,new_deaths_per_million,new_tests_per_thousand
Afghanistan,9,0,0.077,0.771
Albania,6,0,0.695,52.123
Algeria,0,0,0.16,4.492
Andorra,2,0,0,1514.269
Angola,0,0,0.061,3.834
Antigua and Barbuda,9,0,0,0
Argentina,3,0.457,9.492,194.31
Armenia,6,0,2.025,40.834
Australia,4,0.919,0.118,1.176
Austria,6,1.489,0.111,62.511
Azerbaijan,8,0,0.099,9.074
Bahamas,3,0,2.543,261.921
Bahrain,5,0,1.763,419.022
Bangladesh,8,0.079,0.243,10.341
Barbados,9,0,0,0
Belarus,1,0,0.529,23.705
Belgium,7,3.014,0.173,94.654
Belize,1,0,0,20.12
Benin,4,0,0,1.155
Bhutan,9,0,0,0
Bolivia,1,0.094,3.17,26.557
Bosnia and Herzegovina,1,0,2.134,28.347
Botswana,9,0,0,0
Brazil,6,0,1.774,63.093
Brunei,9,0,0,0
Bulgaria,1,0,0.576,21.731
Burkina Faso,4,0,0,2.392
Burundi,9,0,0,0.084
Cambodia,9,0,0,0
Cameroon,0,0,0,6.291
Canada,6,2.121,0.318,48.566
Cape Verde,6,0.54,1.799,43.166
Central African Republic,9,0,0,0
Chad,9,0,0,0.122
Chile,6,0.88,0.628,62.46
China,9,0,0,0.008
Colombia,7,0.467,3.714,105.32
Comoros,9,0,0,0
Congo,4,0,0,2.9
Costa Rica,5,0.694,7.656,371.016
Cote d'Ivoire,9,0.006,0,0.265
Croatia,8,0.796,1.218,17.051
Cuba,0,0.722,0.088,4.414
Cyprus,0,3.466,0,3.425
Czechia,7,1.812,1.774,137.641
Democratic Republic of Congo,9,0.001,0,0.045
Denmark,6,9.346,0.345,72.684
Djibouti,4,0,0,1.012
Dominica,9,0,0,0
Dominican Republic,6,0.24,0.645,45.539
Ecuador,8,0.041,0.283,16.55
Egypt,4,0,0.166,1.231
El Salvador,6,0.535,0.154,37.772
Equatorial Guinea,9,0,0,0
Eritrea,9,0,0,0
