country,cluster,new_cases_per_million,new_deaths_per_million,new_tests_per_thousand
Afghanistan,1,0,0.128,2.774
Albania,0,0,2.085,44.131
Algeria,8,0,0.274,13.021
Andorra,0,0,0,64.712
Angola,1,0,0.061,2.678
Antigua and Barbuda,4,0,0,0
Argentina,7,0.402,3.208,166.232
Armenia,9,0,0.675,78.63
Australia,6,3.138,0.431,14.98
Austria,6,0,0,14.434
Azerbaijan,6,0,0.296,14.202
Bahamas,5,0,0,25.429
Bahrain,7,0,1.175,220.383
Bangladesh,6,0.077,0.237,18.076
Barbados,4,0,0,0
Belarus,6,0,0.317,13.44
Belgium,9,2.001,0.173,74.032
Belize,0,0,0,70.419
Benin,4,0,0,0
Bhutan,1,0,0,3.888
Bolivia,9,0.211,6.853,109.826
Bosnia and Herzegovina,9,0,1.524,78.639
Botswana,4,0,0,0
Brazil,7,0,5.82,249.996
Brunei,4,0,0,0
Bulgaria,5,0,1.583,42.743
Burkina Faso,4,0,0,0.239
Burundi,3,0,0,0.42
Cambodia,4,0,0,0
Cameroon,4,0,0,0
Canada,8,1.234,0.079,9.379
Cape Verde,9,0.559,0,80.937
Central African Republic,3,0,0,0.414
Chad,4,0,0.061,0.183
Chile,9,1.193,5.074,101.903
China,4,0,0.002,0.092
Colombia,7,0.787,6.191,235.757
Comoros,8,0,0,9.2
Congo,4,0,0,0
Costa Rica,9,0.37,1.767,128.187
Cote d'Ivoire,1,0,0,3.715
Croatia,2,0.228,0.244,6.821
Cuba,1,0.348,0,4.326
Cyprus,6,3.98,0,14.842
Czechia,6,0.687,0.187,18.863
Democratic Republic of Congo,3,0.004,0,0.625
Denmark,5,4.636,0.173,25.206
Djibouti,4,0,0,0
Dominica,4,0,0,0
Dominican Republic,9,0.387,2.212,80.753
Ecuador,9,0.213,1.7,94.711
Egypt,3,0,0.205,1.28
El Salvador,0,0.38,2.313,65.524
Equatorial Guinea,4,0,0,0
Eritrea,4,0,0,0
Estonia,2,0.889,0,8.292
Eswatini,0,0,1.724,50.855
Ethiopia,1,0.079,0.078,4.906
