country,cluster,new_cases_per_million,new_deaths_per_million,new_tests_per_thousand
Afghanistan,2,0,0,0.026
Albania,6,0,0,2.085
Algeria,6,0,0.091,1.117
Andorra,0,0,0,168.252
Angola,2,0,0,0.03
Antigua and Barbuda,2,0,0,0
Argentina,4,0.007,0.022,0.664
Armenia,3,0,0,8.099
Australia,8,0,0,10.98
Austria,5,0.326,0.222,47.3
Azerbaijan,4,0,0,0.888
Bahamas,9,0,0,2.543
Bahrain,8,0,0,11.754
Bangladesh,2,0,0.006,0.03
Barbados,9,0,0,3.48
Belarus,4,0,0,0.741
Belgium,5,0.196,2.589,48.147
Belize,2,0,0,0
Benin,2,0,0,0
Bhutan,2,0,0,0
Bolivia,1,0,0,0.343
Bosnia and Herzegovina,6,0,0.305,1.219
Botswana,2,0,0,0
Brazil,6,0,0.019,1.073
Brunei,8,0,0,11.429
Bulgaria,9,0,0,5.181
Burkina Faso,6,0,0.048,1.148
Burundi,2,0,0,0
Cambodia,2,0,0,0.12
Cameroon,1,0,0,0.264
Canada,3,0.32,0.185,8.85
Cape Verde,9,0,0,3.597
Central African Republic,2,0,0,0
Chad,2,0,0,0
Chile,3,0,0,6.853
China,2,0,0.004,0.038
Colombia,4,0.006,0,0.747
Comoros,2,0,0,0
Congo,2,0,0,0
Costa Rica,9,0.029,0.196,5.497
Cote d'Ivoire,1,0,0,0.19
Croatia,7,0,0,19
Cuba,1,0,0,0.441
Cyprus,7,0,0,19.409
Czechia,8,0.176,0,15.127
Democratic Republic of Congo,2,0,0.011,0.056
Denmark,8,0.104,0.691,14.33
Djibouti,2,0,0,0
Dominica,2,0,0,0
Dominican Republic,9,0.028,0,3.687
Ecuador,3,0.013,0.113,7.878
Egypt,2,0,0.02,0.088
El Salvador,1,0,0,0.308
Equatorial Guinea,2,0,0,0
Eritrea,1,0,0,0.282
Estonia,7,0.487,0,17.338
Eswatini,2,0,0,0
Ethiopia,2,0,0,0
Fiji,2,0.031,0,0
Finland,8,0.289,0.18,13.175
France,7,0,1.716,26.121
Gabon,1,0,0,0.449
Gambia,2,0,0,0
Georgia,6,0,0,1.504
Germany,7,0,0.203,28.227
Ghana,2,0,0.032,0.097
Greece,9,0.063,0.672,3.358
Grenada,2,0,0,0
Guatemala,1,0.001,0,0.279
Guinea,2,0,0,0.076
Guinea-Bissau,2,0,0,0
Guyana,2,0,0,0
Haiti,2,0,0,0
Honduras,2,0,0,0
Hungary,6,0.049,0.104,1.863
Iceland,0,1.026,2.93,187.546
India,2,0.001,-0.001,0.062
Indonesia,1,0,0.022,0.296
International,2,0,0,0
Iran,8,0,1.464,11.501
Iraq,2,0,0,0.149
Ireland,7,0.317,0,20.657
Israel,7,0.244,0,24.84
Italy,5,0.436,13.116,108.449
Jamaica,2,0,0,0
Japan,1,0.001,0.016,0.293
Jordan,2,0,0,0
Kazakhstan,1,0.063,0,0.213
Kenya,2,0,0,0
Kosovo,6,0,0,1.552
Kuwait,9,0,0,3.981
Kyrgyzstan,6,0,0,1.226
Laos,2,0,0,0
Latvia,3,0.736,0,6.892
Lebanon,9,0,0,3.516
Lesotho,2,0,0,0
Liberia,1,0,0,0.198
Libya,2,0,0,0
Liechtenstein,0,0,0,235.991
Lithuania,8,0.122,0.367,12.489
Luxembourg,0,0.7,6.39,297.136
Madagascar,2,0,0,0
Malawi,2,0,0,0
Malaysia,9,0,0.031,4.727
Maldives,2,0.055,0,0
Mali,2,0,0,0
Malta,7,0.67,0,20.383
Marshall Islands,2,0,0,0
Mauritania,2,0,0,0
Mauritius,6,0,0.786,1.573
Mexico,1,0.004,0,0.372
Moldova,9,0,0,3.471
Monaco,2,0,0,0
Mongolia,6,0,0,1.22
Montenegro,2,0,0,0
Morocco,4,0.002,0,0.515
Mozambique,2,0,0,0
Myanmar,2,0,0,0
Namibia,2,0,0,0
Nepal,2,0,0,0
Netherlands,5,0,1.751,37.176
New Zealand,9,0.266,0,2.696
Nicaragua,2,0,0,0.151
Niger,2,0,0,0
Nigeria,2,0,0,0.049
North Macedonia,3,0,0,8.64
Norway,5,0.462,0,37.63
Oman,4,0,0,0.783
Pakistan,1,0.006,0.009,0.208
Palestine,1,0,0,0.196
Panama,8,0.07,0,14.601
Papua New Guinea,2,0,0,0
Paraguay,4,0.01,0.14,0.701
Peru,9,0.027,0.061,2.548
Philippines,4,0,0.009,0.703
Poland,9,0,0,2.933
Portugal,7,0.247,0.588,25.498
Qatar,9,0.153,0,3.818
Romania,9,0.033,0,3.067
Russia,1,0.051,0,0.363
Rwanda,2,0,0,0
Saint Kitts and Nevis,2,0,0,0
Saint Lucia,2,0,0,0
Saint Vincent and the Grenadines,2,0,0,0
Samoa,2,0,0,0
San Marino,8,0,176.793,0
Sao Tome and Principe,2,0,0,0
Saudi Arabia,6,0.164,0,1.379
Senegal,4,0.002,0,0.538
Serbia,9,0.013,0,5.291
Seychelles,2,0,0,0
Sierra Leone,2,0,0,0
Singapore,3,0,0.342,8.034
Slovakia,3,0.081,0,7.51
Slovenia,7,0.419,0,20.203
Solomon Islands,2,0,0,0
Somalia,2,0,0,0
South Africa,4,0.017,0,0.641
South Korea,9,0.208,0.156,2.867
South Sudan,2,0,0,0
Spain,5,0,7.101,106.171
Sri Lanka,1,0.007,0,0.187
Sudan,2,0,0,0
Suriname,2,0,0,0
Sweden,8,0,1.089,13.367
Switzerland,0,0.739,2.426,148.013
Syria,2,0,0,0
Taiwan,4,0.044,0,0.756
Tajikistan,2,0,0,0
Tanzania,2,0,0,0
Thailand,6,0.024,0,1.275
Timor,2,0,0,0
Togo,4,0.003,0,0.846
Trinidad and Tobago,7,0,0,28.582
Tunisia,4,0.011,0,0.508
Turkey,9,0,0.059,3.687
Uganda,2,0,0,0.022
Ukraine,1,0,0,0.412
United Arab Emirates,6,1.285,0,1.314
United Kingdom,7,0,0.854,17.898
United States,7,0.226,0.299,18.112
Uruguay,3,0,0,7.197
Uzbekistan,1,0,0,0.299
Vanuatu,2,0,0,0
Vatican,2,0,0,0
Venezuela,4,0,0,0.985
Vietnam,2,0,0,0.031
Yemen,2,0,0,0
Zambia,2,0,0,0
Zimbabwe,2,0,0,0.135
