country,cluster,new_cases_per_million,new_deaths_per_million,new_tests_per_thousand
Afghanistan,6,0,0.822,4.084
Albania,3,0,1.042,19.112
Algeria,3,0,0.114,13.523
Andorra,7,0,0,38.827
Angola,8,0,0.03,0.943
Antigua and Barbuda,3,0,0,20.423
Argentina,1,0.275,1.46,99.965
Armenia,0,0,4.387,149.161
Australia,5,2.46,0.078,8.157
Austria,3,0.896,0,18.764
Azerbaijan,9,0,0.69,46.453
Bahamas,3,0,0,12.715
Bahrain,0,5.561,1.763,228.611
Bangladesh,3,0.082,0.31,18.423
Barbados,8,0,0,0
Belarus,3,0,0.635,16.827
Belgium,3,1.207,0.431,22.52
Belize,8,0,0,0
Benin,5,0,0.247,11.466
Bhutan,8,0,0,1.296
Bolivia,0,0.263,5.568,166.709
Bosnia and Herzegovina,9,0,1.524,69.19
Botswana,8,0,0,0
Brazil,0,0,5.471,160.788
Brunei,8,0,0,0
Bulgaria,7,0.939,0.576,42.887
Burkina Faso,8,0,0,0.335
Burundi,8,0,0,0.589
Cambodia,8,0,0,0
Cameroon,8,0,0,0
Canada,5,1.332,0.238,10.996
Cape Verde,1,1.257,0,80.937
Central African Republic,6,0,0,3.313
Chad,8,0,0,0.061
Chile,0,0.978,55.293,143.386
China,8,0,0.001,0.052
Colombia,0,0.512,5.09,175.58
Comoros,8,0,0,0
Congo,9,0,0.181,49.836
Costa Rica,1,0.308,0.982,83.037
Cote d'Ivoire,5,0.028,0,5.383
Croatia,7,0.35,0,23.872
Cuba,8,0.261,0,0.353
Cyprus,6,1.517,0,2.283
Czechia,3,0.441,0.28,12.139
Democratic Republic of Congo,8,0.009,0,0.558
Denmark,5,2.464,0.173,8.46
Djibouti,5,0,0,10.121
Dominica,8,0,0,0
Dominican Republic,1,0.352,0.092,126.292
Ecuador,9,0.134,2.437,61.157
Egypt,5,0,0.664,6.87
El Salvador,7,0.372,1.696,38.543
Equatorial Guinea,8,0,0,0
Eritrea,8,0,0,0
Estonia,6,0.266,0,3.015
Eswatini,9,0,0,57.75
Ethiopia,6,0.064,0.017,2.853
Fiji,8,0.042,0,0
Finland,8,0.922,0,1.444
France,3,1.444,0.214,12.884
Gabon,1,0,0,87.162
Gambia,8,0,0,0
Georgia,8,0,0,1.003
Germany,5,0,0.012,7.102
Ghana,3,0.089,0.161,14.386
Greece,6,0.415,0.096,2.399
Grenada,8,0,0,0
Guatemala,9,0.194,2.177,48.561
Guinea,5,0,0,5.406
Guinea-Bissau,3,0,0,12.703
Guyana,5,0,0,6.357
Haiti,6,0,0.088,2.368
