country,cluster,new_cases_per_million,new_deaths_per_million,new_tests_per_thousand
Afghanistan,9,0,0,0.899
Albania,4,0,0.695,36.834
Algeria,8,0,0.068,3.489
Andorra,9,0,0,0
Angola,9,0,0.091,1.4
Antigua and Barbuda,2,0,0,30.635
Argentina,3,0.319,4.558,195.616
Armenia,0,0,1.012,110.69
Australia,9,0,0.118,0.157
Austria,1,1.095,0,73.503
Azerbaijan,5,0,0.099,12.624
Bahamas,3,0,0,122.06
Bahrain,6,5.954,1.763,344.385
Bangladesh,8,0.065,0.194,7.742
Barbados,9,0,0,0
Belarus,4,0,0.529,33.865
Belgium,3,1.76,0.518,118.727
Belize,9,0,0,0
Benin,9,0,0,1.237
Bhutan,8,0,0,2.592
Bolivia,2,0.073,2.57,26.471
Bosnia and Herzegovina,4,0,0.61,37.491
Botswana,9,0,0,0
Brazil,1,0,1.576,67.36
Brunei,9,0,0,0
Bulgaria,8,0.39,1.007,8.347
Burkina Faso,9,0,0,1.674
Burundi,9,0,0,0
Cambodia,9,0,0,0
Cameroon,9,0,0,0
Canada,4,1.808,0.132,43.93
Cape Verde,3,0.374,1.799,125.902
Central African Republic,9,0,0,0
Chad,9,0,0.061,0.061
Chile,0,2.061,2.616,100.543
China,9,0,0,0.019
Colombia,3,0.448,3.773,137.925
Comoros,9,0,0,0
Congo,9,0,0,0.544
Costa Rica,9,0.169,0,0
Cote d'Ivoire,9,0.034,0,1.099
Croatia,4,0.961,0.731,46.282
Cuba,8,0.627,0.177,3.973
Cyprus,5,3.811,0,13.7
Czechia,3,0.978,1.401,121.674
Democratic Republic of Congo,9,0.001,0,0.212
Denmark,1,6.835,0.173,73.202
Djibouti,9,0,0,0
Dominica,0,0,0,83.344
Dominican Republic,4,0.199,0.184,39.547
Ecuador,4,0.154,0.34,43.417
Egypt,9,0,0.137,1.016
El Salvador,4,0.37,0,33.147
Equatorial Guinea,9,0,0,0
Eritrea,9,0,0,0
Estonia,2,2.916,0,26.384
Eswatini,5,0,0,10.343
Ethiopia,8,0.058,0.043,5.497
Fiji,9,0.045,0,0
Finland,5,1.62,0,18.951
France,9,0.357,0,0.291
Gabon,9,0,0,0
Gambia,8,0,0.414,5.793
Georgia,1,0,0,73.699
Germany,5,0,0.06,15.671
Ghana,8,0.091,0,5.31
Greece,2,0.915,0.288,20.723
Grenada,9,0,0,0
Guatemala,2,0.05,0.893,21.769
Guinea,8,0,0.076,5.178
Guinea-Bissau,9,0,0,0
Guyana,1,0,2.543,59.754
Haiti,9,0,0,1.491
Honduras,9,0,0,0
Hong Kong,9,0,0,0
Hungary,0,1.043,0.621,96.994
Iceland,1,2.242,0,64.469
India,1,0.716,0.753,59.543
Indonesia,5,0.076,0.285,14.163
International,9,0,0,0
Iran,4,0,2.322,40.027
Iraq,0,0.461,1.367,86.544
Ireland,0,2.406,0,87.083
Israel,6,2.921,3.697,394.429
Italy,2,1.451,0.281,29.209
Jamaica,1,0.218,0.338,55.046
Japan,8,0.036,0.016,3.819
Jordan,4,0,0.196,42.242
