country,cluster,new_cases_per_million,new_deaths_per_million,new_tests_per_thousand
Afghanistan,0,0,0.154,3.237
Albania,9,0,0.695,174.091
Algeria,4,0,0.274,15.279
Andorra,8,0,0,828.318
Angola,0,0,0.122,2.982
Antigua and Barbuda,0,0,0,0
Argentina,6,0.271,4.691,117.953
Armenia,8,0,8.774,733.995
Australia,0,0,0,0.275
Austria,8,2.983,3.775,658.754
Azerbaijan,9,0,1.578,164.017
Bahamas,0,0,0,0
Bahrain,6,5.586,0,112.836
Bangladesh,5,0.077,0.109,8.95
Barbados,0,0,0,0
Belarus,6,0,0.317,105.404
Belgium,8,1.148,12.77,571.287
Belize,9,0,5.03,251.496
Benin,0,0,0,0
Bhutan,0,0,0,0
Bolivia,5,0.054,0.428,4.112
Bosnia and Herzegovina,7,0,6.096,369.116
Botswana,0,0,0,0
Brazil,3,0,0.602,49.652
Brunei,0,0,0,0
Bulgaria,2,1.252,4.749,97.144
Burkina Faso,0,0,0,0.191
Burundi,0,0,0,0
Cambodia,0,0,0,0.12
Cameroon,0,0,0.151,2.976
Canada,6,1.342,0.742,104.499
Cape Verde,6,0.509,0,140.291
Central African Republic,0,0,0,0
Chad,0,0,0,0.244
Chile,2,2.201,2.302,82.705
China,0,0,0,0.03
Colombia,6,0.498,3.852,146.218
Comoros,0,0,0,0
Congo,0,0,0,0
Costa Rica,0,0,0,0
Cote d'Ivoire,0,0.036,0,0.72
Croatia,8,2.14,10.231,619.448
Cuba,0,0.788,0,2.649
Cyprus,6,3.2,-7.992,132.435
Czechia,7,1.282,16.528,336.913
Democratic Republic of Congo,0,0.001,0,0.458
Denmark,6,10.042,0.518,154.173
Djibouti,0,0,0,3.036
Dominica,0,0,0,0
Dominican Republic,3,0.272,0.184,49.503
Ecuador,2,0.382,0.85,80.542
Egypt,0,0,0.127,2.335
El Salvador,0,0,0.617,0
Equatorial Guinea,0,0,0,0
Eritrea,0,0,0,0
Estonia,6,2.847,1.508,144.738
Eswatini,4,0,0,12.067
Ethiopia,5,0.046,0.043,4.123
Fiji,0,0,0,0
Finland,2,1.044,0,74.359
France,8,0.531,4.136,1921.361
Gabon,0,0,0,0
Gambia,0,0,0,0
Georgia,8,0,8.523,727.218
Germany,9,0,0.788,173.184
Ghana,5,0.081,0,6.372
Greece,9,1.45,3.358,181.233
Grenada,4,0,0,17.775
Guatemala,4,0.04,0.558,11.833
Guinea,0,0,0.076,1.066
Guinea-Bissau,0,0,0,0
Guyana,3,0,0,38.141
Haiti,0,0,0,0
Honduras,0,0,0,0
Hungary,7,1.986,8.385,483.73
Iceland,3,1.53,5.861,43.956
India,1,0.866,0.355,33.263
Indonesia,4,0.077,0.271,14.185
International,0,0,0,0
Iran,6,0.463,5.465,109.962
Iraq,3,0.397,1.094,62.9
Ireland,6,1.939,0.405,109.158
Israel,3,2.555,0.809,61.695
Italy,7,3.161,5.475,539.415
Jamaica,4,0.163,1.013,11.482
Japan,5,0.063,0.047,7.551
Jordan,7,2.26,5.096,442.903
Kazakhstan,3,1.717,0.053,47.878
Kenya,4,0,0.149,13.371
Kosovo,0,0,0,0
Kuwait,6,1.195,0.702,125.979
Kyrgyzstan,2,0,0.766,78.937
Laos,0,0,0,0
Latvia,6,1.985,1.59,113.986
Lebanon,9,0,1.465,166.876
Lesotho,0,0,0,0
Liberia,0,0,0,0
Libya,6,0.578,1.31,156.885
Liechtenstein,8,0,0,603.089
Lithuania,8,2.413,1.469,727.329
Luxembourg,0,1.76,0,0
Madagascar,5,0,0.181,4.045
Malawi,0,0,0,0.157
Malaysia,1,0.529,0.124,26.324
Maldives,3,2.575,0,44.4
Mali,0,0,0,1.481
Malta,9,6.455,4.53,231.01
Marshall Islands,0,0,0,0
Mauritania,0,0,0,1.29
Mauritius,0,0,0,0
Mexico,3,0.033,1.699,45.659
Moldova,9,0,0.496,166.338
Monaco,2,0,0,76.445
Mongolia,0,0,0,1.525
Montenegro,8,0,6.369,678.277
Morocco,6,0.538,2.032,124.517
Mozambique,5,0.067,0,6.111
Myanmar,1,0,0.441,18.912
Namibia,4,0.312,0,16.136
Nepal,2,0.423,0.721,96.682
Netherlands,7,0,2.568,332.597
New Zealand,0,0.854,0,0.829
Nicaragua,0,0,0,0
