country,cluster,new_cases_per_million,new_deaths_per_million,new_tests_per_thousand
Afghanistan,4,0,0.308,14.771
Albania,5,0,0,5.907
Algeria,1,0,0.182,2.531
Andorra,9,0,0,0
Angola,9,0,0,0.03
Antigua and Barbuda,9,0,0,0
Argentina,4,0.107,0.642,18.276
Armenia,8,0,3.712,65.806
Australia,2,0.63,0,0.078
Austria,5,0.573,0,7.328
Azerbaijan,7,0,0.493,31.857
Bahamas,9,0,0,0
Bahrain,0,4.294,0.588,384.348
Bangladesh,4,0.079,0.255,16.607
Barbados,9,0,0,0
Belarus,8,1.13,0.741,87.096
Belgium,5,0.95,0.949,10.527
Belize,9,0,0,0
Benin,1,0,0.082,2.227
Bhutan,9,0,0,0
Bolivia,7,0.07,0.857,26.214
Bosnia and Herzegovina,7,0,0.305,29.871
Botswana,3,0,0,0.85
Brazil,8,0,3.194,73.645
Brunei,9,0,0,0
Bulgaria,4,0.061,0.576,11.945
Burkina Faso,9,0,0,0.048
Burundi,9,0,0,0
Cambodia,9,0,0,0
Cameroon,5,0,0,5.726
Canada,4,0.883,0.874,15.924
Cape Verde,7,0.291,0,23.382
Central African Republic,7,0,0,44.723
Chad,9,0,0.061,0.122
Chile,6,1.048,32.799,245.655
China,9,0,0,0.003
Colombia,7,0.216,0.963,29.145
Comoros,9,0,0,0
Congo,9,0,0,0
Costa Rica,5,0.032,0.196,4.711
Cote d'Ivoire,5,0.03,0.076,5.383
Croatia,9,0.031,0,0
Cuba,3,0.182,0,0.795
Cyprus,5,0.912,0,6.85
Czechia,5,0.437,0.093,6.443
Democratic Republic of Congo,3,0,0.033,1.005
Denmark,1,2.911,0.691,2.417
Djibouti,8,0,3.036,71.862
Dominica,9,0,0,0
Dominican Republic,7,0.098,0.092,48.489
Ecuador,4,0.024,1.19,14.623
Egypt,4,0,0.332,13.339
El Salvador,4,0.362,0.463,13.721
Equatorial Guinea,9,0,0,0
Eritrea,9,0,0,0
Estonia,3,1.092,0,0.754
Eswatini,5,0,0,6.034
Ethiopia,3,0.042,0,1.183
Fiji,2,0.108,0,0
Finland,1,0.332,0,3.61
France,1,0.695,0.827,3.233
Gabon,9,0,0,0
Gambia,3,0,0,0.828
Georgia,3,0,0,0.752
Germany,1,0,0.119,4.285
Ghana,5,0.026,0.129,8.754
Greece,5,0,0.192,4.989
Grenada,9,0,0,0
Guatemala,7,0.066,0.837,24.95
Guinea,5,0,0,7.538
Guinea-Bissau,4,0,0,10.671
Guyana,9,0,0,0
Haiti,4,0,0.263,17.891
Honduras,4,0,0.404,12.418
Hungary,3,0.057,0.207,0.621
Iceland,2,0.199,0,0
India,5,0.078,0.193,6.117
Indonesia,1,0.019,0.117,3.097
International,9,0,0,0
Iran,7,0,0.833,24.323
Iraq,7,0.222,0.597,27.721
Ireland,3,0.397,0.81,1.215
Israel,4,1.692,0,20.68
Italy,5,0.448,1.075,4.631
Jamaica,9,0.073,0,0.338
Japan,9,0.036,0.024,0.166
Jordan,1,0,0,2.254
Kazakhstan,5,0.867,0,8.787
Kenya,3,0.02,0.019,1.953
Kosovo,4,0,0.517,20.696
Kuwait,6,0.702,1.171,155.015
Kyrgyzstan,1,0,0.153,3.832
Laos,9,0,0,0
Latvia,2,0.351,0.53,0
Lebanon,1,0,0,2.784
Lesotho,9,0,0,0
Liberia,3,0,0,2.175
Libya,4,0.129,0,11.061
Liechtenstein,9,0,0,0
Lithuania,1,1.276,0,2.204
Luxembourg,1,3.58,0,1.598
Madagascar,3,0,0,1.517
Malawi,9,0.008,0,0.261
Malaysia,9,0,0,0.216
Maldives,7,0,0,24.05
Mali,3,0,0.099,0.691
Malta,1,2.609,0,2.265
Marshall Islands,9,0,0,0
Mauritania,4,0,0.86,11.829
Mauritius,9,0,0,0
Mexico,7,0.091,2.746,23.26
Moldova,7,0,2.975,26.525
