country,cluster,new_cases_per_million,new_deaths_per_million,new_tests_per_thousand
Afghanistan,8,0,0,0
Albania,8,0,0,0
Algeria,4,0,0,0.114
Andorra,8,0,0,0
Angola,8,0,0,0
Antigua and Barbuda,8,0,0,0
Argentina,6,0,0,0.022
Armenia,8,0,0,0
Australia,4,0,0,0.196
Austria,9,0.032,0,1.554
Azerbaijan,8,0,0,0
Bahamas,8,0,0,0
Bahrain,2,0,0,2.938
Bangladesh,8,0,0,0
Barbados,8,0,0,0
Belarus,8,0,0,0
Belgium,2,0.097,0,5.091
Belize,8,0,0,0
Benin,8,0,0,0
Bhutan,9,0,0,1.296
Bolivia,8,0,0,0
Bosnia and Herzegovina,8,0,0,0
Botswana,8,0,0,0
Brazil,5,0,0,0.042
Brunei,8,0,0,0
Bulgaria,8,0,0,0
Burkina Faso,8,0,0,0
Burundi,8,0,0,0
Cambodia,8,0,0,0
Cameroon,5,0,0,0.038
Canada,4,0,0,0.318
Cape Verde,8,0,0,0
Central African Republic,8,0,0,0
Chad,8,0,0,0
Chile,8,0,0,0
China,4,0,0.02,0.106
Colombia,6,0.002,0,0.02
Comoros,8,0,0,0
Congo,8,0,0,0
Costa Rica,4,0,0,0.196
Cote d'Ivoire,8,0,0,0
Croatia,4,0.007,0,0.244
Cuba,8,0,0,0
Cyprus,8,0,0,0
Czechia,3,0.01,0,0.56
Democratic Republic of Congo,8,0,0,0
Denmark,2,0.022,0,2.244
Djibouti,8,0,0,0
Dominica,8,0,0,0
Dominican Republic,5,0,0,0.092
Ecuador,8,0,0,0
Egypt,4,0,0,0.117
El Salvador,8,0,0,0
Equatorial Guinea,8,0,0,0
Eritrea,8,0,0,0
Estonia,2,0.054,0,5.277
Eswatini,8,0,0,0
Ethiopia,8,0,0,0
Fiji,8,0,0,0
Finland,3,0.019,0,0.541
France,2,0,0.046,4.228
Gabon,8,0,0,0
Gambia,8,0,0,0
Georgia,8,0,0,0
Germany,2,0,0,2.244
Ghana,8,0,0,0
Greece,9,0,0,1.343
Grenada,8,0,0,0
Guatemala,8,0,0,0
Guinea,8,0,0,0
Guinea-Bissau,8,0,0,0
Guyana,8,0,0,0
Haiti,8,0,0,0
Honduras,8,0,0,0
Hungary,8,0,0,0
Iceland,1,0.167,0,26.374
India,8,0,0,0.001
Indonesia,8,0,0,0.007
International,8,0,0,0
Iran,7,0,0.202,14.692
Iraq,4,0,0.025,0.124
Ireland,2,0,0,2.43
Israel,9,0.032,0,1.849
Italy,7,0.066,0.81,12.868
Jamaica,8,0,0,0
Japan,3,0.004,0,0.435
Jordan,8,0,0,0
Kazakhstan,8,0,0,0
Kenya,8,0,0,0
Kosovo,8,0,0,0
Kuwait,8,0,0,0
Kyrgyzstan,8,0,0,0
Laos,8,0,0,0
Latvia,8,0.017,0,0
Lebanon,3,0,0,0.879
Lesotho,8,0,0,0
Liberia,8,0,0,0
Libya,8,0,0,0
Liechtenstein,8,0,0,0
Lithuania,8,0,0,0
Luxembourg,9,0.01,0,1.598
Madagascar,8,0,0,0
Malawi,8,0,0,0
Malaysia,9,0,0,1.02
Maldives,8,0,0,0
Mali,8,0,0,0
Malta,0,0.143,0,0
Marshall Islands,8,0,0,0
Mauritania,8,0,0,0
Mauritius,8,0,0,0
Mexico,8,0.001,0,0.008
Moldova,8,0,0,0
Monaco,8,0,0,0
Mongolia,8,0,0,0
Montenegro,8,0,0,0
Morocco,8,0,0,0
Mozambique,8,0,0,0
Myanmar,8,0,0,0
Namibia,8,0,0,0
Nepal,8,0,0,0
Netherlands,2,0,0.058,2.685
New Zealand,4,0.014,0,0.207
Nicaragua,8,0,0,0
Niger,8,0,0,0
Nigeria,8,0,0,0
North Macedonia,3,0,0,0.96
Norway,2,0.067,0,3.874
Oman,8,0,0,0
Pakistan,8,0,0,0
Palestine,3,0,0,0.588
Panama,8,0,0,0
Papua New Guinea,8,0,0,0
Paraguay,8,0,0,0
Peru,6,0.002,0,0.03
Philippines,6,0,0,0.018
Poland,4,0,0,0.106
Portugal,3,0.008,0,0.49
Qatar,8,0,0,0
Romania,4,0,0,0.156
Russia,5,0.03,0,0.062
Rwanda,8,0,0,0
Saint Kitts and Nevis,8,0,0,0
Saint Lucia,8,0,0,0
Saint Vincent and the Grenadines,8,0,0,0
Samoa,8,0,0,0
San Marino,8,0,0,0
Sao Tome and Principe,8,0,0,0
Saudi Arabia,8,0.029,0,0
Senegal,8,0,0,0
Serbia,4,0,0,0.147
Seychelles,8,0,0,0
Sierra Leone,8,0,0,0
Singapore,2,0,0,2.222
Slovakia,4,0.069,0,0.183
Slovenia,2,0,0,2.405
Solomon Islands,8,0,0,0
Somalia,8,0,0,0
South Africa,8,0,0,0
South Korea,7,0.355,0.137,9.85
South Sudan,8,0,0,0
Spain,2,0,0.043,3.016
Sri Lanka,8,0,0,0
Sudan,8,0,0,0
Suriname,8,0,0,0
Sweden,2,0,0,5.842
Switzerland,7,0.111,0,11.555
Syria,8,0,0,0
Taiwan,5,0.016,0,0.042
Tajikistan,8,0,0,0
Tanzania,8,0,0,0
Thailand,6,0.009,0,0.014
Timor,8,0,0,0
Togo,4,0,0,0.121
Trinidad and Tobago,8,0,0,0
Tunisia,8,0,0,0
Turkey,8,0,0,0
Uganda,8,0,0,0
Ukraine,8,0,0,0
United Arab Emirates,0,1.087,0,0
United Kingdom,9,0,0.015,1.164
United States,4,0.005,0.006,0.16
Uruguay,8,0,0,0
Uzbekistan,8,0,0,0
Vanuatu,8,0,0,0
Vatican,1,0,0,1236.094
Venezuela,8,0,0,0
Vietnam,8,0.001,0,0
Yemen,8,0,0,0
Zambia,8,0,0,0
Zimbabwe,8,0,0,0
