country,cluster,new_cases_per_million,new_deaths_per_million,new_tests_per_thousand
Afghanistan,8,0,0,0.103
Albania,3,0,0,2.085
Algeria,8,0,0.046,0.068
Andorra,1,0,0,284.734
Angola,8,0,0,0.03
Antigua and Barbuda,8,0,0,0
Argentina,5,0.005,0,0.686
Armenia,4,0,0,7.087
Australia,4,0,0.039,4.314
Austria,6,0.21,0,41.637
Azerbaijan,8,0,0,0
Bahamas,8,0,0,0
Bahrain,4,0,0,4.114
Bangladesh,8,0,0,0.018
Barbados,8,0,0,0
Belarus,3,0,0,1.905
Belgium,6,0.269,1.381,39.863
Belize,8,0,0,0
Benin,8,0,0,0
Bhutan,5,0,0,1.296
Bolivia,7,0.002,0,0.257
Bosnia and Herzegovina,2,0,0,7.925
Botswana,8,0,0,0
Brazil,5,0,0.024,0.809
Brunei,4,0,0,6.857
Bulgaria,4,0,0,4.749
Burkina Faso,7,0,0,0.335
Burundi,8,0,0,0
Cambodia,5,0,0,0.837
Cameroon,7,0,0,0.264
Canada,4,0.29,0.079,3.789
Cape Verde,3,0,0,1.799
Central African Republic,7,0,0,0.414
Chad,8,0,0,0
Chile,2,0,0,10.253
China,8,0,0.003,0.065
Colombia,5,0.008,0,0.983
Comoros,8,0,0,0
Congo,8,0,0,0
Costa Rica,4,0.023,0,3.926
Cote d'Ivoire,8,0,0,0
Croatia,4,0,0,5.603
Cuba,7,0,0,0.441
Cyprus,8,0,0,0
Czechia,2,0.198,0,12.98
Democratic Republic of Congo,8,0,0,0.045
Denmark,0,0.204,0.518,19.336
Djibouti,8,0,0,0
Dominica,8,0,0,0
Dominican Republic,3,0,0,3.503
Ecuador,2,0.016,0.113,9.522
Egypt,7,0,0.02,0.283
El Salvador,8,0,0,0
Equatorial Guinea,8,0,0,0
Eritrea,8,0,0,0
Estonia,2,0.308,0,12.061
Eswatini,8,0,0,0
Ethiopia,8,0,0,0.026
Fiji,9,0.026,0,0
Finland,2,0.232,0,9.024
France,0,0,3.171,27.392
Gabon,5,0,0.449,0.899
Gambia,8,0,0,0
Georgia,5,0,0,0.752
Germany,6,0,0.275,54.044
Ghana,8,0,0,0.161
Greece,4,0,0,7.387
Grenada,8,0,0,0
Guatemala,8,0.003,0,0.167
Guinea,8,0,0,0
Guinea-Bissau,8,0,0,0
Guyana,8,0,0,0
Haiti,8,0,0,0.175
Honduras,5,0,0,1.212
Hungary,5,0.071,0.207,1.242
Iceland,1,1.697,-2.93,231.502
India,8,0.001,0.001,0.036
Indonesia,7,0.001,0.026,0.212
International,8,0,0,0
Iran,2,0,1.774,14.727
Iraq,7,0,0.099,0.398
Ireland,0,0.298,0,25.517
Israel,0,0.268,0.116,27.959
Italy,6,0.399,10.37,99.005
Jamaica,7,0,0,0.338
Japan,7,0.001,0.008,0.427
Jordan,3,0,0,1.568
Kazakhstan,7,0.043,0,0.266
Kenya,8,0,0,0
Kosovo,7,0,0,0.517
Kuwait,3,0,0,2.576
Kyrgyzstan,7,0,0,0.46
Laos,8,0,0,0
Latvia,2,0.371,0,13.254
Lebanon,5,0,0,0.879
Lesotho,8,0,0,0
Liberia,8,0,0,0
Libya,8,0,0,0
Liechtenstein,8,0,0,0
Lithuania,4,0.042,0,4.775
Luxembourg,1,1.59,0,238.028
Madagascar,8,0,0,0.108
Malawi,8,0,0,0
Malaysia,4,0.039,0.031,4.017
Maldives,9,0.081,0,0
Mali,8,0,0,0
Malta,0,0.587,0,24.913
Marshall Islands,8,0,0,0
Mauritania,8,0,0,0
Mauritius,4,0,0,7.077
Mexico,7,0.006,0.008,0.302
Moldova,4,0,0,4.214
Monaco,6,0,0,101.926
Mongolia,8,0,0,0
Montenegro,0,0,0,17.514
Morocco,7,0.003,0.027,0.379
Mozambique,8,0,0,0
Myanmar,8,0,0,0
Namibia,8,0,0,0
Nepal,8,0.001,0,0
Netherlands,0,0,1.751,31.281
New Zealand,3,0.36,0,2.281
Nicaragua,8,0,0,0
Niger,8,0,0,0.041
Nigeria,8,0,0,0.019
North Macedonia,2,0,0,9.12
Norway,0,0.944,0,30.989
Oman,8,0,0,0
Pakistan,5,0.003,0,1.037
Palestine,7,0,0,0.588
Panama,4,0.093,0,6.489
Papua New Guinea,8,0,0,0.112
Paraguay,7,0.006,0,0.28
Peru,9,0.038,0.091,0
Philippines,8,0,0.009,0.119
Poland,3,0,0,1.85
Portugal,0,0.315,0.294,23.047
Qatar,3,0.158,0,3.471
Romania,3,0.172,0,1.611
Russia,7,0.086,0,0.37
Rwanda,5,0,0,0.695
Saint Kitts and Nevis,8,0,0,0
Saint Lucia,8,0,0,0
Saint Vincent and the Grenadines,8,0,0,0
Samoa,8,0,0,0
San Marino,1,0,88.396,736.637
Sao Tome and Principe,8,0,0,0
Saudi Arabia,3,0.137,0,2.011
Senegal,7,0.003,0,0.418
Serbia,4,0.012,0.147,4.703
Seychelles,2,0,0,10.169
Sierra Leone,8,0,0,0
Singapore,4,0,0,6.837
Slovakia,3,0.067,0,2.564
Slovenia,0,0.597,0,26.456
Solomon Islands,8,0,0,0
Somalia,8,0,0,0
South Africa,5,0.027,0,0.877
South Korea,3,0.195,0.059,1.697
South Sudan,8,0,0,0
Spain,6,0,4.556,52.337
Sri Lanka,7,0.006,0,0.607
Sudan,8,0,0,0
Suriname,4,0,0,5.114
Sweden,0,0,0.792,17.823
Switzerland,6,0.934,1.502,140.85
Syria,8,0,0,0
Taiwan,5,0.058,0.042,1.134
Tajikistan,8,0,0,0
Tanzania,8,0,0,0
Thailand,5,0.03,0,0.716
Timor,8,0,0,0
Togo,5,0.003,0,0.966
Trinidad and Tobago,8,0,0,0
Tunisia,5,0.011,0,1.269
Turkey,3,0,0.012,1.98
Uganda,8,0,0,0
Ukraine,7,0,0.023,0.297
United Arab Emirates,8,0,0.202,0
United Kingdom,0,0,0.471,18.531
United States,0,0.226,0.305,19.235
Uruguay,4,0,0,4.606
Uzbekistan,7,0,0,0.299
Vanuatu,8,0,0,0
Vatican,8,0,0,0
Venezuela,8,0,0,0
Vietnam,8,0,0,0.062
Yemen,8,0,0,0
Zambia,8,0.001,0,0
Zimbabwe,8,0,0,0.067
