country,cluster,reproduction_rate,positive_rate,stringency_index
Afghanistan,0,0,0.92,48.15
Albania,3,0,1.07,57.41
Algeria,1,0,0.88,79.63
Andorra,0,0,1.4,45.37
Angola,1,0,1.12,76.39
Antigua and Barbuda,6,0,0,0
Argentina,7,0.418,1.12,87.96
Armenia,6,0,0.89,0
Australia,1,0.004,0.66,79.17
Austria,2,0.024,1.26,35.19
Azerbaijan,7,0,1.06,85.19
Bahamas,6,0,1.07,0
Bahrain,4,0.039,1.02,69.44
Bangladesh,1,0.201,0.94,80.09
Barbados,2,0,0.79,38.89
Belarus,5,0.017,1.14,16.67
Belgium,3,0.026,1,58.33
Belize,4,0,1.18,72.69
Benin,2,0,0.94,41.67
Bhutan,7,0,0.74,97.22
Bolivia,7,0.453,0.9,84.26
Bosnia and Herzegovina,3,0,1.16,53.7
Botswana,0,0,0.77,47.22
Brazil,4,0,0.97,69.91
Brunei,2,0,0,40.74
Bulgaria,2,0.023,0.92,38.89
Burkina Faso,0,0,1,48.15
Burundi,6,0,0.72,11.11
Cambodia,0,0,0.24,47.22
Cameroon,3,0,1.01,60.19
Canada,4,0.008,1.09,64.35
Cape Verde,4,0.131,1.08,65.28
Central African Republic,3,0,0.59,54.63
Chad,4,0,0.97,64.81
Chile,1,0.064,0.97,81.94
China,1,0,0.59,78.24
Colombia,7,0,0.98,87.04
Comoros,6,0,0.65,0
Congo,4,0,0.58,67.59
Costa Rica,4,0,1.13,72.22
Cote d'Ivoire,2,0.061,0.93,38.43
Croatia,2,0.119,1.51,35.19
Cuba,1,0.01,1.01,82.41
Cyprus,0,0.004,1,50
Czechia,2,0.039,1.18,36.11
Democratic Republic of Congo,2,0.078,1.05,40.74
Denmark,0,0.003,1.17,50.93
Djibouti,0,0,0.39,50.93
Dominica,2,0,0,36.11
Dominican Republic,1,0.199,0.85,78.7
Ecuador,1,0,0.96,73.61
Egypt,4,0,0.88,62.96
El Salvador,7,0.105,1.03,89.81
Equatorial Guinea,6,0,0.41,0
Eritrea,7,0,0.25,89.81
Estonia,5,0.011,1.37,23.15
Eswatini,4,0,0.88,64.81
Ethiopia,1,0.069,1.27,80.56
Fiji,3,0,0,54.63
Finland,2,0.002,1.21,32.41
France,0,0.033,1.23,48.15
Gabon,4,0,1.04,66.67
Gambia,1,0,1.09,77.78
Georgia,3,0,1.03,57.41
Germany,3,0,1.12,56.94
Ghana,3,0.122,0.97,52.78
Greece,3,0.012,1.21,56.02
Grenada,6,0,0,0
Guatemala,7,0.259,1,87.04
Guinea,4,0,1.08,70.83
Guinea-Bissau,6,0,0.6,0
Guyana,1,0,1.29,73.15
Haiti,5,0,0.94,21.3
Honduras,1,0,1.05,82.41
Hungary,0,0.013,1.42,49.07
Iceland,0,0.02,1.01,46.3
India,1,0.077,1.09,79.63
Indonesia,3,0.153,1.08,59.72
International,6,0,0,0
Iran,3,0.09,0.9,60.19
Iraq,7,0.189,1.05,92.59
Ireland,4,0.012,1.25,70.83
Israel,2,0.06,1.01,37.96
Italy,3,0.011,1.58,54.63
Jamaica,1,0.042,1.62,73.15
Japan,2,0.051,0.86,32.41
Jordan,3,0,1.59,56.48
Kazakhstan,1,0.068,0.55,79.63
Kenya,4,0.072,0.76,70.37
Kosovo,4,0,0.9,69.44
Kuwait,4,0.146,0.99,65.74
Kyrgyzstan,1,0,0.65,79.17
Laos,2,0,0,36.11
Latvia,2,0.002,1.06,41.67
Lebanon,4,0,1.23,64.81
Lesotho,4,0,0.98,71.3
Liberia,4,0,0.89,64.81
Libya,7,0.135,1.22,87.96
Liechtenstein,6,0,0,0
Lithuania,2,0.009,1.21,34.26
Luxembourg,0,0.009,0.97,43.52
Madagascar,4,0.177,0.73,72.22
Malawi,4,0.111,0.86,64.81
Malaysia,3,0.001,0.97,57.41
Maldives,6,0.125,1.06,0
Mali,0,0,1.08,47.22
Malta,6,0.014,1.04,0
