country,cluster,reproduction_rate,positive_rate,stringency_index
Afghanistan,4,0,1.41,84.26
Albania,4,0,1.01,84.26
Algeria,4,0,0.98,86.57
Andorra,7,0,0.73,56.48
Angola,1,0,0,90.74
Antigua and Barbuda,5,0,0,0
Argentina,6,0.069,1.28,100
Armenia,5,0,1.11,0
Australia,3,0.009,0.45,73.15
Austria,0,0.047,0.53,81.48
Azerbaijan,1,0,0.96,88.89
Bahamas,5,0,0,0
Bahrain,3,0.031,1.37,75
Bangladesh,6,0.078,2.53,93.52
Barbados,1,0,0,88.89
Belarus,2,0.079,1.95,18.52
Belgium,0,0.18,1.11,81.48
Belize,3,0,0,75
Benin,3,0,0,70.83
Bhutan,4,0,0,83.33
Bolivia,4,0.125,1.38,84.26
Bosnia and Herzegovina,1,0,1.17,92.59
Botswana,4,0,0,86.11
Brazil,3,0,1.62,74.54
Brunei,7,0,0.15,58.33
Bulgaria,3,0,1.15,71.3
Burkina Faso,4,0,0.95,84.26
Burundi,2,0,0,13.89
Cambodia,3,0,0.1,68.52
Cameroon,3,0,1.27,68.52
Canada,3,0.091,1.32,72.69
Cape Verde,0,0,0,79.63
Central African Republic,3,0,0,68.52
Chad,1,0,0,88.89
Chile,3,0.098,1.38,73.15
China,7,0,1.03,56.94
Colombia,1,0,1.32,87.96
Comoros,5,0,0,0
Congo,6,0,0,97.22
Costa Rica,0,0,0.85,75.93
Cote d'Ivoire,0,0,1.26,80.56
Croatia,6,0.068,0.87,96.3
Cuba,3,0.036,1.29,73.15
Cyprus,1,0.028,0.88,92.59
Czechia,3,0.03,0.73,74.07
Democratic Republic of Congo,0,0,1.12,80.56
Denmark,3,0.07,1.05,72.22
Djibouti,6,0,1.7,94.44
Dominica,0,0,0,79.63
Dominican Republic,1,0.289,1.39,92.59
Ecuador,6,0,1.35,93.52
Egypt,4,0,1.37,84.26
El Salvador,1,0,1.16,88.89
Equatorial Guinea,5,0,0,0
Eritrea,6,0,0,93.52
Estonia,0,0.023,0.85,77.78
Eswatini,1,0,0,89.81
Ethiopia,0,0.014,0,80.56
Fiji,1,0.014,0,88.89
Finland,3,0.059,1.12,67.59
France,1,0,1.35,87.96
Gabon,0,0,0,78.7
Gambia,0,0,0,78.7
Georgia,6,0,1.23,100
Germany,0,0,0.82,76.85
Ghana,4,0.01,1.43,86.11
Greece,4,0.023,0.87,84.26
Grenada,5,0,0,0
Guatemala,6,0.112,1.25,93.52
Guinea,0,0,1.14,78.7
Guinea-Bissau,5,0,0,0
Guyana,4,0,0,87.04
Haiti,1,0,0,90.74
Honduras,6,0,1.26,100
Hungary,0,0.057,1.26,76.85
Iceland,7,0.02,0.46,53.7
India,6,0.049,1.69,100
Indonesia,3,0.13,1.39,71.76
International,5,0,0,0
Iran,7,0.17,0.78,50.93
Iraq,6,0,0.77,96.3
Ireland,1,0.135,1.41,90.74
Israel,1,0.051,0.9,91.67
Italy,6,0.083,0.86,93.52
Jamaica,0,0.032,0,78.7
Japan,7,0.146,1.29,45.37
Jordan,6,0,0.66,100
Kazakhstan,1,0.021,1.49,92.13
Kenya,1,0.013,0.91,88.89
Kosovo,1,0,1.27,92.59
Kuwait,6,0,1.29,93.52
Kyrgyzstan,1,0,1.18,92.13
Laos,6,0,0,96.3
Latvia,3,0.015,0.9,69.44
Lebanon,4,0,0.98,85.19
Lesotho,1,0,0,90.74
Liberia,1,0,0,87.96
Libya,1,0.033,0,88.89
Liechtenstein,5,0,0,0
Lithuania,4,0.015,0.92,87.04
Luxembourg,0,0.109,0.7,79.63
Madagascar,6,0,0.53,95.37
Malawi,7,0.054,0,56.48
Malaysia,3,0.03,0.9,73.15
Maldives,5,0.001,0,0
Mali,3,0,1.09,72.22
Malta,5,0.02,0.81,0
Marshall Islands,5,0,0,0
Mauritania,0,0.002,0,77.78
Mauritius,0,0,0.46,82.41
Mexico,4,0.194,1.6,82.41
Moldova,4,0,1.33,87.04
Monaco,4,0,0,85.19
Mongolia,3,0,0,65.74
Montenegro,5,0,0.57,0
Morocco,6,0.16,1.39,93.52
Mozambique,7,0.035,0,56.48
Myanmar,0,0.036,0,81.48
Namibia,3,0,0,66.67
Nepal,6,0.001,0,96.3
Netherlands,0,0,1.03,79.63
New Zealand,6,0.013,0.6,96.3
Nicaragua,2,0,0,15.74
Niger,7,0,0.95,61.11
Nigeria,4,0,1.45,82.87
North Macedonia,5,0.087,1.2,0
Norway,0,0.062,0.73,79.63
Oman,1,0,1.31,92.59
Pakistan,6,0.059,1.45,96.3
Palestine,6,0,0.55,96.3
Panama,1,0.277,1.27,90.74
Papua New Guinea,0,0,0,82.41
Paraguay,6,0.021,1.01,94.44
Peru,6,0,1.77,94.44
Philippines,6,0.095,1.13,100
Poland,4,0,1.13,83.33
Portugal,1,0.077,0.98,87.96
Qatar,4,0.11,1.45,86.11
Romania,4,0.098,1.19,87.04
Russia,4,0.019,2.02,85.19
Rwanda,1,0,0.58,90.74
Saint Kitts and Nevis,5,0,0,0
Saint Lucia,5,0,0,0
Saint Vincent and the Grenadines,5,0,0,0
Samoa,5,0,0,0
San Marino,4,0,1.12,87.04
Sao Tome and Principe,5,0,0,0
Saudi Arabia,1,0.045,1.67,91.67
Senegal,0,0.063,1.14,77.78
Serbia,6,0.149,1.44,100
Seychelles,6,0,0,93.52
Sierra Leone,0,0,0,75.93
Singapore,0,0,2.11,79.63
Slovakia,4,0.019,1.12,87.04
Slovenia,1,0.029,0.73,89.81
Solomon Islands,7,0,0,44.44
Somalia,7,0,0,60.19
South Africa,1,0.023,1.38,87.96
South Korea,0,0.004,0.46,82.41
South Sudan,4,0,0,84.26
Spain,4,0,1.06,85.19
Sri Lanka,6,0.014,1.17,100
Sudan,0,0,0,79.63
Suriname,0,0,0,82.41
Sweden,3,0,1.28,64.81
Switzerland,3,0.131,0.76,73.15
Syria,4,0,0,87.04
Taiwan,2,0.002,0.49,31.48
Tajikistan,2,0,0,22.22
Tanzania,7,0,0,50
Thailand,0,0.014,0.82,76.85
Timor,0,0,0,77.78
Togo,3,0.015,0,73.15
Trinidad and Tobago,0,0,0.12,79.63
Tunisia,1,0.031,0.9,90.74
Turkey,0,0.148,1.21,75.93
Uganda,6,0.001,0,93.52
Ukraine,1,0,1.66,88.89
United Arab Emirates,1,0.009,1.51,89.81
United Kingdom,0,0.275,1,79.63
United States,3,0,1.09,72.69
Uruguay,3,0.018,0.97,62.96
Uzbekistan,1,0,1.5,90.74
Vanuatu,0,0,0,77.78
Vatican,5,0,0,0
Venezuela,4,0,0.95,82.41
Vietnam,6,0.001,0.37,96.3
Yemen,7,0,0,40.74
Zambia,7,0.009,0,50.93
Zimbabwe,1,0,0,87.96
