country,cluster,reproduction_rate,positive_rate,stringency_index
Afghanistan,1,0,1.03,28.7
Albania,7,0,0.93,54.63
Algeria,3,0,0.79,75.93
Andorra,7,0,1.47,53.7
Angola,3,0,1.13,75
Antigua and Barbuda,0,0,0,0
Argentina,5,0.49,1.06,87.96
Armenia,0,0,1.33,0
Australia,3,0.001,0.59,75.46
Austria,2,0.043,1.1,37.04
Azerbaijan,3,0,0.91,70.37
Bahamas,0,0,1.12,0
Bahrain,4,0.053,0.96,63.89
Bangladesh,5,0.12,0.89,80.09
Barbados,2,0,0.66,35.19
Belarus,1,0.019,1.22,16.67
Belgium,7,0.045,1.38,52.78
Belize,3,0,1.16,72.22
Benin,7,0,0.94,47.22
Bhutan,5,0,0.78,81.02
Bolivia,5,0.304,0.81,84.26
Bosnia and Herzegovina,2,0,1.16,40.74
Botswana,4,0,0.76,63.89
Brazil,4,0,0.97,67.13
Brunei,2,0,0,35.19
Bulgaria,2,0.04,1.26,35.19
Burkina Faso,2,0,0.99,36.11
Burundi,1,0,0.74,14.81
Cambodia,2,0,0.3,37.04
Cameroon,7,0,0.95,52.78
Canada,6,0.018,1.3,60.65
Cape Verde,4,0.166,1.07,68.98
Central African Republic,6,0,0.55,56.48
Chad,3,0,1,76.85
Chile,5,0.063,1.01,81.94
China,4,0,0.92,63.43
Colombia,3,0,0.97,71.3
Comoros,0,0,0.65,0
Congo,4,0,0.56,62.04
Costa Rica,4,0,1.03,62.96
Cote d'Ivoire,2,0.039,0.92,36.11
Croatia,1,0.036,0.99,28.7
Cuba,5,0.007,0.93,84.26
Cyprus,7,0.005,1.43,53.7
Czechia,2,0.11,1.3,38.89
Democratic Republic of Congo,2,0.088,1.07,43.52
Denmark,7,0.011,1.22,50.93
Djibouti,7,0,0.91,50.93
Dominica,1,0,0,28.7
Dominican Republic,5,0.165,0.9,78.7
Ecuador,7,0,1.04,51.39
Egypt,4,0,0.91,62.96
El Salvador,6,0.044,1.07,61.11
Equatorial Guinea,0,0,0.48,0
Eritrea,5,0,0.29,86.11
Estonia,1,0.014,1.24,25.93
Eswatini,4,0,0.84,64.81
Ethiopia,3,0.081,0.85,77.78
Fiji,7,0,0,51.85
Finland,1,0.007,1.35,32.41
France,7,0.062,1.28,46.76
Gabon,4,0,1.05,66.67
