country,cluster,reproduction_rate,positive_rate,stringency_index
Afghanistan,4,0,1.18,84.26
Albania,4,0,1.33,86.11
Algeria,7,0,0.79,76.85
Andorra,3,0,0.48,50
Angola,7,0,0,77.78
Antigua and Barbuda,2,0,0,0
Argentina,1,0.157,1.33,90.74
Armenia,2,0,1.27,0
Australia,5,0,0.96,63.43
Austria,3,0.004,0.83,53.7
Azerbaijan,7,0,1.45,77.78
Bahamas,2,0,0.05,0
Bahrain,7,0.06,1.19,75
Bangladesh,1,0.201,1.3,93.52
Barbados,4,0,0,81.48
Belarus,2,0.07,0.98,16.67
Belgium,7,0.016,0.71,75
Belize,4,0,0,85.19
Benin,3,0,0.97,57.41
Bhutan,4,0,0,83.33
Bolivia,4,0.523,1.33,84.26
Bosnia and Herzegovina,5,0,1.17,65.74
Botswana,5,0,0,61.11
Brazil,4,0,1.27,81.02
Brunei,3,0,0,52.78
Bulgaria,3,0.012,1,50.93
Burkina Faso,5,0,0.94,60.19
Burundi,2,0,0,13.89
Cambodia,3,0,0.05,57.41
Cameroon,5,0,1.18,63.89
Canada,0,0.032,0.81,70.83
Cape Verde,7,0,1.09,79.17
Central African Republic,7,0,1.01,75.93
Chad,7,0,0.82,74.07
Chile,7,0.363,1.29,78.24
China,4,0,1.27,81.94
Colombia,4,0,1.3,87.04
Comoros,2,0,0,0
Congo,4,0,0.8,82.41
Costa Rica,0,0,1.41,72.22
Cote d'Ivoire,5,0.11,1.22,64.81
Croatia,3,0.001,0.2,50.93
Cuba,1,0.008,1.21,100
Cyprus,7,0.001,0.9,76.85
Czechia,6,0.008,0.92,45.37
Democratic Republic of Congo,4,0,1.12,80.56
Denmark,3,0.004,0.85,57.41
Djibouti,5,0,1.32,59.26
Dominica,0,0,0,72.22
Dominican Republic,4,0.181,1.08,87.04
Ecuador,4,0,0.97,86.11
Egypt,4,0,1.36,84.26
El Salvador,1,0.034,1.16,100
Equatorial Guinea,2,0,0.44,0
Eritrea,1,0,0,93.52
Estonia,3,0.005,0.98,50
