country,cluster,reproduction_rate,positive_rate,stringency_index
Afghanistan,5,0,1.22,8.33
Albania,2,0,1.12,65.74
Algeria,2,0,1.15,68.52
Andorra,2,0,1.06,62.96
Angola,7,0,1.04,57.41
Antigua and Barbuda,5,0,0.34,0
Argentina,6,0.394,0.9,79.17
Armenia,5,0,0.92,0
Australia,0,0,1,47.22
Austria,1,0.194,0.88,82.41
Azerbaijan,2,0,1.42,69.91
Bahamas,5,0,0.66,0
Bahrain,7,0.015,0.88,58.33
Bangladesh,6,0.143,1.11,80.09
Barbados,3,0,1.19,40.74
Belarus,4,0,1.16,22.22
Belgium,2,0.104,0.64,63.89
Belize,2,0,1.14,66.67
Benin,3,0,0.96,40.74
Bhutan,2,0,0.99,64.81
Bolivia,1,0.091,0.91,84.26
Bosnia and Herzegovina,0,0,1.16,48.15
Botswana,0,0,0.74,50.93
Brazil,7,0,1.13,54.17
Brunei,3,0,0,35.19
Bulgaria,0,0.396,1.11,48.15
Burkina Faso,4,0,1.02,22.22
Burundi,4,0,0.83,14.81
Cambodia,3,0,0.88,42.59
Cameroon,3,0,0.94,31.48
Canada,2,0.064,1.14,64.35
Cape Verde,6,0.158,1.06,71.3
Central African Republic,4,0,0.65,20.37
Chad,2,0,0.93,70.37
Chile,6,0.04,0.99,76.39
China,1,0,1.68,81.94
Colombia,2,0,1.02,65.74
Comoros,5,0,0.63,0
Congo,3,0,0.52,43.52
Costa Rica,7,0,1.12,55.56
Cote d'Ivoire,4,0.026,0.97,25
Croatia,3,0.34,1.15,41.67
Cuba,7,0.004,1.17,59.26
Cyprus,6,0.043,1.18,72.22
Czechia,2,0.223,0.81,69.44
Democratic Republic of Congo,4,0.216,1.11,22.22
Denmark,0,0.017,1.1,45.37
Djibouti,3,0,0.75,37.96
Dominica,4,0,0,25.93
Dominican Republic,5,0.134,1.19,0
Ecuador,0,0,1.01,52.78
Egypt,7,0,1.21,60.19
El Salvador,0,0.069,1.13,47.22
Equatorial Guinea,5,0,0.57,0
Eritrea,6,0,0.43,75
Estonia,3,0.056,1.3,37.96
Eswatini,3,0,1.32,38.89
Ethiopia,0,0.092,1.08,51.85
Fiji,0,0.004,0,49.07
Finland,3,0.024,1.27,42.13
France,6,0.07,0.85,78.7
Gabon,2,0,1.11,66.67
Gambia,3,0,0.56,36.11
Georgia,2,0,1.11,64.81
Germany,2,0,1.09,64.81
Ghana,3,0.054,1.12,38.89
Greece,6,0.113,1.07,78.7
Grenada,5,0,0,0
Guatemala,0,0.136,1.02,49.54
Guinea,7,0,1.09,56.48
Guinea-Bissau,5,0,0.39,0
Guyana,2,0,1.02,68.52
Haiti,3,0,0.96,41.67
Honduras,1,0,1.04,87.04
Hungary,6,0.208,1.06,72.22
Iceland,0,0.018,0.8,52.78
India,2,0.043,0.98,68.98
Indonesia,2,0.119,1.11,64.35
International,5,0,0,0
Iran,2,0.323,1.1,68.06
Iraq,0,0.099,0.91,51.85
Ireland,1,0.029,0.78,81.48
Israel,2,0.017,1.17,65.74
Italy,6,0.146,0.88,79.63
Jamaica,5,0.098,1.02,0
Japan,3,0.068,1.15,40.74
Jordan,6,0.217,1.02,78.7
Kazakhstan,2,0.027,1.23,66.2
Kenya,2,0.13,1.01,62.96
Kosovo,6,0,1.23,74.07
Kuwait,2,0.075,0.74,62.96
Kyrgyzstan,7,0,0.95,56.02
Laos,3,0,0,33.33
Latvia,7,0.07,1.32,53.7
Lebanon,1,0,1.07,87.04
Lesotho,0,0,0.83,47.22
Liberia,7,0,1.06,57.41
Libya,6,0,1.01,79.63
Liechtenstein,5,0,0.94,0
Lithuania,2,0.154,1.25,62.96
Luxembourg,7,0.054,1.1,56.48
Madagascar,3,0.037,0.52,37.04
Malawi,0,0.021,0.84,50.93
Malaysia,6,0.072,1.13,80.09
Maldives,5,0.043,1.1,0
Mali,3,0,1.16,37.96
Malta,5,0.043,0.97,0
Marshall Islands,5,0,0,0
Mauritania,4,0.055,1.63,17.59
Mauritius,4,0,0.75,16.67
Mexico,6,0,1.1,71.76
Moldova,0,0,1.15,48.15
Monaco,5,0,0.72,0
Mongolia,1,0,1.45,85.19
Montenegro,5,0,0.99,0
Morocco,2,0.206,0.97,66.2
Mozambique,7,0.057,1.06,56.48
Myanmar,6,0,1.08,79.63
Namibia,3,0.056,1.15,37.96
Nepal,7,0.196,0.9,60.19
Netherlands,7,0,0.91,56.48
New Zealand,4,0.001,1.2,22.22
Nicaragua,5,0,0.62,8.33
Niger,4,0,1.47,24.07
Nigeria,0,0.036,1.07,50.93
North Macedonia,5,0.385,1.04,0
Norway,0,0.03,1.01,52.78
Oman,3,0,0.96,37.04
Pakistan,7,0.071,1.27,58.8
Palestine,2,0.228,1.47,62.5
Panama,7,0.123,1.19,58.33
Papua New Guinea,3,0,0.72,37.96
Paraguay,2,0.249,1.09,63.89
Peru,2,0,0.96,67.59
